link_id,from_node_id,to_node_id,built_cost,trans_cost,link_type,acting_link_id
83,3001,4002,2,0,3,83
84,3001,4003,3,0,3,84
85,3001,4004,4,0,3,85
86,3001,4005,5,0,3,86
87,3001,4006,6,0,3,87
88,3001,4007,7,0,3,88
89,3001,4008,8,0,3,89
90,3001,4009,9,0,3,90
91,3002,4001,9,0,3,91
92,3002,4002,8,0,3,92
93,3002,4003,7,0,3,93
94,3002,4004,6,0,3,94
95,3002,4005,5,0,3,95
96,3002,4006,4,0,3,96
97,3002,4007,3,0,3,97
98,3002,4008,2,0,3,98
99,3002,4009,1,0,3,99
100,3003,4001,1,0,3,100
101,3003,4002,2,0,3,101
102,3003,4003,3,0,3,102
103,3003,4004,4,0,3,103
104,3003,4005,5,0,3,104
105,3003,4006,6,0,3,105
106,3003,4007,7,0,3,106
107,3003,4008,8,0,3,107
108,3003,4009,9,0,3,108
109,3004,4001,9,0,3,109
110,3004,4002,8,0,3,110
111,3004,4003,7,0,3,111
112,3004,4004,6,0,3,112
113,3004,4005,5,0,3,113
114,3004,4006,4,0,3,114
115,3004,4007,3,0,3,115
116,3004,4008,2,0,3,116
117,3004,4009,1,0,3,117
118,3005,4001,1,0,3,118
119,3005,4002,2,0,3,119
120,3005,4003,3,0,3,120
121,3005,4004,4,0,3,121
122,3005,4005,5,0,3,122
123,3005,4006,6,0,3,123
124,3005,4007,7,0,3,124
125,3005,4008,8,0,3,125
126,3005,4009,9,0,3,126
127,3006,4001,9,0,3,127
128,3006,4002,8,0,3,128
129,3006,4003,7,0,3,129
130,3006,4004,6,0,3,130
131,3006,4005,5,0,3,131
132,3006,4006,4,0,3,132
133,3006,4007,3,0,3,133
134,3006,4008,2,0,3,134
135,3006,4009,1,0,3,135
136,3007,4001,1,0,3,136
137,3007,4002,2,0,3,137
138,3007,4003,3,0,3,138
139,3007,4004,4,0,3,139
140,3007,4005,5,0,3,140
141,3007,4006,6,0,3,141
142,3007,4007,7,0,3,142
143,3007,4008,8,0,3,143
144,3007,4009,9,0,3,144
145,3008,4001,9,0,3,145
146,3008,4002,8,0,3,146
147,3008,4003,7,0,3,147
148,3008,4004,6,0,3,148
149,3008,4005,5,0,3,149
150,3008,4006,4,0,3,150
151,3008,4007,3,0,3,151
152,3008,4008,2,0,3,152
153,3008,4009,1,0,3,153
154,3009,4001,1,0,3,154
155,3009,4002,2,0,3,155
156,3009,4003,3,0,3,156
157,3009,4004,4,0,3,157
158,3009,4005,5,0,3,158
159,3009,4006,6,0,3,159
160,3009,4007,7,0,3,160
161,3009,4008,8,0,3,161
162,3009,4009,9,0,3,162
163,2001,3001,0,25,1,163
164,2001,3002,0,32,1,164
165,2001,3003,0,68,1,165
166,2001,3004,0,97,1,166
167,2001,3005,0,75,1,167
168,2001,3006,0,70,1,168
169,2001,3007,0,75,1,169
170,2001,3008,0,40,1,170
171,2001,3009,0,32,1,171
172,2002,3001,0,32,1,172
173,2002,3002,0,42,1,173
174,2002,3003,0,80,1,174
175,2002,3004,0,53,1,175
176,2002,3005,0,65,1,176
177,2002,3006,0,82,1,177
178,2002,3007,0,47,1,178
179,2002,3008,0,68,1,179
180,2002,3009,0,42,1,180
181,2003,3001,0,32,1,181
182,2003,3002,0,45,1,182
183,2003,3003,0,15,1,183
184,2003,3004,0,49,1,184
185,2003,3005,0,79,1,185
186,2003,3006,0,55,1,186
187,2003,3007,0,97,1,187
188,2003,3008,0,80,1,188
189,2003,3009,0,45,1,189
190,2004,3001,0,32,1,190
191,2004,3002,0,30,1,191
192,2004,3003,0,36,1,192
193,2004,3004,0,65,1,193
194,2004,3005,0,65,1,194
195,2004,3006,0,75,1,195
196,2004,3007,0,53,1,196
197,2004,3008,0,15,1,197
198,2004,3009,0,30,1,198
199,2005,3001,0,31,1,199
200,2005,3002,0,38,1,200
201,2005,3003,0,69,1,201
202,2005,3004,0,53,1,202
203,2005,3005,0,70,1,203
204,2005,3006,0,65,1,204
205,2005,3007,0,49,1,205
206,2005,3008,0,36,1,206
207,2005,3009,0,38,1,207
208,2006,3001,0,31,1,208
209,2006,3002,0,31,1,209
210,2006,3003,0,32,1,210
211,2006,3004,0,75,1,211
212,2006,3005,0,82,1,212
213,2006,3006,0,79,1,213
214,2006,3007,0,65,1,214
215,2006,3008,0,69,1,215
216,2006,3009,0,31,1,216
217,2007,3001,0,30,1,217
218,2007,3002,0,36,1,218
219,2007,3003,0,40,1,219
220,2007,3004,0,47,1,220
221,2007,3005,0,55,1,221
222,2007,3006,0,65,1,222
223,2007,3007,0,53,1,223
224,2007,3008,0,32,1,224
225,2007,3009,0,36,1,225
226,2008,3001,0,28,1,226
227,2008,3002,0,31,1,227
228,2008,3003,0,32,1,228
229,2008,3004,0,75,1,229
230,2008,3005,0,82,1,230
231,2008,3006,0,79,1,231
232,2008,3007,0,65,1,232
233,2008,3008,0,69,1,233
234,2008,3009,0,31,1,234
235,2009,3001,0,30,1,235
236,2009,3002,0,36,1,236
237,2009,3003,0,40,1,237
238,2009,3004,0,47,1,238
239,2009,3005,0,55,1,239
240,2009,3006,0,65,1,240
241,2009,3007,0,53,1,241
242,2009,3008,0,32,1,242
243,2009,3009,0,26,1,243
