link_id,from_node_id,to_node_id,built_cost,trans_cost,link_type,acting_link_id
133,1003,2035,26,0,2,133
134,1003,2036,26,0,2,134
135,1003,2037,16,0,2,135
136,1003,2038,19,0,2,136
137,1003,2039,16,0,2,137
138,1003,2040,16,0,2,138
139,1003,2041,22,0,2,139
140,1003,2042,17,0,2,140
141,1003,2043,14,0,2,141
142,1003,2044,16,0,2,142
143,1003,2045,16,0,2,143
144,1003,2046,27,0,2,144
145,1003,2047,17,0,2,145
146,1003,2048,30,0,2,146
147,1003,2049,25,0,2,147
148,1004,2001,18,0,2,148
149,1004,2002,13,0,2,149
150,1004,2003,29,0,2,150
151,1004,2004,12,0,2,151
152,1004,2005,10,0,2,152
153,1004,2006,19,0,2,153
154,1004,2007,28,0,2,154
155,1004,2008,27,0,2,155
156,1004,2009,26,0,2,156
157,1004,2010,22,0,2,157
158,1004,2011,10,0,2,158
159,1004,2012,25,0,2,159
160,1004,2013,25,0,2,160
161,1004,2014,24,0,2,161
162,1004,2015,17,0,2,162
163,1004,2016,30,0,2,163
164,1004,2017,29,0,2,164
165,1004,2018,20,0,2,165
166,1004,2019,28,0,2,166
167,1004,2020,12,0,2,167
168,1004,2021,28,0,2,168
169,1004,2022,28,0,2,169
170,1004,2023,11,0,2,170
171,1004,2024,23,0,2,171
172,1004,2025,22,0,2,172
173,1004,2026,11,0,2,173
174,1004,2027,29,0,2,174
175,1004,2028,14,0,2,175
176,1004,2029,30,0,2,176
177,1004,2030,12,0,2,177
178,1004,2031,15,0,2,178
179,1004,2032,30,0,2,179
180,1004,2033,22,0,2,180
181,1004,2034,12,0,2,181
182,1004,2035,11,0,2,182
183,1004,2036,25,0,2,183
184,1004,2037,23,0,2,184
185,1004,2038,13,0,2,185
186,1004,2039,17,0,2,186
187,1004,2040,10,0,2,187
188,1004,2041,28,0,2,188
189,1004,2042,29,0,2,189
190,1004,2043,13,0,2,190
191,1004,2044,30,0,2,191
192,1004,2045,19,0,2,192
193,1004,2046,19,0,2,193
194,1004,2047,27,0,2,194
195,1004,2048,28,0,2,195
196,1004,2049,11,0,2,196
197,1005,2001,21,0,2,197
198,1005,2002,14,0,2,198
199,1005,2003,22,0,2,199
200,1005,2004,27,0,2,200
201,1005,2005,11,0,2,201
202,1005,2006,12,0,2,202
203,1005,2007,19,0,2,203
204,1005,2008,26,0,2,204
205,1005,2009,16,0,2,205
206,1005,2010,11,0,2,206
207,1005,2011,26,0,2,207
208,1005,2012,22,0,2,208
209,1005,2013,28,0,2,209
210,1005,2014,12,0,2,210
211,1005,2015,12,0,2,211
212,1005,2016,13,0,2,212
213,1005,2017,29,0,2,213
214,1005,2018,22,0,2,214
215,1005,2019,24,0,2,215
216,1005,2020,27,0,2,216
217,1005,2021,20,0,2,217
218,1005,2022,13,0,2,218
219,1005,2023,23,0,2,219
220,1005,2024,10,0,2,220
221,1005,2025,12,0,2,221
222,1005,2026,23,0,2,222
223,1005,2027,27,0,2,223
224,1005,2028,30,0,2,224
225,1005,2029,17,0,2,225
226,1005,2030,10,0,2,226
227,1005,2031,13,0,2,227
228,1005,2032,10,0,2,228
229,1005,2033,24,0,2,229
230,1005,2034,28,0,2,230
231,1005,2035,19,0,2,231
232,1005,2036,20,0,2,232
233,1005,2037,30,0,2,233
234,1005,2038,14,0,2,234
235,1005,2039,27,0,2,235
236,1005,2040,26,0,2,236
237,1005,2041,21,0,2,237
238,1005,2042,24,0,2,238
239,1005,2043,23,0,2,239
240,1005,2044,27,0,2,240
241,1005,2045,27,0,2,241
242,1005,2046,24,0,2,242
243,1005,2047,27,0,2,243
244,1005,2048,30,0,2,244
245,1005,2049,20,0,2,245
246,1006,2001,25,0,2,246
247,1006,2002,21,0,2,247
248,1006,2003,22,0,2,248
249,1006,2004,15,0,2,249
250,1006,2005,23,0,2,250
251,1006,2006,16,0,2,251
252,1006,2007,18,0,2,252
253,1006,2008,17,0,2,253
254,1006,2009,26,0,2,254
255,1006,2010,16,0,2,255
256,1006,2011,18,0,2,256
257,1006,2012,30,0,2,257
258,1006,2013,26,0,2,258
259,1006,2014,12,0,2,259
260,1006,2015,29,0,2,260
261,1006,2016,21,0,2,261
262,1006,2017,12,0,2,262
263,1006,2018,15,0,2,263
264,1006,2019,25,0,2,264
265,1006,2020,20,0,2,265
266,1006,2021,23,0,2,266
267,1006,2022,24,0,2,267
268,1006,2023,14,0,2,268
269,1006,2024,23,0,2,269
270,1006,2025,18,0,2,270
271,1006,2026,18,0,2,271
272,1006,2027,17,0,2,272
273,1006,2028,17,0,2,273
274,1006,2029,16,0,2,274
275,1006,2030,19,0,2,275
276,1006,2031,21,0,2,276
277,1006,2032,13,0,2,277
278,1006,2033,13,0,2,278
279,1006,2034,23,0,2,279
280,1006,2035,21,0,2,280
281,1006,2036,26,0,2,281
282,1006,2037,14,0,2,282
283,1006,2038,14,0,2,283
284,1006,2039,28,0,2,284
285,1006,2040,20,0,2,285
286,1006,2041,19,0,2,286
287,1006,2042,13,0,2,287
288,1006,2043,30,0,2,288
289,1006,2044,30,0,2,289
290,1006,2045,22,0,2,290
291,1006,2046,28,0,2,291
292,1006,2047,18,0,2,292
293,1006,2048,21,0,2,293
294,1006,2049,14,0,2,294
295,1007,2001,12,0,2,295
296,1007,2002,26,0,2,296
297,1007,2003,28,0,2,297
298,1007,2004,14,0,2,298
299,1007,2005,21,0,2,299
300,1007,2006,17,0,2,300
301,1007,2007,18,0,2,301
302,1007,2008,11,0,2,302
303,1007,2009,23,0,2,303
304,1007,2010,18,0,2,304
305,1007,2011,13,0,2,305
306,1007,2012,18,0,2,306
307,1007,2013,21,0,2,307
308,1007,2014,23,0,2,308
309,1007,2015,22,0,2,309
310,1007,2016,19,0,2,310
311,1007,2017,16,0,2,311
312,1007,2018,16,0,2,312
313,1007,2019,10,0,2,313
314,1007,2020,21,0,2,314
315,1007,2021,24,0,2,315
316,1007,2022,12,0,2,316
317,1007,2023,11,0,2,317
318,1007,2024,15,0,2,318
319,1007,2025,20,0,2,319
320,1007,2026,17,0,2,320
321,1007,2027,28,0,2,321
322,1007,2028,12,0,2,322
323,1007,2029,17,0,2,323
324,1007,2030,13,0,2,324
325,1007,2031,29,0,2,325
326,1007,2032,11,0,2,326
327,1007,2033,26,0,2,327
328,1007,2034,17,0,2,328
329,1007,2035,16,0,2,329
330,1007,2036,27,0,2,330
331,1007,2037,26,0,2,331
332,1007,2038,12,0,2,332
333,1007,2039,21,0,2,333
334,1007,2040,28,0,2,334
335,1007,2041,23,0,2,335
336,1007,2042,13,0,2,336
337,1007,2043,15,0,2,337
338,1007,2044,29,0,2,338
339,1007,2045,13,0,2,339
340,1007,2046,23,0,2,340
341,1007,2047,15,0,2,341
342,1007,2048,11,0,2,342
343,1007,2049,12,0,2,343
344,1008,2001,23,0,2,344
345,1008,2002,10,0,2,345
346,1008,2003,22,0,2,346
347,1008,2004,29,0,2,347
348,1008,2005,13,0,2,348
349,1008,2006,22,0,2,349
350,1008,2007,30,0,2,350
351,1008,2008,18,0,2,351
352,1008,2009,14,0,2,352
353,1008,2010,14,0,2,353
354,1008,2011,23,0,2,354
355,1008,2012,30,0,2,355
356,1008,2013,17,0,2,356
357,1008,2014,14,0,2,357
358,1008,2015,16,0,2,358
359,1008,2016,21,0,2,359
360,1008,2017,27,0,2,360
361,1008,2018,11,0,2,361
362,1008,2019,15,0,2,362
363,1008,2020,20,0,2,363
364,1008,2021,20,0,2,364
365,1008,2022,12,0,2,365
366,1008,2023,16,0,2,366
367,1008,2024,25,0,2,367
368,1008,2025,20,0,2,368
369,1008,2026,23,0,2,369
370,1008,2027,12,0,2,370
371,1008,2028,10,0,2,371
372,1008,2029,19,0,2,372
373,1008,2030,18,0,2,373
374,1008,2031,17,0,2,374
375,1008,2032,17,0,2,375
376,1008,2033,12,0,2,376
377,1008,2034,26,0,2,377
378,1008,2035,22,0,2,378
379,1008,2036,30,0,2,379
380,1008,2037,15,0,2,380
381,1008,2038,17,0,2,381
382,1008,2039,12,0,2,382
383,1008,2040,12,0,2,383
384,1008,2041,20,0,2,384
385,1008,2042,25,0,2,385
386,1008,2043,18,0,2,386
387,1008,2044,13,0,2,387
388,1008,2045,21,0,2,388
389,1008,2046,20,0,2,389
390,1008,2047,10,0,2,390
391,1008,2048,16,0,2,391
392,1008,2049,26,0,2,392
393,1009,2001,20,0,2,393
394,1009,2002,15,0,2,394
395,1009,2003,11,0,2,395
396,1009,2004,16,0,2,396
397,1009,2005,28,0,2,397
398,1009,2006,30,0,2,398
399,1009,2007,16,0,2,399
400,1009,2008,10,0,2,400
401,1009,2009,20,0,2,401
402,1009,2010,14,0,2,402
403,1009,2011,18,0,2,403
404,1009,2012,30,0,2,404
405,1009,2013,12,0,2,405
406,1009,2014,12,0,2,406
407,1009,2015,10,0,2,407
408,1009,2016,23,0,2,408
409,1009,2017,26,0,2,409
410,1009,2018,17,0,2,410
411,1009,2019,22,0,2,411
412,1009,2020,25,0,2,412
413,1009,2021,12,0,2,413
414,1009,2022,16,0,2,414
415,1009,2023,22,0,2,415
416,1009,2024,18,0,2,416
417,1009,2025,28,0,2,417
418,1009,2026,19,0,2,418
419,1009,2027,16,0,2,419
420,1009,2028,11,0,2,420
421,1009,2029,30,0,2,421
422,1009,2030,11,0,2,422
423,1009,2031,17,0,2,423
424,1009,2032,25,0,2,424
425,1009,2033,28,0,2,425
426,1009,2034,19,0,2,426
427,1009,2035,20,0,2,427
428,1009,2036,26,0,2,428
429,1009,2037,24,0,2,429
430,1009,2038,28,0,2,430
431,1009,2039,15,0,2,431
432,1009,2040,10,0,2,432
433,1009,2041,14,0,2,433
434,1009,2042,27,0,2,434
435,1009,2043,10,0,2,435
436,1009,2044,18,0,2,436
437,1009,2045,23,0,2,437
438,1009,2046,28,0,2,438
439,1009,2047,13,0,2,439
440,1009,2048,12,0,2,440
441,1009,2049,26,0,2,441
442,1010,2001,26,0,2,442
443,1010,2002,28,0,2,443
444,1010,2003,16,0,2,444
445,1010,2004,14,0,2,445
446,1010,2005,11,0,2,446
447,1010,2006,25,0,2,447
448,1010,2007,28,0,2,448
449,1010,2008,30,0,2,449
450,1010,2009,23,0,2,450
451,1010,2010,22,0,2,451
452,1010,2011,27,0,2,452
453,1010,2012,17,0,2,453
454,1010,2013,23,0,2,454
455,1010,2014,18,0,2,455
456,1010,2015,25,0,2,456
457,1010,2016,15,0,2,457
458,1010,2017,21,0,2,458
459,1010,2018,25,0,2,459
460,1010,2019,19,0,2,460
461,1010,2020,12,0,2,461
462,1010,2021,16,0,2,462
463,1010,2022,21,0,2,463
464,1010,2023,16,0,2,464
465,1010,2024,29,0,2,465
466,1010,2025,15,0,2,466
467,1010,2026,24,0,2,467
468,1010,2027,26,0,2,468
469,1010,2028,22,0,2,469
470,1010,2029,26,0,2,470
471,1010,2030,10,0,2,471
472,1010,2031,18,0,2,472
473,1010,2032,18,0,2,473
474,1010,2033,25,0,2,474
475,1010,2034,12,0,2,475
476,1010,2035,26,0,2,476
477,1010,2036,10,0,2,477
478,1010,2037,28,0,2,478
479,1010,2038,27,0,2,479
480,1010,2039,27,0,2,480
481,1010,2040,12,0,2,481
482,1010,2041,28,0,2,482
483,1010,2042,30,0,2,483
484,1010,2043,23,0,2,484
485,1010,2044,27,0,2,485
486,1010,2045,27,0,2,486
487,1010,2046,28,0,2,487
488,1010,2047,22,0,2,488
489,1010,2048,24,0,2,489
490,1010,2049,21,0,2,490
491,1011,2001,29,0,2,491
492,1011,2002,25,0,2,492
493,1011,2003,12,0,2,493
494,1011,2004,15,0,2,494
495,1011,2005,19,0,2,495
496,1011,2006,10,0,2,496
497,1011,2007,20,0,2,497
498,1011,2008,17,0,2,498
499,1011,2009,23,0,2,499
500,1011,2010,23,0,2,500
501,1011,2011,10,0,2,501
502,1011,2012,15,0,2,502
503,1011,2013,25,0,2,503
504,1011,2014,11,0,2,504
505,1011,2015,17,0,2,505
506,1011,2016,14,0,2,506
507,1011,2017,10,0,2,507
508,1011,2018,22,0,2,508
509,1011,2019,25,0,2,509
510,1011,2020,26,0,2,510
511,1011,2021,16,0,2,511
512,1011,2022,10,0,2,512
513,1011,2023,17,0,2,513
514,1011,2024,18,0,2,514
515,1011,2025,21,0,2,515
516,1011,2026,16,0,2,516
517,1011,2027,12,0,2,517
518,1011,2028,19,0,2,518
519,1011,2029,26,0,2,519
520,1011,2030,16,0,2,520
521,1011,2031,12,0,2,521
522,1011,2032,15,0,2,522
523,1011,2033,19,0,2,523
524,1011,2034,30,0,2,524
525,1011,2035,16,0,2,525
526,1011,2036,19,0,2,526
527,1011,2037,27,0,2,527
528,1011,2038,17,0,2,528
529,1011,2039,11,0,2,529
530,1011,2040,25,0,2,530
531,1011,2041,20,0,2,531
532,1011,2042,12,0,2,532
533,1011,2043,12,0,2,533
534,1011,2044,28,0,2,534
535,1011,2045,22,0,2,535
536,1011,2046,26,0,2,536
537,1011,2047,21,0,2,537
538,1011,2048,11,0,2,538
539,1011,2049,16,0,2,539
540,1012,2001,12,0,2,540
541,1012,2002,27,0,2,541
542,1012,2003,23,0,2,542
543,1012,2004,10,0,2,543
544,1012,2005,22,0,2,544
545,1012,2006,13,0,2,545
546,1012,2007,29,0,2,546
547,1012,2008,23,0,2,547
548,1012,2009,28,0,2,548
549,1012,2010,26,0,2,549
550,1012,2011,29,0,2,550
551,1012,2012,22,0,2,551
552,1012,2013,25,0,2,552
553,1012,2014,15,0,2,553
554,1012,2015,20,0,2,554
555,1012,2016,10,0,2,555
556,1012,2017,17,0,2,556
557,1012,2018,21,0,2,557
558,1012,2019,23,0,2,558
559,1012,2020,14,0,2,559
560,1012,2021,21,0,2,560
561,1012,2022,13,0,2,561
562,1012,2023,21,0,2,562
563,1012,2024,15,0,2,563
564,1012,2025,26,0,2,564
565,1012,2026,27,0,2,565
566,1012,2027,19,0,2,566
567,1012,2028,19,0,2,567
568,1012,2029,22,0,2,568
569,1012,2030,17,0,2,569
570,1012,2031,25,0,2,570
571,1012,2032,30,0,2,571
572,1012,2033,11,0,2,572
573,1012,2034,23,0,2,573
574,1012,2035,20,0,2,574
575,1012,2036,26,0,2,575
576,1012,2037,17,0,2,576
577,1012,2038,12,0,2,577
578,1012,2039,27,0,2,578
579,1012,2040,30,0,2,579
580,1012,2041,26,0,2,580
581,1012,2042,28,0,2,581
582,1012,2043,14,0,2,582
583,1012,2044,19,0,2,583
584,1012,2045,15,0,2,584
585,1012,2046,27,0,2,585
586,1012,2047,21,0,2,586
587,1012,2048,14,0,2,587
588,1012,2049,16,0,2,588
589,1013,2001,13,0,2,589
590,1013,2002,25,0,2,590
591,1013,2003,30,0,2,591
592,1013,2004,13,0,2,592
593,1013,2005,30,0,2,593
594,1013,2006,23,0,2,594
595,1013,2007,22,0,2,595
596,1013,2008,14,0,2,596
597,1013,2009,19,0,2,597
598,1013,2010,12,0,2,598
599,1013,2011,11,0,2,599
600,1013,2012,26,0,2,600
601,1013,2013,18,0,2,601
602,1013,2014,11,0,2,602
603,1013,2015,18,0,2,603
604,1013,2016,19,0,2,604
605,1013,2017,13,0,2,605
606,1013,2018,16,0,2,606
607,1013,2019,15,0,2,607
608,1013,2020,22,0,2,608
609,1013,2021,19,0,2,609
610,1013,2022,23,0,2,610
611,1013,2023,18,0,2,611
612,1013,2024,14,0,2,612
613,1013,2025,17,0,2,613
614,1013,2026,16,0,2,614
615,1013,2027,18,0,2,615
616,1013,2028,26,0,2,616
617,1013,2029,21,0,2,617
618,1013,2030,20,0,2,618
619,1013,2031,10,0,2,619
620,1013,2032,29,0,2,620
621,1013,2033,12,0,2,621
622,1013,2034,11,0,2,622
623,1013,2035,18,0,2,623
624,1013,2036,20,0,2,624
625,1013,2037,17,0,2,625
626,1013,2038,17,0,2,626
627,1013,2039,17,0,2,627
628,1013,2040,18,0,2,628
629,1013,2041,28,0,2,629
630,1013,2042,29,0,2,630
631,1013,2043,14,0,2,631
632,1013,2044,29,0,2,632
633,1013,2045,24,0,2,633
634,1013,2046,17,0,2,634
635,1013,2047,12,0,2,635
636,1013,2048,28,0,2,636
637,1013,2049,14,0,2,637
638,1014,2001,19,0,2,638
639,1014,2002,17,0,2,639
640,1014,2003,13,0,2,640
641,1014,2004,18,0,2,641
642,1014,2005,17,0,2,642
643,1014,2006,30,0,2,643
644,1014,2007,15,0,2,644
645,1014,2008,10,0,2,645
646,1014,2009,23,0,2,646
647,1014,2010,29,0,2,647
648,1014,2011,10,0,2,648
649,1014,2012,17,0,2,649
650,1014,2013,19,0,2,650
651,1014,2014,14,0,2,651
652,1014,2015,29,0,2,652
653,1014,2016,29,0,2,653
654,1014,2017,11,0,2,654
655,1014,2018,27,0,2,655
656,1014,2019,20,0,2,656
657,1014,2020,25,0,2,657
658,1014,2021,21,0,2,658
659,1014,2022,27,0,2,659
660,1014,2023,25,0,2,660
661,1014,2024,12,0,2,661
662,1014,2025,25,0,2,662
663,1014,2026,16,0,2,663
664,1014,2027,12,0,2,664
665,1014,2028,18,0,2,665
666,1014,2029,26,0,2,666
667,1014,2030,22,0,2,667
668,1014,2031,21,0,2,668
669,1014,2032,15,0,2,669
670,1014,2033,27,0,2,670
671,1014,2034,28,0,2,671
672,1014,2035,13,0,2,672
673,1014,2036,11,0,2,673
674,1014,2037,29,0,2,674
675,1014,2038,14,0,2,675
676,1014,2039,22,0,2,676
677,1014,2040,25,0,2,677
678,1014,2041,23,0,2,678
679,1014,2042,25,0,2,679
680,1014,2043,25,0,2,680
681,1014,2044,28,0,2,681
682,1014,2045,10,0,2,682
683,1014,2046,22,0,2,683
684,1014,2047,13,0,2,684
685,1014,2048,15,0,2,685
686,1014,2049,28,0,2,686
687,1015,2001,15,0,2,687
688,1015,2002,24,0,2,688
689,1015,2003,22,0,2,689
690,1015,2004,10,0,2,690
691,1015,2005,11,0,2,691
692,1015,2006,11,0,2,692
693,1015,2007,10,0,2,693
694,1015,2008,28,0,2,694
695,1015,2009,30,0,2,695
696,1015,2010,14,0,2,696
697,1015,2011,11,0,2,697
698,1015,2012,22,0,2,698
699,1015,2013,21,0,2,699
700,1015,2014,10,0,2,700
701,1015,2015,12,0,2,701
702,1015,2016,14,0,2,702
703,1015,2017,23,0,2,703
704,1015,2018,22,0,2,704
705,1015,2019,28,0,2,705
706,1015,2020,16,0,2,706
707,1015,2021,29,0,2,707
708,1015,2022,29,0,2,708
709,1015,2023,20,0,2,709
710,1015,2024,11,0,2,710
711,1015,2025,12,0,2,711
712,1015,2026,23,0,2,712
713,1015,2027,26,0,2,713
714,1015,2028,25,0,2,714
715,1015,2029,20,0,2,715
716,1015,2030,15,0,2,716
717,1015,2031,25,0,2,717
718,1015,2032,22,0,2,718
719,1015,2033,13,0,2,719
720,1015,2034,19,0,2,720
721,1015,2035,27,0,2,721
722,1015,2036,22,0,2,722
723,1015,2037,18,0,2,723
724,1015,2038,22,0,2,724
725,1015,2039,30,0,2,725
726,1015,2040,29,0,2,726
727,1015,2041,30,0,2,727
728,1015,2042,16,0,2,728
729,1015,2043,12,0,2,729
730,1015,2044,18,0,2,730
731,1015,2045,11,0,2,731
732,1015,2046,20,0,2,732
733,1015,2047,19,0,2,733
734,1015,2048,17,0,2,734
735,1015,2049,11,0,2,735
736,1016,2001,28,0,2,736
737,1016,2002,25,0,2,737
738,1016,2003,24,0,2,738
739,1016,2004,12,0,2,739
740,1016,2005,25,0,2,740
741,1016,2006,21,0,2,741
742,1016,2007,27,0,2,742
743,1016,2008,24,0,2,743
744,1016,2009,25,0,2,744
745,1016,2010,23,0,2,745
746,1016,2011,14,0,2,746
747,1016,2012,28,0,2,747
748,1016,2013,17,0,2,748
749,1016,2014,20,0,2,749
750,1016,2015,25,0,2,750
751,1016,2016,25,0,2,751
752,1016,2017,28,0,2,752
753,1016,2018,30,0,2,753
754,1016,2019,15,0,2,754
755,1016,2020,28,0,2,755
756,1016,2021,25,0,2,756
757,1016,2022,20,0,2,757
758,1016,2023,17,0,2,758
759,1016,2024,10,0,2,759
760,1016,2025,19,0,2,760
761,1016,2026,30,0,2,761
762,1016,2027,20,0,2,762
763,1016,2028,29,0,2,763
764,1016,2029,11,0,2,764
765,1016,2030,19,0,2,765
766,1016,2031,16,0,2,766
767,1016,2032,23,0,2,767
768,1016,2033,17,0,2,768
769,1016,2034,13,0,2,769
770,1016,2035,11,0,2,770
771,1016,2036,22,0,2,771
772,1016,2037,14,0,2,772
773,1016,2038,23,0,2,773
774,1016,2039,13,0,2,774
775,1016,2040,26,0,2,775
776,1016,2041,13,0,2,776
777,1016,2042,22,0,2,777
778,1016,2043,15,0,2,778
779,1016,2044,15,0,2,779
780,1016,2045,14,0,2,780
781,1016,2046,28,0,2,781
782,1016,2047,15,0,2,782
783,1016,2048,29,0,2,783
784,1016,2049,23,0,2,784
785,1017,2001,12,0,2,785
786,1017,2002,19,0,2,786
787,1017,2003,10,0,2,787
788,1017,2004,30,0,2,788
789,1017,2005,29,0,2,789
790,1017,2006,25,0,2,790
791,1017,2007,23,0,2,791
792,1017,2008,15,0,2,792
793,1017,2009,25,0,2,793
794,1017,2010,20,0,2,794
795,1017,2011,14,0,2,795
796,1017,2012,10,0,2,796
797,1017,2013,11,0,2,797
798,1017,2014,29,0,2,798
799,1017,2015,22,0,2,799
800,1017,2016,11,0,2,800
801,1017,2017,19,0,2,801
802,1017,2018,22,0,2,802
803,1017,2019,18,0,2,803
804,1017,2020,15,0,2,804
805,1017,2021,22,0,2,805
806,1017,2022,13,0,2,806
807,1017,2023,21,0,2,807
808,1017,2024,29,0,2,808
809,1017,2025,27,0,2,809
810,1017,2026,28,0,2,810
811,1017,2027,18,0,2,811
812,1017,2028,24,0,2,812
813,1017,2029,23,0,2,813
814,1017,2030,11,0,2,814
815,1017,2031,25,0,2,815
816,1017,2032,27,0,2,816
817,1017,2033,13,0,2,817
818,1017,2034,14,0,2,818
819,1017,2035,13,0,2,819
820,1017,2036,11,0,2,820
821,1017,2037,24,0,2,821
822,1017,2038,15,0,2,822
823,1017,2039,21,0,2,823
824,1017,2040,17,0,2,824
825,1017,2041,12,0,2,825
826,1017,2042,26,0,2,826
827,1017,2043,13,0,2,827
828,1017,2044,27,0,2,828
829,1017,2045,20,0,2,829
830,1017,2046,18,0,2,830
831,1017,2047,20,0,2,831
832,1017,2048,24,0,2,832
833,1017,2049,17,0,2,833
834,1018,2001,12,0,2,834
835,1018,2002,12,0,2,835
836,1018,2003,12,0,2,836
837,1018,2004,12,0,2,837
838,1018,2005,14,0,2,838
839,1018,2006,12,0,2,839
840,1018,2007,18,0,2,840
841,1018,2008,13,0,2,841
842,1018,2009,12,0,2,842
843,1018,2010,22,0,2,843
844,1018,2011,29,0,2,844
845,1018,2012,30,0,2,845
846,1018,2013,18,0,2,846
847,1018,2014,17,0,2,847
848,1018,2015,24,0,2,848
849,1018,2016,22,0,2,849
850,1018,2017,12,0,2,850
851,1018,2018,10,0,2,851
852,1018,2019,17,0,2,852
853,1018,2020,15,0,2,853
854,1018,2021,19,0,2,854
855,1018,2022,21,0,2,855
856,1018,2023,30,0,2,856
857,1018,2024,19,0,2,857
858,1018,2025,29,0,2,858
859,1018,2026,28,0,2,859
860,1018,2027,26,0,2,860
861,1018,2028,21,0,2,861
862,1018,2029,15,0,2,862
863,1018,2030,13,0,2,863
864,1018,2031,10,0,2,864
865,1018,2032,20,0,2,865
866,1018,2033,18,0,2,866
867,1018,2034,11,0,2,867
868,1018,2035,18,0,2,868
869,1018,2036,13,0,2,869
870,1018,2037,20,0,2,870
