building_1,location_1,location_2,building_2,assignment
1005,2012,3012,4011,5.0
1005,2012,3012,4012,5.0
1005,2012,3012,4013,4.0
1005,2012,3012,4014,1.0
1005,2012,3012,4015,10.0
1005,2012,3012,4016,1.0
1005,2012,3012,4017,6.0
1005,2012,3012,4018,5.0
1005,2012,3012,4020,9.0
1006,2012,3012,4001,8.0
1006,2012,3012,4002,6.0
1006,2012,3012,4003,10.0
1006,2012,3012,4004,3.0
1006,2012,3012,4005,6.0
1006,2012,3012,4006,4.0
1006,2012,3012,4007,8.0
1006,2012,3012,4010,1.0
1006,2012,3012,4011,2.0
1006,2012,3012,4012,1.0
1006,2012,3012,4014,6.0
1006,2012,3012,4017,7.0
1006,2012,3012,4018,6.0
1006,2012,3012,4019,5.0
1006,2012,3012,4020,7.0
1007,2012,3012,4001,1.0
1007,2012,3012,4002,6.0
1007,2012,3012,4003,2.0
1007,2012,3012,4004,9.0
1007,2012,3012,4005,5.0
1007,2012,3012,4006,5.0
1007,2012,3012,4007,6.0
1007,2012,3012,4008,4.0
1007,2012,3012,4009,9.0
1007,2012,3012,4011,2.0
1007,2012,3012,4012,2.0
1007,2012,3012,4013,5.0
1007,2012,3012,4014,1.0
1007,2012,3012,4015,4.0
1007,2012,3012,4016,7.0
1007,2012,3012,4017,2.0
1007,2012,3012,4018,6.0
1007,2012,3012,4019,3.0
1007,2012,3012,4020,10.0
1008,2012,3012,4001,9.0
1008,2012,3012,4002,6.0
1008,2012,3012,4003,9.0
1008,2012,3012,4004,8.0
1008,2012,3012,4005,8.0
1008,2012,3012,4006,1.0
1008,2012,3012,4007,10.0
1008,2012,3012,4008,2.0
1008,2012,3012,4009,10.0
1008,2012,3012,4010,5.0
1008,2012,3012,4011,1.0
1008,2012,3012,4012,2.0
1008,2012,3012,4013,5.0
1008,2012,3012,4014,3.0
1008,2012,3012,4015,6.0
1008,2012,3012,4016,8.0
1008,2012,3012,4017,7.0
1008,2012,3012,4018,10.0
1008,2012,3012,4019,8.0
1009,2012,3012,4001,1.0
1009,2012,3012,4002,4.0
1009,2012,3012,4003,10.0
1009,2012,3012,4004,4.0
1009,2012,3012,4005,3.0
1009,2012,3012,4006,7.0
1009,2012,3012,4008,9.0
1009,2012,3012,4009,8.0
1009,2012,3012,4010,9.0
1009,2012,3012,4011,3.0
1009,2012,3012,4012,1.0
1009,2012,3012,4013,2.0
1009,2012,3012,4014,3.0
1009,2012,3012,4016,9.0
1009,2012,3012,4017,6.0
1009,2012,3012,4018,2.0
1009,2012,3012,4019,9.0
1009,2012,3012,4020,3.0
1010,2012,3012,4001,5.0
1010,2012,3012,4002,8.0
1010,2012,3012,4003,4.0
1010,2012,3012,4004,6.0
1010,2012,3012,4005,1.0
1010,2012,3012,4006,6.0
1010,2012,3012,4007,10.0
1010,2012,3012,4009,4.0
1010,2012,3012,4010,1.0
1010,2012,3012,4011,9.0
1010,2012,3012,4012,4.0
1010,2012,3012,4013,8.0
1010,2012,3012,4015,10.0
1010,2012,3012,4016,4.0
1010,2012,3012,4017,6.0
1010,2012,3012,4018,8.0
1010,2012,3012,4019,8.0
1010,2012,3012,4020,7.0
1011,2012,3012,4001,9.0
1011,2012,3012,4002,1.0
1011,2012,3012,4003,7.0
1011,2012,3012,4004,5.0
1011,2012,3012,4005,2.0
1011,2012,3012,4006,3.0
1011,2012,3012,4007,1.0
1011,2012,3012,4008,4.0
1011,2012,3012,4009,8.0
1011,2012,3012,4010,8.0
1011,2012,3012,4011,1.0
1011,2012,3012,4012,6.0
1011,2012,3012,4013,4.0
1011,2012,3012,4014,6.0
1011,2012,3012,4015,8.0
1011,2012,3012,4016,2.0
1011,2012,3012,4017,10.0
1011,2012,3012,4018,10.0
1011,2012,3012,4020,5.0
1012,2012,3012,4001,9.0
1012,2012,3012,4002,6.0
1012,2012,3012,4003,10.0
1012,2012,3012,4004,9.0
1012,2012,3012,4005,1.0
1012,2012,3012,4006,2.0
1012,2012,3012,4007,1.0
1012,2012,3012,4008,7.0
1012,2012,3012,4009,5.0
1012,2012,3012,4010,6.0
1012,2012,3012,4011,5.0
1012,2012,3012,4012,7.0
1012,2012,3012,4013,6.0
1012,2012,3012,4014,8.0
1012,2012,3012,4015,5.0
1012,2012,3012,4016,5.0
1012,2012,3012,4017,4.0
1012,2012,3012,4018,10.0
1012,2012,3012,4019,9.0
1012,2012,3012,4020,7.0
1013,2012,3012,4001,1.0
1013,2012,3012,4004,6.0
1013,2012,3012,4005,8.0
1013,2012,3012,4006,8.0
1013,2012,3012,4007,4.0
1013,2012,3012,4008,4.0
1013,2012,3012,4009,7.0
1013,2012,3012,4010,9.0
1013,2012,3012,4011,4.0
1013,2012,3012,4012,3.0
1013,2012,3012,4013,1.0
1013,2012,3012,4014,3.0
1013,2012,3012,4015,3.0
1013,2012,3012,4016,10.0
1013,2012,3012,4017,10.0
1013,2012,3012,4018,1.0
1013,2012,3012,4019,3.0
1013,2012,3012,4020,10.0
1014,2012,3012,4001,10.0
1014,2012,3012,4002,9.0
1014,2012,3012,4003,10.0
1014,2012,3012,4004,7.0
1014,2012,3012,4005,2.0
1014,2012,3012,4007,5.0
1014,2012,3012,4008,5.0
1014,2012,3012,4009,2.0
1014,2012,3012,4010,4.0
1014,2012,3012,4011,8.0
1014,2012,3012,4012,10.0
1014,2012,3012,4013,1.0
1014,2012,3012,4014,6.0
1014,2012,3012,4015,6.0
1014,2012,3012,4017,3.0
1014,2012,3012,4018,10.0
1014,2012,3012,4019,6.0
1014,2012,3012,4020,6.0
1015,2012,3012,4001,2.0
1015,2012,3012,4002,7.0
1015,2012,3012,4003,9.0
1015,2012,3012,4004,7.0
1015,2012,3012,4005,3.0
1015,2012,3012,4006,4.0
1015,2012,3012,4007,8.0
1015,2012,3012,4008,1.0
1015,2012,3012,4009,7.0
1015,2012,3012,4010,4.0
1015,2012,3012,4011,8.0
1015,2012,3012,4012,2.0
1015,2012,3012,4014,7.0
1015,2012,3012,4015,2.0
1015,2012,3012,4016,4.0
1015,2012,3012,4018,8.0
1015,2012,3012,4019,6.0
1015,2012,3012,4020,8.0
1016,2012,3012,4001,10.0
1016,2012,3012,4002,8.0
1016,2012,3012,4003,2.0
1016,2012,3012,4004,4.0
1016,2012,3012,4005,9.0
1016,2012,3012,4006,2.0
1016,2012,3012,4007,8.0
1016,2012,3012,4008,8.0
1016,2012,3012,4009,2.0
1016,2012,3012,4010,4.0
1016,2012,3012,4011,1.0
1016,2012,3012,4012,2.0
1016,2012,3012,4013,4.0
1016,2012,3012,4015,5.0
1016,2012,3012,4016,2.0
1016,2012,3012,4017,2.0
1016,2012,3012,4018,1.0
1016,2012,3012,4019,4.0
1016,2012,3012,4020,2.0
1017,2012,3012,4001,5.0
1017,2012,3012,4002,2.0
1017,2012,3012,4003,6.0
1017,2012,3012,4004,8.0
1017,2012,3012,4005,7.0
1017,2012,3012,4006,6.0
1017,2012,3012,4007,3.0
1017,2012,3012,4008,9.0
1017,2012,3012,4009,5.0
1017,2012,3012,4010,4.0
1017,2012,3012,4011,2.0
1017,2012,3012,4012,1.0
1017,2012,3012,4013,7.0
1017,2012,3012,4014,2.0
1017,2012,3012,4015,6.0
1017,2012,3012,4016,10.0
1017,2012,3012,4017,7.0
1017,2012,3012,4018,8.0
1017,2012,3012,4019,7.0
1017,2012,3012,4020,7.0
1018,2012,3012,4001,7.0
1018,2012,3012,4002,7.0
1018,2012,3012,4003,3.0
1018,2012,3012,4004,8.0
1018,2012,3012,4005,5.0
1018,2012,3012,4006,1.0
1018,2012,3012,4007,6.0
1018,2012,3012,4008,9.0
1018,2012,3012,4009,2.0
1018,2012,3012,4010,1.0
1018,2012,3012,4011,10.0
1018,2012,3012,4012,5.0
1018,2012,3012,4013,4.0
1018,2012,3012,4014,2.0
1018,2012,3012,4015,8.0
1018,2012,3012,4016,1.0
1018,2012,3012,4017,4.0
1018,2012,3012,4018,6.0
1018,2012,3012,4019,3.0
1018,2012,3012,4020,2.0
1019,2012,3012,4001,1.0
1019,2012,3012,4002,2.0
1019,2012,3012,4003,10.0
1019,2012,3012,4004,7.0
1019,2012,3012,4005,3.0
1019,2012,3012,4006,4.0
1019,2012,3012,4007,5.0
1019,2012,3012,4008,9.0
1019,2012,3012,4009,2.0
1019,2012,3012,4010,6.0
1019,2012,3012,4011,1.0
1019,2012,3012,4012,9.0
1019,2012,3012,4013,10.0
1019,2012,3012,4014,6.0
1019,2012,3012,4015,10.0
1019,2012,3012,4016,6.0
1019,2012,3012,4017,3.0
1019,2012,3012,4018,4.0
1019,2012,3012,4019,6.0
1019,2012,3012,4020,1.0
1020,2012,3012,4001,6.0
1020,2012,3012,4002,1.0
1020,2012,3012,4003,9.0
1020,2012,3012,4006,1.0
1020,2012,3012,4007,6.0
1020,2012,3012,4008,6.0
1020,2012,3012,4009,1.0
1020,2012,3012,4010,2.0
1020,2012,3012,4011,7.0
1020,2012,3012,4012,4.0
1020,2012,3012,4013,8.0
1020,2012,3012,4014,4.0
1020,2012,3012,4015,2.0
1020,2012,3012,4016,7.0
1020,2012,3012,4017,4.0
1020,2012,3012,4018,4.0
1020,2012,3012,4019,4.0
1020,2012,3012,4020,1.0
