agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value
179,1003,4039,1,9
180,1003,4040,1,1
181,1003,4041,1,3
182,1003,4042,1,0
183,1003,4043,1,3
184,1003,4044,1,8
185,1003,4045,1,3
186,1003,4046,1,9
187,1003,4047,1,4
188,1003,4048,1,10
189,1003,4049,1,8
190,1003,4050,1,0
191,1003,4051,1,4
192,1003,4052,1,1
193,1003,4053,1,3
194,1003,4054,1,1
195,1003,4055,1,6
196,1003,4056,1,3
197,1003,4057,1,0
198,1003,4058,1,2
199,1003,4059,1,2
200,1003,4060,1,5
201,1003,4061,1,5
202,1003,4062,1,7
203,1003,4063,1,10
204,1003,4064,1,10
205,1003,4065,1,5
206,1003,4066,1,10
207,1003,4067,1,10
208,1003,4068,1,8
209,1003,4069,1,9
210,1003,4070,1,6
211,1004,4001,1,6
212,1004,4002,1,0
213,1004,4003,1,3
214,1004,4004,1,5
215,1004,4005,1,10
216,1004,4006,1,9
217,1004,4007,1,8
218,1004,4008,1,2
219,1004,4009,1,3
220,1004,4010,1,10
221,1004,4011,1,4
222,1004,4012,1,10
223,1004,4013,1,7
224,1004,4014,1,0
225,1004,4015,1,7
226,1004,4016,1,8
227,1004,4017,1,1
228,1004,4018,1,5
229,1004,4019,1,0
230,1004,4020,1,4
231,1004,4021,1,9
232,1004,4022,1,2
233,1004,4023,1,0
234,1004,4024,1,9
235,1004,4025,1,0
236,1004,4026,1,4
237,1004,4027,1,7
238,1004,4028,1,8
239,1004,4029,1,6
240,1004,4030,1,4
241,1004,4031,1,3
242,1004,4032,1,3
243,1004,4033,1,0
244,1004,4034,1,2
245,1004,4035,1,8
246,1004,4036,1,2
247,1004,4037,1,0
248,1004,4038,1,8
249,1004,4039,1,2
250,1004,4040,1,3
251,1004,4041,1,4
252,1004,4042,1,0
253,1004,4043,1,6
254,1004,4044,1,3
255,1004,4045,1,0
256,1004,4046,1,3
257,1004,4047,1,8
258,1004,4048,1,7
259,1004,4049,1,7
260,1004,4050,1,7
261,1004,4051,1,2
262,1004,4052,1,2
263,1004,4053,1,9
264,1004,4054,1,10
265,1004,4055,1,8
266,1004,4056,1,9
267,1004,4057,1,4
268,1004,4058,1,8
269,1004,4059,1,3
270,1004,4060,1,6
271,1004,4061,1,8
272,1004,4062,1,7
273,1004,4063,1,9
274,1004,4064,1,0
275,1004,4065,1,4
276,1004,4066,1,6
277,1004,4067,1,9
278,1004,4068,1,8
279,1004,4069,1,8
280,1004,4070,1,1
281,1005,4001,1,1
282,1005,4002,1,5
283,1005,4003,1,4
284,1005,4004,1,1
285,1005,4005,1,8
286,1005,4006,1,4
287,1005,4007,1,7
288,1005,4008,1,0
289,1005,4009,1,6
290,1005,4010,1,8
291,1005,4011,1,2
292,1005,4012,1,3
293,1005,4013,1,0
294,1005,4014,1,7
295,1005,4015,1,4
296,1005,4016,1,10
297,1005,4017,1,3
298,1005,4018,1,0
299,1005,4019,1,10
300,1005,4020,1,3
301,1005,4021,1,10
302,1005,4022,1,4
303,1005,4023,1,5
304,1005,4024,1,5
305,1005,4025,1,1
306,1005,4026,1,10
307,1005,4027,1,10
308,1005,4028,1,0
309,1005,4029,1,0
310,1005,4030,1,4
311,1005,4031,1,5
312,1005,4032,1,7
313,1005,4033,1,9
314,1005,4034,1,1
315,1005,4035,1,5
316,1005,4036,1,8
317,1005,4037,1,3
318,1005,4038,1,1
319,1005,4039,1,6
320,1005,4040,1,6
321,1005,4041,1,3
322,1005,4042,1,8
323,1005,4043,1,2
324,1005,4044,1,10
325,1005,4045,1,9
326,1005,4046,1,9
327,1005,4047,1,5
328,1005,4048,1,6
329,1005,4049,1,7
330,1005,4050,1,10
331,1005,4051,1,5
332,1005,4052,1,9
333,1005,4053,1,1
334,1005,4054,1,9
335,1005,4055,1,7
336,1005,4056,1,2
337,1005,4057,1,10
338,1005,4058,1,6
339,1005,4059,1,2
340,1005,4060,1,0
341,1005,4061,1,3
342,1005,4062,1,8
343,1005,4063,1,8
344,1005,4064,1,5
345,1005,4065,1,9
346,1005,4066,1,1
347,1005,4067,1,1
348,1005,4068,1,0
349,1005,4069,1,8
350,1005,4070,1,2
351,1006,4001,1,1
352,1006,4002,1,9
353,1006,4003,1,1
354,1006,4004,1,10
355,1006,4005,1,10
356,1006,4006,1,8
357,1006,4007,1,9
358,1006,4008,1,7
359,1006,4009,1,5
360,1006,4010,1,7
361,1006,4011,1,2
362,1006,4012,1,0
363,1006,4013,1,9
364,1006,4014,1,10
365,1006,4015,1,9
366,1006,4016,1,3
367,1006,4017,1,3
368,1006,4018,1,9
369,1006,4019,1,6
370,1006,4020,1,10
371,1006,4021,1,3
372,1006,4022,1,1
373,1006,4023,1,9
374,1006,4024,1,8
375,1006,4025,1,0
376,1006,4026,1,10
377,1006,4027,1,2
378,1006,4028,1,7
379,1006,4029,1,6
380,1006,4030,1,0
381,1006,4031,1,0
382,1006,4032,1,4
383,1006,4033,1,3
384,1006,4034,1,9
385,1006,4035,1,3
386,1006,4036,1,0
387,1006,4037,1,1
388,1006,4038,1,1
389,1006,4039,1,3
390,1006,4040,1,3
391,1006,4041,1,9
392,1006,4042,1,6
393,1006,4043,1,9
394,1006,4044,1,2
395,1006,4045,1,7
396,1006,4046,1,6
397,1006,4047,1,1
398,1006,4048,1,4
399,1006,4049,1,5
400,1006,4050,1,7
401,1006,4051,1,3
402,1006,4052,1,10
403,1006,4053,1,3
404,1006,4054,1,7
405,1006,4055,1,5
406,1006,4056,1,3
407,1006,4057,1,6
408,1006,4058,1,10
409,1006,4059,1,1
410,1006,4060,1,3
411,1006,4061,1,5
412,1006,4062,1,2
413,1006,4063,1,0
414,1006,4064,1,0
415,1006,4065,1,5
416,1006,4066,1,1
417,1006,4067,1,0
418,1006,4068,1,8
419,1006,4069,1,8
420,1006,4070,1,7
421,1007,4001,1,10
422,1007,4002,1,9
423,1007,4003,1,8
424,1007,4004,1,2
425,1007,4005,1,3
426,1007,4006,1,2
427,1007,4007,1,5
428,1007,4008,1,5
429,1007,4009,1,8
430,1007,4010,1,6
431,1007,4011,1,2
432,1007,4012,1,1
433,1007,4013,1,4
434,1007,4014,1,10
435,1007,4015,1,1
436,1007,4016,1,1
437,1007,4017,1,10
438,1007,4018,1,2
439,1007,4019,1,7
440,1007,4020,1,2
441,1007,4021,1,0
442,1007,4022,1,8
443,1007,4023,1,8
444,1007,4024,1,1
445,1007,4025,1,5
446,1007,4026,1,9
447,1007,4027,1,4
448,1007,4028,1,10
449,1007,4029,1,1
450,1007,4030,1,3
451,1007,4031,1,1
452,1007,4032,1,2
453,1007,4033,1,6
454,1007,4034,1,9
455,1007,4035,1,8
456,1007,4036,1,4
457,1007,4037,1,2
458,1007,4038,1,9
459,1007,4039,1,1
460,1007,4040,1,6
461,1007,4041,1,9
462,1007,4042,1,6
463,1007,4043,1,5
464,1007,4044,1,9
465,1007,4045,1,2
466,1007,4046,1,1
467,1007,4047,1,3
468,1007,4048,1,5
469,1007,4049,1,8
470,1007,4050,1,10
471,1007,4051,1,7
472,1007,4052,1,6
473,1007,4053,1,2
474,1007,4054,1,0
475,1007,4055,1,3
476,1007,4056,1,1
477,1007,4057,1,5
478,1007,4058,1,6
479,1007,4059,1,3
480,1007,4060,1,8
481,1007,4061,1,6
482,1007,4062,1,9
483,1007,4063,1,4
484,1007,4064,1,10
485,1007,4065,1,1
486,1007,4066,1,8
487,1007,4067,1,8
488,1007,4068,1,9
489,1007,4069,1,3
490,1007,4070,1,3
491,1008,4001,1,0
492,1008,4002,1,1
493,1008,4003,1,10
494,1008,4004,1,7
495,1008,4005,1,10
496,1008,4006,1,8
497,1008,4007,1,7
498,1008,4008,1,10
499,1008,4009,1,4
500,1008,4010,1,6
501,1008,4011,1,3
502,1008,4012,1,3
503,1008,4013,1,6
504,1008,4014,1,0
505,1008,4015,1,10
506,1008,4016,1,0
507,1008,4017,1,9
508,1008,4018,1,0
509,1008,4019,1,9
510,1008,4020,1,9
511,1008,4021,1,9
512,1008,4022,1,5
513,1008,4023,1,7
514,1008,4024,1,3
515,1008,4025,1,10
516,1008,4026,1,9
517,1008,4027,1,2
518,1008,4028,1,3
519,1008,4029,1,3
520,1008,4030,1,0
521,1008,4031,1,10
522,1008,4032,1,3
523,1008,4033,1,5
524,1008,4034,1,1
525,1008,4035,1,5
526,1008,4036,1,4
527,1008,4037,1,3
528,1008,4038,1,4
529,1008,4039,1,10
530,1008,4040,1,1
531,1008,4041,1,1
532,1008,4042,1,10
533,1008,4043,1,3
534,1008,4044,1,2
535,1008,4045,1,10
536,1008,4046,1,9
537,1008,4047,1,9
538,1008,4048,1,3
539,1008,4049,1,7
540,1008,4050,1,0
541,1008,4051,1,6
542,1008,4052,1,6
543,1008,4053,1,3
544,1008,4054,1,2
545,1008,4055,1,10
546,1008,4056,1,1
547,1008,4057,1,7
548,1008,4058,1,1
549,1008,4059,1,2
550,1008,4060,1,8
551,1008,4061,1,6
552,1008,4062,1,5
553,1008,4063,1,6
554,1008,4064,1,8
555,1008,4065,1,3
556,1008,4066,1,2
557,1008,4067,1,9
558,1008,4068,1,4
559,1008,4069,1,4
560,1008,4070,1,8
561,1009,4001,1,6
562,1009,4002,1,10
563,1009,4003,1,2
564,1009,4004,1,10
565,1009,4005,1,4
566,1009,4006,1,4
567,1009,4007,1,7
568,1009,4008,1,5
569,1009,4009,1,0
570,1009,4010,1,5
571,1009,4011,1,0
572,1009,4012,1,8
573,1009,4013,1,3
574,1009,4014,1,9
575,1009,4015,1,8
576,1009,4016,1,1
577,1009,4017,1,7
578,1009,4018,1,3
579,1009,4019,1,7
580,1009,4020,1,0
581,1009,4021,1,3
582,1009,4022,1,8
583,1009,4023,1,8
584,1009,4024,1,0
585,1009,4025,1,5
586,1009,4026,1,3
587,1009,4027,1,8
588,1009,4028,1,0
589,1009,4029,1,4
590,1009,4030,1,8
591,1009,4031,1,0
592,1009,4032,1,4
593,1009,4033,1,2
594,1009,4034,1,2
595,1009,4035,1,10
596,1009,4036,1,2
597,1009,4037,1,3
598,1009,4038,1,5
599,1009,4039,1,5
600,1009,4040,1,6
601,1009,4041,1,3
602,1009,4042,1,5
603,1009,4043,1,5
604,1009,4044,1,1
605,1009,4045,1,4
606,1009,4046,1,10
607,1009,4047,1,7
608,1009,4048,1,6
609,1009,4049,1,7
610,1009,4050,1,6
611,1009,4051,1,0
612,1009,4052,1,7
613,1009,4053,1,2
614,1009,4054,1,10
615,1009,4055,1,5
616,1009,4056,1,9
617,1009,4057,1,4
618,1009,4058,1,0
619,1009,4059,1,9
620,1009,4060,1,3
621,1009,4061,1,3
622,1009,4062,1,7
623,1009,4063,1,1
624,1009,4064,1,2
625,1009,4065,1,0
626,1009,4066,1,8
627,1009,4067,1,1
628,1009,4068,1,6
629,1009,4069,1,0
630,1009,4070,1,10
631,1010,4001,1,8
632,1010,4002,1,2
633,1010,4003,1,2
634,1010,4004,1,2
635,1010,4005,1,9
636,1010,4006,1,2
637,1010,4007,1,3
638,1010,4008,1,8
639,1010,4009,1,2
640,1010,4010,1,7
641,1010,4011,1,8
642,1010,4012,1,7
643,1010,4013,1,9
644,1010,4014,1,0
645,1010,4015,1,2
646,1010,4016,1,10
647,1010,4017,1,6
648,1010,4018,1,1
649,1010,4019,1,6
650,1010,4020,1,6
651,1010,4021,1,6
652,1010,4022,1,2
653,1010,4023,1,10
654,1010,4024,1,7
655,1010,4025,1,10
656,1010,4026,1,1
657,1010,4027,1,6
658,1010,4028,1,7
659,1010,4029,1,0
660,1010,4030,1,9
661,1010,4031,1,2
662,1010,4032,1,9
663,1010,4033,1,0
664,1010,4034,1,10
665,1010,4035,1,10
666,1010,4036,1,8
667,1010,4037,1,1
668,1010,4038,1,10
669,1010,4039,1,0
670,1010,4040,1,4
671,1010,4041,1,5
672,1010,4042,1,3
673,1010,4043,1,8
674,1010,4044,1,8
675,1010,4045,1,8
676,1010,4046,1,8
677,1010,4047,1,7
678,1010,4048,1,2
679,1010,4049,1,2
680,1010,4050,1,9
681,1010,4051,1,7
682,1010,4052,1,3
683,1010,4053,1,9
684,1010,4054,1,4
685,1010,4055,1,1
686,1010,4056,1,4
687,1010,4057,1,1
688,1010,4058,1,1
689,1010,4059,1,3
690,1010,4060,1,6
691,1010,4061,1,7
692,1010,4062,1,3
693,1010,4063,1,0
694,1010,4064,1,0
695,1010,4065,1,8
696,1010,4066,1,1
697,1010,4067,1,5
698,1010,4068,1,0
699,1010,4069,1,9
700,1010,4070,1,9
701,1011,4001,1,6
702,1011,4002,1,2
703,1011,4003,1,1
704,1011,4004,1,3
705,1011,4005,1,4
706,1011,4006,1,6
707,1011,4007,1,3
708,1011,4008,1,5
709,1011,4009,1,7
710,1011,4010,1,6
711,1011,4011,1,7
712,1011,4012,1,2
713,1011,4013,1,10
714,1011,4014,1,6
715,1011,4015,1,8
716,1011,4016,1,6
717,1011,4017,1,2
718,1011,4018,1,2
719,1011,4019,1,7
720,1011,4020,1,4
721,1011,4021,1,7
722,1011,4022,1,6
723,1011,4023,1,2
724,1011,4024,1,8
725,1011,4025,1,8
726,1011,4026,1,10
727,1011,4027,1,2
728,1011,4028,1,1
729,1011,4029,1,8
730,1011,4030,1,6
731,1011,4031,1,2
732,1011,4032,1,2
733,1011,4033,1,9
734,1011,4034,1,6
735,1011,4035,1,0
736,1011,4036,1,6
737,1011,4037,1,8
738,1011,4038,1,8
739,1011,4039,1,8
740,1011,4040,1,7
741,1011,4041,1,7
742,1011,4042,1,1
743,1011,4043,1,1
744,1011,4044,1,0
745,1011,4045,1,7
746,1011,4046,1,7
747,1011,4047,1,10
748,1011,4048,1,2
749,1011,4049,1,10
750,1011,4050,1,9
751,1011,4051,1,8
752,1011,4052,1,0
753,1011,4053,1,6
754,1011,4054,1,3
755,1011,4055,1,1
756,1011,4056,1,4
757,1011,4057,1,2
758,1011,4058,1,3
759,1011,4059,1,1
760,1011,4060,1,0
761,1011,4061,1,9
762,1011,4062,1,6
763,1011,4063,1,0
764,1011,4064,1,8
765,1011,4065,1,6
766,1011,4066,1,5
767,1011,4067,1,1
768,1011,4068,1,2
769,1011,4069,1,3
770,1011,4070,1,10
771,1012,4001,1,3
772,1012,4002,1,10
773,1012,4003,1,10
774,1012,4004,1,3
775,1012,4005,1,1
776,1012,4006,1,10
777,1012,4007,1,0
778,1012,4008,1,3
779,1012,4009,1,10
780,1012,4010,1,5
781,1012,4011,1,4
782,1012,4012,1,8
783,1012,4013,1,10
784,1012,4014,1,4
785,1012,4015,1,2
786,1012,4016,1,5
787,1012,4017,1,2
788,1012,4018,1,1
789,1012,4019,1,3
790,1012,4020,1,10
791,1012,4021,1,10
792,1012,4022,1,9
793,1012,4023,1,10
794,1012,4024,1,1
795,1012,4025,1,0
796,1012,4026,1,4
797,1012,4027,1,1
798,1012,4028,1,1
799,1012,4029,1,3
800,1012,4030,1,4
801,1012,4031,1,6
802,1012,4032,1,3
803,1012,4033,1,2
804,1012,4034,1,2
805,1012,4035,1,10
806,1012,4036,1,6
807,1012,4037,1,1
808,1012,4038,1,9
809,1012,4039,1,5
810,1012,4040,1,10
811,1012,4041,1,6
812,1012,4042,1,2
813,1012,4043,1,0
814,1012,4044,1,1
815,1012,4045,1,3
816,1012,4046,1,2
817,1012,4047,1,9
818,1012,4048,1,5
819,1012,4049,1,9
820,1012,4050,1,6
821,1012,4051,1,2
822,1012,4052,1,4
823,1012,4053,1,3
824,1012,4054,1,4
825,1012,4055,1,0
826,1012,4056,1,1
827,1012,4057,1,4
828,1012,4058,1,5
829,1012,4059,1,10
830,1012,4060,1,0
831,1012,4061,1,0
832,1012,4062,1,5
833,1012,4063,1,2
834,1012,4064,1,4
835,1012,4065,1,7
836,1012,4066,1,8
837,1012,4067,1,5
838,1012,4068,1,8
839,1012,4069,1,1
840,1012,4070,1,10
841,1013,4001,1,4
842,1013,4002,1,6
843,1013,4003,1,8
844,1013,4004,1,1
845,1013,4005,1,2
846,1013,4006,1,7
847,1013,4007,1,6
848,1013,4008,1,7
849,1013,4009,1,3
850,1013,4010,1,8
851,1013,4011,1,1
852,1013,4012,1,10
853,1013,4013,1,6
854,1013,4014,1,10
855,1013,4015,1,7
856,1013,4016,1,4
857,1013,4017,1,2
858,1013,4018,1,3
859,1013,4019,1,3
860,1013,4020,1,1
861,1013,4021,1,7
862,1013,4022,1,5
863,1013,4023,1,9
864,1013,4024,1,3
865,1013,4025,1,10
866,1013,4026,1,9
867,1013,4027,1,6
868,1013,4028,1,10
869,1013,4029,1,1
870,1013,4030,1,5
871,1013,4031,1,5
872,1013,4032,1,4
873,1013,4033,1,2
874,1013,4034,1,10
875,1013,4035,1,0
876,1013,4036,1,0
877,1013,4037,1,5
878,1013,4038,1,7
879,1013,4039,1,5
880,1013,4040,1,4
881,1013,4041,1,5
882,1013,4042,1,8
883,1013,4043,1,8
884,1013,4044,1,6
885,1013,4045,1,8
886,1013,4046,1,4
887,1013,4047,1,3
888,1013,4048,1,3
889,1013,4049,1,1
890,1013,4050,1,4
891,1013,4051,1,0
892,1013,4052,1,3
893,1013,4053,1,10
894,1013,4054,1,7
895,1013,4055,1,1
896,1013,4056,1,4
897,1013,4057,1,3
898,1013,4058,1,0
899,1013,4059,1,8
900,1013,4060,1,6
901,1013,4061,1,10
902,1013,4062,1,7
903,1013,4063,1,6
904,1013,4064,1,2
905,1013,4065,1,6
906,1013,4066,1,6
907,1013,4067,1,6
908,1013,4068,1,3
909,1013,4069,1,0
910,1013,4070,1,9
911,1014,4001,1,6
912,1014,4002,1,8
913,1014,4003,1,9
914,1014,4004,1,10
915,1014,4005,1,9
916,1014,4006,1,3
917,1014,4007,1,0
918,1014,4008,1,6
919,1014,4009,1,8
920,1014,4010,1,2
921,1014,4011,1,9
922,1014,4012,1,0
923,1014,4013,1,6
924,1014,4014,1,4
925,1014,4015,1,2
926,1014,4016,1,3
927,1014,4017,1,0
928,1014,4018,1,0
929,1014,4019,1,2
930,1014,4020,1,5
931,1014,4021,1,3
932,1014,4022,1,3
933,1014,4023,1,1
934,1014,4024,1,5
935,1014,4025,1,1
936,1014,4026,1,10
937,1014,4027,1,5
938,1014,4028,1,2
939,1014,4029,1,7
940,1014,4030,1,5
941,1014,4031,1,6
942,1014,4032,1,4
943,1014,4033,1,9
944,1014,4034,1,5
945,1014,4035,1,10
946,1014,4036,1,3
947,1014,4037,1,2
948,1014,4038,1,10
949,1014,4039,1,5
950,1014,4040,1,5
951,1014,4041,1,10
952,1014,4042,1,6
953,1014,4043,1,0
954,1014,4044,1,8
955,1014,4045,1,4
956,1014,4046,1,1
957,1014,4047,1,7
958,1014,4048,1,10
959,1014,4049,1,8
960,1014,4050,1,8
961,1014,4051,1,9
962,1014,4052,1,2
963,1014,4053,1,1
964,1014,4054,1,2
965,1014,4055,1,7
966,1014,4056,1,6
967,1014,4057,1,4
968,1014,4058,1,9
969,1014,4059,1,5
970,1014,4060,1,0
971,1014,4061,1,8
972,1014,4062,1,1
973,1014,4063,1,4
974,1014,4064,1,9
975,1014,4065,1,5
976,1014,4066,1,0
977,1014,4067,1,5
978,1014,4068,1,5
979,1014,4069,1,5
980,1014,4070,1,7
981,1015,4001,1,3
982,1015,4002,1,5
983,1015,4003,1,7
984,1015,4004,1,3
985,1015,4005,1,8
986,1015,4006,1,1
987,1015,4007,1,1
988,1015,4008,1,9
989,1015,4009,1,2
990,1015,4010,1,9
991,1015,4011,1,9
992,1015,4012,1,3
993,1015,4013,1,3
994,1015,4014,1,8
995,1015,4015,1,4
996,1015,4016,1,4
997,1015,4017,1,4
998,1015,4018,1,2
999,1015,4019,1,2
1000,1015,4020,1,8
1001,1015,4021,1,3
1002,1015,4022,1,10
1003,1015,4023,1,2
1004,1015,4024,1,3
1005,1015,4025,1,2
1006,1015,4026,1,8
1007,1015,4027,1,9
1008,1015,4028,1,3
1009,1015,4029,1,9
1010,1015,4030,1,3
1011,1015,4031,1,6
1012,1015,4032,1,5
1013,1015,4033,1,2
1014,1015,4034,1,4
1015,1015,4035,1,9
1016,1015,4036,1,4
1017,1015,4037,1,4
1018,1015,4038,1,10
1019,1015,4039,1,5
1020,1015,4040,1,3
1021,1015,4041,1,6
1022,1015,4042,1,2
1023,1015,4043,1,0
1024,1015,4044,1,2
1025,1015,4045,1,10
1026,1015,4046,1,3
1027,1015,4047,1,2
1028,1015,4048,1,1
1029,1015,4049,1,3
1030,1015,4050,1,9
1031,1015,4051,1,10
1032,1015,4052,1,2
1033,1015,4053,1,1
1034,1015,4054,1,5
1035,1015,4055,1,9
1036,1015,4056,1,9
1037,1015,4057,1,5
1038,1015,4058,1,2
1039,1015,4059,1,1
1040,1015,4060,1,10
1041,1015,4061,1,2
1042,1015,4062,1,6
1043,1015,4063,1,9
1044,1015,4064,1,4
1045,1015,4065,1,10
1046,1015,4066,1,3
1047,1015,4067,1,2
1048,1015,4068,1,3
1049,1015,4069,1,2
1050,1015,4070,1,1
1051,1016,4001,1,10
1052,1016,4002,1,1
1053,1016,4003,1,7
1054,1016,4004,1,6
1055,1016,4005,1,3
1056,1016,4006,1,0
1057,1016,4007,1,4
1058,1016,4008,1,9
1059,1016,4009,1,5
1060,1016,4010,1,0
1061,1016,4011,1,10
1062,1016,4012,1,1
1063,1016,4013,1,0
1064,1016,4014,1,2
1065,1016,4015,1,10
1066,1016,4016,1,1
1067,1016,4017,1,7
1068,1016,4018,1,3
1069,1016,4019,1,1
1070,1016,4020,1,5
1071,1016,4021,1,3
1072,1016,4022,1,7
1073,1016,4023,1,9
1074,1016,4024,1,2
1075,1016,4025,1,6
1076,1016,4026,1,10
1077,1016,4027,1,8
1078,1016,4028,1,10
1079,1016,4029,1,9
1080,1016,4030,1,8
1081,1016,4031,1,3
1082,1016,4032,1,4
1083,1016,4033,1,8
1084,1016,4034,1,6
1085,1016,4035,1,6
1086,1016,4036,1,5
1087,1016,4037,1,6
1088,1016,4038,1,5
1089,1016,4039,1,10
1090,1016,4040,1,6
1091,1016,4041,1,6
1092,1016,4042,1,0
1093,1016,4043,1,1
1094,1016,4044,1,1
1095,1016,4045,1,8
1096,1016,4046,1,1
1097,1016,4047,1,8
1098,1016,4048,1,1
1099,1016,4049,1,4
1100,1016,4050,1,6
1101,1016,4051,1,10
1102,1016,4052,1,5
1103,1016,4053,1,9
1104,1016,4054,1,8
1105,1016,4055,1,9
1106,1016,4056,1,4
1107,1016,4057,1,7
1108,1016,4058,1,3
1109,1016,4059,1,8
1110,1016,4060,1,2
1111,1016,4061,1,9
1112,1016,4062,1,10
1113,1016,4063,1,2
1114,1016,4064,1,10
1115,1016,4065,1,4
1116,1016,4066,1,6
1117,1016,4067,1,10
1118,1016,4068,1,1
1119,1016,4069,1,7
1120,1016,4070,1,3
1121,1017,4001,1,7
1122,1017,4002,1,10
1123,1017,4003,1,6
1124,1017,4004,1,9
1125,1017,4005,1,9
1126,1017,4006,1,6
1127,1017,4007,1,1
1128,1017,4008,1,0
1129,1017,4009,1,6
1130,1017,4010,1,10
1131,1017,4011,1,1
1132,1017,4012,1,4
1133,1017,4013,1,10
1134,1017,4014,1,2
1135,1017,4015,1,2
1136,1017,4016,1,6
1137,1017,4017,1,4
1138,1017,4018,1,6
1139,1017,4019,1,0
1140,1017,4020,1,6
1141,1017,4021,1,8
1142,1017,4022,1,2
1143,1017,4023,1,4
1144,1017,4024,1,6
1145,1017,4025,1,6
1146,1017,4026,1,7
1147,1017,4027,1,7
