agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value
141,1005,4021,1,2
142,1005,4022,1,2
143,1005,4023,1,10
144,1005,4024,1,1
145,1005,4025,1,1
146,1005,4026,1,0
147,1005,4027,1,3
148,1005,4028,1,5
149,1005,4029,1,0
150,1005,4030,1,9
151,1006,4001,1,8
152,1006,4002,1,3
153,1006,4003,1,4
154,1006,4004,1,1
155,1006,4005,1,5
156,1006,4006,1,7
157,1006,4007,1,8
158,1006,4008,1,5
159,1006,4009,1,6
160,1006,4010,1,4
161,1006,4011,1,8
162,1006,4012,1,5
163,1006,4013,1,2
164,1006,4014,1,6
165,1006,4015,1,2
166,1006,4016,1,6
167,1006,4017,1,4
168,1006,4018,1,2
169,1006,4019,1,1
170,1006,4020,1,7
171,1006,4021,1,0
172,1006,4022,1,6
173,1006,4023,1,6
174,1006,4024,1,3
175,1006,4025,1,7
176,1006,4026,1,6
177,1006,4027,1,8
178,1006,4028,1,4
179,1006,4029,1,9
180,1006,4030,1,4
181,1007,4001,1,5
182,1007,4002,1,0
183,1007,4003,1,6
184,1007,4004,1,9
185,1007,4005,1,7
186,1007,4006,1,9
187,1007,4007,1,6
188,1007,4008,1,5
189,1007,4009,1,6
190,1007,4010,1,4
191,1007,4011,1,9
192,1007,4012,1,9
193,1007,4013,1,9
194,1007,4014,1,3
195,1007,4015,1,0
196,1007,4016,1,10
197,1007,4017,1,9
198,1007,4018,1,9
199,1007,4019,1,7
200,1007,4020,1,2
201,1007,4021,1,10
202,1007,4022,1,5
203,1007,4023,1,0
204,1007,4024,1,10
205,1007,4025,1,7
206,1007,4026,1,10
207,1007,4027,1,6
208,1007,4028,1,7
209,1007,4029,1,5
210,1007,4030,1,5
211,1008,4001,1,2
212,1008,4002,1,2
213,1008,4003,1,7
214,1008,4004,1,0
215,1008,4005,1,4
216,1008,4006,1,0
217,1008,4007,1,7
218,1008,4008,1,3
219,1008,4009,1,10
220,1008,4010,1,5
221,1008,4011,1,4
222,1008,4012,1,6
223,1008,4013,1,4
224,1008,4014,1,7
225,1008,4015,1,2
226,1008,4016,1,5
227,1008,4017,1,6
228,1008,4018,1,1
229,1008,4019,1,6
230,1008,4020,1,0
231,1008,4021,1,3
232,1008,4022,1,6
233,1008,4023,1,2
234,1008,4024,1,8
235,1008,4025,1,4
236,1008,4026,1,5
237,1008,4027,1,10
238,1008,4028,1,0
239,1008,4029,1,8
240,1008,4030,1,4
241,1009,4001,1,7
242,1009,4002,1,7
243,1009,4003,1,4
244,1009,4004,1,7
245,1009,4005,1,2
246,1009,4006,1,9
247,1009,4007,1,8
248,1009,4008,1,2
249,1009,4009,1,2
250,1009,4010,1,8
251,1009,4011,1,5
252,1009,4012,1,6
253,1009,4013,1,9
254,1009,4014,1,6
255,1009,4015,1,5
256,1009,4016,1,9
257,1009,4017,1,8
258,1009,4018,1,7
259,1009,4019,1,1
260,1009,4020,1,8
261,1009,4021,1,4
262,1009,4022,1,9
263,1009,4023,1,3
264,1009,4024,1,3
265,1009,4025,1,4
266,1009,4026,1,6
267,1009,4027,1,5
268,1009,4028,1,6
269,1009,4029,1,5
270,1009,4030,1,2
271,1010,4001,1,5
272,1010,4002,1,6
273,1010,4003,1,5
274,1010,4004,1,9
275,1010,4005,1,8
276,1010,4006,1,5
277,1010,4007,1,4
278,1010,4008,1,8
279,1010,4009,1,6
280,1010,4010,1,7
281,1010,4011,1,1
282,1010,4012,1,5
283,1010,4013,1,8
284,1010,4014,1,7
285,1010,4015,1,8
286,1010,4016,1,2
287,1010,4017,1,2
288,1010,4018,1,7
289,1010,4019,1,5
290,1010,4020,1,5
291,1010,4021,1,3
292,1010,4022,1,1
293,1010,4023,1,6
294,1010,4024,1,1
295,1010,4025,1,3
296,1010,4026,1,8
297,1010,4027,1,9
298,1010,4028,1,0
299,1010,4029,1,7
300,1010,4030,1,10
301,1011,4001,1,4
302,1011,4002,1,8
303,1011,4003,1,10
304,1011,4004,1,1
305,1011,4005,1,6
306,1011,4006,1,9
307,1011,4007,1,1
308,1011,4008,1,1
309,1011,4009,1,7
310,1011,4010,1,8
311,1011,4011,1,5
312,1011,4012,1,8
313,1011,4013,1,7
314,1011,4014,1,6
315,1011,4015,1,9
316,1011,4016,1,7
317,1011,4017,1,10
318,1011,4018,1,1
319,1011,4019,1,4
320,1011,4020,1,0
321,1011,4021,1,5
322,1011,4022,1,1
323,1011,4023,1,8
324,1011,4024,1,0
325,1011,4025,1,5
326,1011,4026,1,6
327,1011,4027,1,2
328,1011,4028,1,10
329,1011,4029,1,6
330,1011,4030,1,3
331,1012,4001,1,5
332,1012,4002,1,0
333,1012,4003,1,0
334,1012,4004,1,6
335,1012,4005,1,1
336,1012,4006,1,1
337,1012,4007,1,7
338,1012,4008,1,10
339,1012,4009,1,6
340,1012,4010,1,1
341,1012,4011,1,0
342,1012,4012,1,2
343,1012,4013,1,5
344,1012,4014,1,1
345,1012,4015,1,4
346,1012,4016,1,6
347,1012,4017,1,8
348,1012,4018,1,9
349,1012,4019,1,7
350,1012,4020,1,1
351,1012,4021,1,0
352,1012,4022,1,6
353,1012,4023,1,1
354,1012,4024,1,4
355,1012,4025,1,7
356,1012,4026,1,3
357,1012,4027,1,2
358,1012,4028,1,6
359,1012,4029,1,5
360,1012,4030,1,7
361,1013,4001,1,1
362,1013,4002,1,8
363,1013,4003,1,5
364,1013,4004,1,7
365,1013,4005,1,6
366,1013,4006,1,0
367,1013,4007,1,3
368,1013,4008,1,0
369,1013,4009,1,0
370,1013,4010,1,7
371,1013,4011,1,7
372,1013,4012,1,8
373,1013,4013,1,4
374,1013,4014,1,7
375,1013,4015,1,10
376,1013,4016,1,9
377,1013,4017,1,6
378,1013,4018,1,9
379,1013,4019,1,5
380,1013,4020,1,6
381,1013,4021,1,10
382,1013,4022,1,2
383,1013,4023,1,6
384,1013,4024,1,9
385,1013,4025,1,9
386,1013,4026,1,5
387,1013,4027,1,6
388,1013,4028,1,9
389,1013,4029,1,6
390,1013,4030,1,8
391,1014,4001,1,2
392,1014,4002,1,5
393,1014,4003,1,8
394,1014,4004,1,10
395,1014,4005,1,4
396,1014,4006,1,5
397,1014,4007,1,10
398,1014,4008,1,1
399,1014,4009,1,7
400,1014,4010,1,10
401,1014,4011,1,6
402,1014,4012,1,0
403,1014,4013,1,5
404,1014,4014,1,4
405,1014,4015,1,1
406,1014,4016,1,9
407,1014,4017,1,2
408,1014,4018,1,6
409,1014,4019,1,10
410,1014,4020,1,7
411,1014,4021,1,5
412,1014,4022,1,10
413,1014,4023,1,3
414,1014,4024,1,8
415,1014,4025,1,7
416,1014,4026,1,9
417,1014,4027,1,7
418,1014,4028,1,9
419,1014,4029,1,2
420,1014,4030,1,2
421,1015,4001,1,9
422,1015,4002,1,2
423,1015,4003,1,0
424,1015,4004,1,4
425,1015,4005,1,4
426,1015,4006,1,8
427,1015,4007,1,1
428,1015,4008,1,1
429,1015,4009,1,2
430,1015,4010,1,2
431,1015,4011,1,5
432,1015,4012,1,6
433,1015,4013,1,8
434,1015,4014,1,2
435,1015,4015,1,6
436,1015,4016,1,1
437,1015,4017,1,5
438,1015,4018,1,4
439,1015,4019,1,5
440,1015,4020,1,7
441,1015,4021,1,9
442,1015,4022,1,6
443,1015,4023,1,8
444,1015,4024,1,4
445,1015,4025,1,7
446,1015,4026,1,9
447,1015,4027,1,0
448,1015,4028,1,0
449,1015,4029,1,0
450,1015,4030,1,8
451,1016,4001,1,2
452,1016,4002,1,9
453,1016,4003,1,8
454,1016,4004,1,1
455,1016,4005,1,4
456,1016,4006,1,9
457,1016,4007,1,1
458,1016,4008,1,7
459,1016,4009,1,6
460,1016,4010,1,8
461,1016,4011,1,7
462,1016,4012,1,5
463,1016,4013,1,8
464,1016,4014,1,2
465,1016,4015,1,10
466,1016,4016,1,5
467,1016,4017,1,4
468,1016,4018,1,1
469,1016,4019,1,9
470,1016,4020,1,6
471,1016,4021,1,5
472,1016,4022,1,8
473,1016,4023,1,9
474,1016,4024,1,10
475,1016,4025,1,8
476,1016,4026,1,5
477,1016,4027,1,2
478,1016,4028,1,5
479,1016,4029,1,5
480,1016,4030,1,4
481,1017,4001,1,1
482,1017,4002,1,0
483,1017,4003,1,7
484,1017,4004,1,0
485,1017,4005,1,6
486,1017,4006,1,5
487,1017,4007,1,5
488,1017,4008,1,5
489,1017,4009,1,9
490,1017,4010,1,4
491,1017,4011,1,0
492,1017,4012,1,9
493,1017,4013,1,8
494,1017,4014,1,9
495,1017,4015,1,6
496,1017,4016,1,9
497,1017,4017,1,4
498,1017,4018,1,10
499,1017,4019,1,5
500,1017,4020,1,2
501,1017,4021,1,7
502,1017,4022,1,9
503,1017,4023,1,2
504,1017,4024,1,1
505,1017,4025,1,6
506,1017,4026,1,1
507,1017,4027,1,4
508,1017,4028,1,10
509,1017,4029,1,5
510,1017,4030,1,10
511,1018,4001,1,1
512,1018,4002,1,5
513,1018,4003,1,9
514,1018,4004,1,6
515,1018,4005,1,2
516,1018,4006,1,5
517,1018,4007,1,5
518,1018,4008,1,5
519,1018,4009,1,2
520,1018,4010,1,5
521,1018,4011,1,1
522,1018,4012,1,9
523,1018,4013,1,6
524,1018,4014,1,9
525,1018,4015,1,5
526,1018,4016,1,0
527,1018,4017,1,5
528,1018,4018,1,6
529,1018,4019,1,5
530,1018,4020,1,3
531,1018,4021,1,9
532,1018,4022,1,6
533,1018,4023,1,0
534,1018,4024,1,2
535,1018,4025,1,4
536,1018,4026,1,8
537,1018,4027,1,7
538,1018,4028,1,7
539,1018,4029,1,1
540,1018,4030,1,3
541,1019,4001,1,5
542,1019,4002,1,9
543,1019,4003,1,6
544,1019,4004,1,6
545,1019,4005,1,2
546,1019,4006,1,6
547,1019,4007,1,5
548,1019,4008,1,5
549,1019,4009,1,0
550,1019,4010,1,9
551,1019,4011,1,7
552,1019,4012,1,9
553,1019,4013,1,6
554,1019,4014,1,5
555,1019,4015,1,7
556,1019,4016,1,9
557,1019,4017,1,10
558,1019,4018,1,0
559,1019,4019,1,0
560,1019,4020,1,0
561,1019,4021,1,1
562,1019,4022,1,4
563,1019,4023,1,1
564,1019,4024,1,9
565,1019,4025,1,2
566,1019,4026,1,1
567,1019,4027,1,9
568,1019,4028,1,3
569,1019,4029,1,0
570,1019,4030,1,8
571,1020,4001,1,0
572,1020,4002,1,0
573,1020,4003,1,4
574,1020,4004,1,9
575,1020,4005,1,5
576,1020,4006,1,8
577,1020,4007,1,4
578,1020,4008,1,6
579,1020,4009,1,2
580,1020,4010,1,9
581,1020,4011,1,6
582,1020,4012,1,9
583,1020,4013,1,5
584,1020,4014,1,4
585,1020,4015,1,2
586,1020,4016,1,6
587,1020,4017,1,5
588,1020,4018,1,10
589,1020,4019,1,1
590,1020,4020,1,0
591,1020,4021,1,9
592,1020,4022,1,0
593,1020,4023,1,2
594,1020,4024,1,3
595,1020,4025,1,6
596,1020,4026,1,6
597,1020,4027,1,6
598,1020,4028,1,2
599,1020,4029,1,3
600,1020,4030,1,0
601,1021,4001,1,6
602,1021,4002,1,4
603,1021,4003,1,10
604,1021,4004,1,6
605,1021,4005,1,0
606,1021,4006,1,7
607,1021,4007,1,10
608,1021,4008,1,7
609,1021,4009,1,7
610,1021,4010,1,1
611,1021,4011,1,5
612,1021,4012,1,1
613,1021,4013,1,5
614,1021,4014,1,6
615,1021,4015,1,0
616,1021,4016,1,6
617,1021,4017,1,0
618,1021,4018,1,1
619,1021,4019,1,8
620,1021,4020,1,6
621,1021,4021,1,2
622,1021,4022,1,9
623,1021,4023,1,1
624,1021,4024,1,10
625,1021,4025,1,5
626,1021,4026,1,6
627,1021,4027,1,6
628,1021,4028,1,10
629,1021,4029,1,8
630,1021,4030,1,4
631,1022,4001,1,7
632,1022,4002,1,8
633,1022,4003,1,7
634,1022,4004,1,5
635,1022,4005,1,2
636,1022,4006,1,3
637,1022,4007,1,8
638,1022,4008,1,5
639,1022,4009,1,10
640,1022,4010,1,6
641,1022,4011,1,4
642,1022,4012,1,1
643,1022,4013,1,8
644,1022,4014,1,3
645,1022,4015,1,10
646,1022,4016,1,5
647,1022,4017,1,6
648,1022,4018,1,1
649,1022,4019,1,7
650,1022,4020,1,10
651,1022,4021,1,5
652,1022,4022,1,4
653,1022,4023,1,7
654,1022,4024,1,6
655,1022,4025,1,6
656,1022,4026,1,0
657,1022,4027,1,6
658,1022,4028,1,3
659,1022,4029,1,1
660,1022,4030,1,1
661,1023,4001,1,9
662,1023,4002,1,8
663,1023,4003,1,8
664,1023,4004,1,10
665,1023,4005,1,4
666,1023,4006,1,10
667,1023,4007,1,6
668,1023,4008,1,10
669,1023,4009,1,6
670,1023,4010,1,0
671,1023,4011,1,4
672,1023,4012,1,8
673,1023,4013,1,9
674,1023,4014,1,5
675,1023,4015,1,7
676,1023,4016,1,8
677,1023,4017,1,0
678,1023,4018,1,2
679,1023,4019,1,3
680,1023,4020,1,10
681,1023,4021,1,9
682,1023,4022,1,5
683,1023,4023,1,5
684,1023,4024,1,2
685,1023,4025,1,2
686,1023,4026,1,2
687,1023,4027,1,7
688,1023,4028,1,9
689,1023,4029,1,0
690,1023,4030,1,8
691,1024,4001,1,1
692,1024,4002,1,5
693,1024,4003,1,6
694,1024,4004,1,6
695,1024,4005,1,1
696,1024,4006,1,8
697,1024,4007,1,2
698,1024,4008,1,7
699,1024,4009,1,5
700,1024,4010,1,2
701,1024,4011,1,9
702,1024,4012,1,5
703,1024,4013,1,5
704,1024,4014,1,7
705,1024,4015,1,3
706,1024,4016,1,7
707,1024,4017,1,10
708,1024,4018,1,1
709,1024,4019,1,9
710,1024,4020,1,0
711,1024,4021,1,5
712,1024,4022,1,1
713,1024,4023,1,6
714,1024,4024,1,6
715,1024,4025,1,8
716,1024,4026,1,5
717,1024,4027,1,1
718,1024,4028,1,5
719,1024,4029,1,2
720,1024,4030,1,1
721,1025,4001,1,7
722,1025,4002,1,2
723,1025,4003,1,1
724,1025,4004,1,7
725,1025,4005,1,9
726,1025,4006,1,9
727,1025,4007,1,4
728,1025,4008,1,0
729,1025,4009,1,4
730,1025,4010,1,4
731,1025,4011,1,5
732,1025,4012,1,10
733,1025,4013,1,7
734,1025,4014,1,1
735,1025,4015,1,7
736,1025,4016,1,9
737,1025,4017,1,4
738,1025,4018,1,9
739,1025,4019,1,7
740,1025,4020,1,8
741,1025,4021,1,1
742,1025,4022,1,2
743,1025,4023,1,6
744,1025,4024,1,2
745,1025,4025,1,9
746,1025,4026,1,1
747,1025,4027,1,8
748,1025,4028,1,4
749,1025,4029,1,5
750,1025,4030,1,0
751,1026,4001,1,7
752,1026,4002,1,6
753,1026,4003,1,2
754,1026,4004,1,2
755,1026,4005,1,9
756,1026,4006,1,9
757,1026,4007,1,5
758,1026,4008,1,2
759,1026,4009,1,9
760,1026,4010,1,4
761,1026,4011,1,6
762,1026,4012,1,9
763,1026,4013,1,6
764,1026,4014,1,4
765,1026,4015,1,0
766,1026,4016,1,8
767,1026,4017,1,2
768,1026,4018,1,5
769,1026,4019,1,7
770,1026,4020,1,10
771,1026,4021,1,2
772,1026,4022,1,9
773,1026,4023,1,4
774,1026,4024,1,8
775,1026,4025,1,0
776,1026,4026,1,4
777,1026,4027,1,5
778,1026,4028,1,0
779,1026,4029,1,4
780,1026,4030,1,2
781,1027,4001,1,9
782,1027,4002,1,10
783,1027,4003,1,8
784,1027,4004,1,2
785,1027,4005,1,2
786,1027,4006,1,0
787,1027,4007,1,3
788,1027,4008,1,6
789,1027,4009,1,0
790,1027,4010,1,4
791,1027,4011,1,1
792,1027,4012,1,8
793,1027,4013,1,0
794,1027,4014,1,7
795,1027,4015,1,8
796,1027,4016,1,6
797,1027,4017,1,2
798,1027,4018,1,6
799,1027,4019,1,7
800,1027,4020,1,10
801,1027,4021,1,6
802,1027,4022,1,6
803,1027,4023,1,8
804,1027,4024,1,4
805,1027,4025,1,2
806,1027,4026,1,3
807,1027,4027,1,7
808,1027,4028,1,5
809,1027,4029,1,2
810,1027,4030,1,4
811,1028,4001,1,5
812,1028,4002,1,10
813,1028,4003,1,0
814,1028,4004,1,2
815,1028,4005,1,1
816,1028,4006,1,9
817,1028,4007,1,7
818,1028,4008,1,10
819,1028,4009,1,7
820,1028,4010,1,0
821,1028,4011,1,9
822,1028,4012,1,6
823,1028,4013,1,4
824,1028,4014,1,7
825,1028,4015,1,3
826,1028,4016,1,4
827,1028,4017,1,1
828,1028,4018,1,7
829,1028,4019,1,6
830,1028,4020,1,0
831,1028,4021,1,2
832,1028,4022,1,5
833,1028,4023,1,6
834,1028,4024,1,5
835,1028,4025,1,5
836,1028,4026,1,6
837,1028,4027,1,7
838,1028,4028,1,10
839,1028,4029,1,7
840,1028,4030,1,1
841,1029,4001,1,7
842,1029,4002,1,4
843,1029,4003,1,6
844,1029,4004,1,5
845,1029,4005,1,0
846,1029,4006,1,1
847,1029,4007,1,5
848,1029,4008,1,5
849,1029,4009,1,6
850,1029,4010,1,8
851,1029,4011,1,5
852,1029,4012,1,6
853,1029,4013,1,8
854,1029,4014,1,5
855,1029,4015,1,6
856,1029,4016,1,2
857,1029,4017,1,8
858,1029,4018,1,4
859,1029,4019,1,1
860,1029,4020,1,5
861,1029,4021,1,5
862,1029,4022,1,9
863,1029,4023,1,1
864,1029,4024,1,5
865,1029,4025,1,8
866,1029,4026,1,10
867,1029,4027,1,10
868,1029,4028,1,5
869,1029,4029,1,7
870,1029,4030,1,8
871,1030,4001,1,5
872,1030,4002,1,7
873,1030,4003,1,6
874,1030,4004,1,1
875,1030,4005,1,9
876,1030,4006,1,1
877,1030,4007,1,8
878,1030,4008,1,0
879,1030,4009,1,5
880,1030,4010,1,5
881,1030,4011,1,6
882,1030,4012,1,9
883,1030,4013,1,9
884,1030,4014,1,9
885,1030,4015,1,10
886,1030,4016,1,2
887,1030,4017,1,7
888,1030,4018,1,5
889,1030,4019,1,8
890,1030,4020,1,5
891,1030,4021,1,5
892,1030,4022,1,0
893,1030,4023,1,5
894,1030,4024,1,7
895,1030,4025,1,10
896,1030,4026,1,10
897,1030,4027,1,2
898,1030,4028,1,6
899,1030,4029,1,8
900,1030,4030,1,4
