link_id,from_node_id,to_node_id,built_cost,trans_cost,link_type,acting_link_id
81,1004,2006,23,0,2,81
82,1004,2007,26,0,2,82
83,1004,2008,21,0,2,83
84,1004,2009,18,0,2,84
85,1004,2010,17,0,2,85
86,1004,2011,27,0,2,86
87,1004,2012,17,0,2,87
88,1004,2013,11,0,2,88
89,1004,2014,16,0,2,89
90,1004,2015,18,0,2,90
91,1004,2016,10,0,2,91
92,1004,2017,28,0,2,92
93,1004,2018,14,0,2,93
94,1004,2019,14,0,2,94
95,1004,2020,27,0,2,95
96,1004,2021,29,0,2,96
97,1004,2022,27,0,2,97
98,1004,2023,21,0,2,98
99,1004,2024,26,0,2,99
100,1004,2025,23,0,2,100
101,1005,2001,12,0,2,101
102,1005,2002,17,0,2,102
103,1005,2003,26,0,2,103
104,1005,2004,26,0,2,104
105,1005,2005,29,0,2,105
106,1005,2006,18,0,2,106
107,1005,2007,28,0,2,107
108,1005,2008,24,0,2,108
109,1005,2009,12,0,2,109
110,1005,2010,18,0,2,110
111,1005,2011,26,0,2,111
112,1005,2012,23,0,2,112
113,1005,2013,13,0,2,113
114,1005,2014,16,0,2,114
115,1005,2015,26,0,2,115
116,1005,2016,17,0,2,116
117,1005,2017,11,0,2,117
118,1005,2018,25,0,2,118
119,1005,2019,19,0,2,119
120,1005,2020,14,0,2,120
121,1005,2021,26,0,2,121
122,1005,2022,26,0,2,122
123,1005,2023,27,0,2,123
124,1005,2024,14,0,2,124
125,1005,2025,22,0,2,125
126,1006,2001,25,0,2,126
127,1006,2002,23,0,2,127
128,1006,2003,10,0,2,128
129,1006,2004,18,0,2,129
130,1006,2005,19,0,2,130
131,1006,2006,28,0,2,131
132,1006,2007,30,0,2,132
133,1006,2008,25,0,2,133
134,1006,2009,12,0,2,134
135,1006,2010,24,0,2,135
136,1006,2011,24,0,2,136
137,1006,2012,17,0,2,137
138,1006,2013,12,0,2,138
139,1006,2014,14,0,2,139
140,1006,2015,28,0,2,140
141,1006,2016,21,0,2,141
142,1006,2017,28,0,2,142
143,1006,2018,24,0,2,143
144,1006,2019,20,0,2,144
145,1006,2020,16,0,2,145
146,1006,2021,19,0,2,146
147,1006,2022,22,0,2,147
148,1006,2023,27,0,2,148
149,1006,2024,12,0,2,149
150,1006,2025,22,0,2,150
151,1007,2001,30,0,2,151
152,1007,2002,27,0,2,152
153,1007,2003,10,0,2,153
154,1007,2004,11,0,2,154
155,1007,2005,18,0,2,155
156,1007,2006,10,0,2,156
157,1007,2007,29,0,2,157
158,1007,2008,19,0,2,158
159,1007,2009,24,0,2,159
160,1007,2010,13,0,2,160
161,1007,2011,23,0,2,161
162,1007,2012,28,0,2,162
163,1007,2013,18,0,2,163
164,1007,2014,21,0,2,164
165,1007,2015,24,0,2,165
166,1007,2016,21,0,2,166
167,1007,2017,10,0,2,167
168,1007,2018,29,0,2,168
169,1007,2019,25,0,2,169
170,1007,2020,18,0,2,170
171,1007,2021,19,0,2,171
172,1007,2022,22,0,2,172
173,1007,2023,20,0,2,173
174,1007,2024,10,0,2,174
175,1007,2025,10,0,2,175
176,1008,2001,10,0,2,176
177,1008,2002,30,0,2,177
178,1008,2003,13,0,2,178
179,1008,2004,10,0,2,179
180,1008,2005,15,0,2,180
181,1008,2006,18,0,2,181
182,1008,2007,26,0,2,182
183,1008,2008,16,0,2,183
184,1008,2009,13,0,2,184
185,1008,2010,15,0,2,185
186,1008,2011,10,0,2,186
187,1008,2012,25,0,2,187
188,1008,2013,14,0,2,188
189,1008,2014,12,0,2,189
190,1008,2015,17,0,2,190
191,1008,2016,28,0,2,191
192,1008,2017,27,0,2,192
193,1008,2018,10,0,2,193
194,1008,2019,18,0,2,194
195,1008,2020,21,0,2,195
196,1008,2021,30,0,2,196
197,1008,2022,19,0,2,197
198,1008,2023,11,0,2,198
199,1008,2024,10,0,2,199
200,1008,2025,20,0,2,200
201,1009,2001,20,0,2,201
202,1009,2002,16,0,2,202
203,1009,2003,13,0,2,203
204,1009,2004,19,0,2,204
205,1009,2005,24,0,2,205
206,1009,2006,16,0,2,206
207,1009,2007,30,0,2,207
208,1009,2008,20,0,2,208
209,1009,2009,13,0,2,209
210,1009,2010,21,0,2,210
211,1009,2011,26,0,2,211
212,1009,2012,30,0,2,212
213,1009,2013,21,0,2,213
214,1009,2014,15,0,2,214
215,1009,2015,22,0,2,215
216,1009,2016,13,0,2,216
217,1009,2017,14,0,2,217
218,1009,2018,19,0,2,218
219,1009,2019,18,0,2,219
220,1009,2020,20,0,2,220
221,1009,2021,13,0,2,221
222,1009,2022,30,0,2,222
223,1009,2023,19,0,2,223
224,1009,2024,15,0,2,224
225,1009,2025,12,0,2,225
226,1010,2001,12,0,2,226
227,1010,2002,12,0,2,227
228,1010,2003,11,0,2,228
229,1010,2004,14,0,2,229
230,1010,2005,12,0,2,230
231,1010,2006,15,0,2,231
232,1010,2007,26,0,2,232
233,1010,2008,27,0,2,233
234,1010,2009,16,0,2,234
235,1010,2010,11,0,2,235
236,1010,2011,16,0,2,236
237,1010,2012,25,0,2,237
238,1010,2013,19,0,2,238
239,1010,2014,23,0,2,239
240,1010,2015,29,0,2,240
241,1010,2016,13,0,2,241
242,1010,2017,22,0,2,242
243,1010,2018,17,0,2,243
244,1010,2019,17,0,2,244
245,1010,2020,29,0,2,245
246,1010,2021,24,0,2,246
247,1010,2022,13,0,2,247
248,1010,2023,24,0,2,248
249,1010,2024,25,0,2,249
250,1010,2025,23,0,2,250
251,1011,2001,21,0,2,251
252,1011,2002,29,0,2,252
253,1011,2003,23,0,2,253
254,1011,2004,18,0,2,254
255,1011,2005,22,0,2,255
256,1011,2006,10,0,2,256
257,1011,2007,28,0,2,257
258,1011,2008,18,0,2,258
259,1011,2009,16,0,2,259
260,1011,2010,15,0,2,260
261,1011,2011,13,0,2,261
262,1011,2012,11,0,2,262
263,1011,2013,20,0,2,263
264,1011,2014,11,0,2,264
265,1011,2015,16,0,2,265
266,1011,2016,20,0,2,266
267,1011,2017,15,0,2,267
268,1011,2018,25,0,2,268
269,1011,2019,26,0,2,269
270,1011,2020,12,0,2,270
271,1011,2021,13,0,2,271
272,1011,2022,27,0,2,272
273,1011,2023,28,0,2,273
274,1011,2024,11,0,2,274
275,1011,2025,20,0,2,275
276,1012,2001,14,0,2,276
277,1012,2002,19,0,2,277
278,1012,2003,15,0,2,278
279,1012,2004,16,0,2,279
280,1012,2005,25,0,2,280
281,1012,2006,16,0,2,281
282,1012,2007,24,0,2,282
283,1012,2008,10,0,2,283
284,1012,2009,23,0,2,284
285,1012,2010,19,0,2,285
286,1012,2011,11,0,2,286
287,1012,2012,18,0,2,287
288,1012,2013,27,0,2,288
289,1012,2014,30,0,2,289
290,1012,2015,20,0,2,290
291,1012,2016,17,0,2,291
292,1012,2017,15,0,2,292
293,1012,2018,17,0,2,293
294,1012,2019,22,0,2,294
295,1012,2020,18,0,2,295
296,1012,2021,11,0,2,296
297,1012,2022,19,0,2,297
298,1012,2023,21,0,2,298
299,1012,2024,22,0,2,299
300,1012,2025,14,0,2,300
301,1013,2001,21,0,2,301
302,1013,2002,11,0,2,302
303,1013,2003,17,0,2,303
304,1013,2004,23,0,2,304
305,1013,2005,25,0,2,305
306,1013,2006,29,0,2,306
307,1013,2007,10,0,2,307
308,1013,2008,18,0,2,308
309,1013,2009,12,0,2,309
310,1013,2010,13,0,2,310
311,1013,2011,13,0,2,311
312,1013,2012,13,0,2,312
313,1013,2013,16,0,2,313
314,1013,2014,20,0,2,314
315,1013,2015,13,0,2,315
316,1013,2016,22,0,2,316
317,1013,2017,16,0,2,317
318,1013,2018,28,0,2,318
319,1013,2019,12,0,2,319
320,1013,2020,16,0,2,320
321,1013,2021,18,0,2,321
322,1013,2022,21,0,2,322
323,1013,2023,26,0,2,323
324,1013,2024,29,0,2,324
325,1013,2025,30,0,2,325
326,1014,2001,26,0,2,326
327,1014,2002,17,0,2,327
328,1014,2003,20,0,2,328
329,1014,2004,28,0,2,329
330,1014,2005,15,0,2,330
331,1014,2006,13,0,2,331
332,1014,2007,23,0,2,332
333,1014,2008,21,0,2,333
334,1014,2009,19,0,2,334
335,1014,2010,25,0,2,335
336,1014,2011,15,0,2,336
337,1014,2012,12,0,2,337
338,1014,2013,24,0,2,338
339,1014,2014,27,0,2,339
340,1014,2015,15,0,2,340
341,1014,2016,18,0,2,341
342,1014,2017,18,0,2,342
343,1014,2018,20,0,2,343
344,1014,2019,26,0,2,344
345,1014,2020,15,0,2,345
346,1014,2021,26,0,2,346
347,1014,2022,13,0,2,347
348,1014,2023,27,0,2,348
349,1014,2024,11,0,2,349
350,1014,2025,17,0,2,350
351,1015,2001,17,0,2,351
352,1015,2002,24,0,2,352
353,1015,2003,26,0,2,353
354,1015,2004,26,0,2,354
355,1015,2005,25,0,2,355
356,1015,2006,10,0,2,356
357,1015,2007,19,0,2,357
358,1015,2008,23,0,2,358
359,1015,2009,26,0,2,359
360,1015,2010,13,0,2,360
361,1015,2011,25,0,2,361
362,1015,2012,23,0,2,362
363,1015,2013,29,0,2,363
364,1015,2014,17,0,2,364
365,1015,2015,24,0,2,365
366,1015,2016,12,0,2,366
367,1015,2017,22,0,2,367
368,1015,2018,30,0,2,368
369,1015,2019,27,0,2,369
370,1015,2020,10,0,2,370
371,1015,2021,13,0,2,371
372,1015,2022,20,0,2,372
373,1015,2023,11,0,2,373
374,1015,2024,25,0,2,374
375,1015,2025,29,0,2,375
376,1016,2001,14,0,2,376
377,1016,2002,24,0,2,377
378,1016,2003,22,0,2,378
379,1016,2004,14,0,2,379
380,1016,2005,25,0,2,380
381,1016,2006,13,0,2,381
382,1016,2007,12,0,2,382
383,1016,2008,19,0,2,383
384,1016,2009,21,0,2,384
385,1016,2010,23,0,2,385
386,1016,2011,10,0,2,386
387,1016,2012,15,0,2,387
388,1016,2013,18,0,2,388
389,1016,2014,10,0,2,389
390,1016,2015,15,0,2,390
391,1016,2016,21,0,2,391
392,1016,2017,14,0,2,392
393,1016,2018,17,0,2,393
394,1016,2019,27,0,2,394
395,1016,2020,13,0,2,395
396,1016,2021,22,0,2,396
397,1016,2022,20,0,2,397
398,1016,2023,15,0,2,398
399,1016,2024,11,0,2,399
400,1016,2025,15,0,2,400
401,1017,2001,14,0,2,401
402,1017,2002,18,0,2,402
403,1017,2003,21,0,2,403
404,1017,2004,26,0,2,404
405,1017,2005,27,0,2,405
406,1017,2006,23,0,2,406
407,1017,2007,22,0,2,407
408,1017,2008,11,0,2,408
409,1017,2009,28,0,2,409
410,1017,2010,23,0,2,410
411,1017,2011,12,0,2,411
412,1017,2012,28,0,2,412
413,1017,2013,19,0,2,413
414,1017,2014,20,0,2,414
415,1017,2015,10,0,2,415
416,1017,2016,13,0,2,416
417,1017,2017,23,0,2,417
418,1017,2018,26,0,2,418
419,1017,2019,21,0,2,419
420,1017,2020,26,0,2,420
421,1017,2021,26,0,2,421
422,1017,2022,23,0,2,422
423,1017,2023,20,0,2,423
424,1017,2024,21,0,2,424
425,1017,2025,18,0,2,425
426,1018,2001,28,0,2,426
427,1018,2002,19,0,2,427
428,1018,2003,18,0,2,428
429,1018,2004,25,0,2,429
430,1018,2005,30,0,2,430
431,1018,2006,17,0,2,431
432,1018,2007,29,0,2,432
433,1018,2008,20,0,2,433
434,1018,2009,16,0,2,434
435,1018,2010,12,0,2,435
436,1018,2011,10,0,2,436
437,1018,2012,29,0,2,437
438,1018,2013,22,0,2,438
439,1018,2014,22,0,2,439
440,1018,2015,20,0,2,440
441,1018,2016,19,0,2,441
442,1018,2017,20,0,2,442
443,1018,2018,25,0,2,443
444,1018,2019,23,0,2,444
445,1018,2020,25,0,2,445
446,1018,2021,14,0,2,446
447,1018,2022,16,0,2,447
448,1018,2023,11,0,2,448
449,1018,2024,26,0,2,449
450,1018,2025,14,0,2,450
451,1019,2001,20,0,2,451
452,1019,2002,29,0,2,452
453,1019,2003,29,0,2,453
454,1019,2004,20,0,2,454
455,1019,2005,10,0,2,455
456,1019,2006,23,0,2,456
457,1019,2007,16,0,2,457
458,1019,2008,23,0,2,458
459,1019,2009,19,0,2,459
460,1019,2010,22,0,2,460
461,1019,2011,19,0,2,461
462,1019,2012,10,0,2,462
463,1019,2013,17,0,2,463
464,1019,2014,30,0,2,464
465,1019,2015,11,0,2,465
466,1019,2016,24,0,2,466
467,1019,2017,28,0,2,467
468,1019,2018,15,0,2,468
469,1019,2019,14,0,2,469
470,1019,2020,11,0,2,470
471,1019,2021,16,0,2,471
472,1019,2022,21,0,2,472
473,1019,2023,12,0,2,473
474,1019,2024,28,0,2,474
475,1019,2025,25,0,2,475
476,1020,2001,22,0,2,476
477,1020,2002,24,0,2,477
478,1020,2003,20,0,2,478
479,1020,2004,27,0,2,479
480,1020,2005,11,0,2,480
481,1020,2006,19,0,2,481
482,1020,2007,10,0,2,482
483,1020,2008,16,0,2,483
484,1020,2009,17,0,2,484
485,1020,2010,29,0,2,485
486,1020,2011,10,0,2,486
487,1020,2012,29,0,2,487
488,1020,2013,10,0,2,488
489,1020,2014,29,0,2,489
490,1020,2015,24,0,2,490
491,1020,2016,25,0,2,491
492,1020,2017,20,0,2,492
493,1020,2018,12,0,2,493
494,1020,2019,30,0,2,494
495,1020,2020,26,0,2,495
496,1020,2021,12,0,2,496
497,1020,2022,15,0,2,497
498,1020,2023,17,0,2,498
499,1020,2024,20,0,2,499
500,1020,2025,20,0,2,500
501,1021,2001,18,0,2,501
502,1021,2002,16,0,2,502
503,1021,2003,24,0,2,503
504,1021,2004,25,0,2,504
505,1021,2005,24,0,2,505
506,1021,2006,25,0,2,506
507,1021,2007,21,0,2,507
508,1021,2008,18,0,2,508
509,1021,2009,20,0,2,509
510,1021,2010,24,0,2,510
511,1021,2011,21,0,2,511
512,1021,2012,24,0,2,512
513,1021,2013,25,0,2,513
514,1021,2014,19,0,2,514
515,1021,2015,23,0,2,515
516,1021,2016,28,0,2,516
517,1021,2017,13,0,2,517
518,1021,2018,14,0,2,518
519,1021,2019,22,0,2,519
520,1021,2020,14,0,2,520
521,1021,2021,10,0,2,521
522,1021,2022,24,0,2,522
523,1021,2023,20,0,2,523
524,1021,2024,18,0,2,524
525,1021,2025,20,0,2,525
526,1022,2001,17,0,2,526
527,1022,2002,28,0,2,527
528,1022,2003,20,0,2,528
529,1022,2004,30,0,2,529
530,1022,2005,25,0,2,530
531,1022,2006,15,0,2,531
532,1022,2007,15,0,2,532
533,1022,2008,18,0,2,533
534,1022,2009,18,0,2,534
535,1022,2010,13,0,2,535
536,1022,2011,30,0,2,536
537,1022,2012,13,0,2,537
538,1022,2013,28,0,2,538
539,1022,2014,22,0,2,539
540,1022,2015,10,0,2,540
541,1022,2016,30,0,2,541
542,1022,2017,12,0,2,542
543,1022,2018,23,0,2,543
544,1022,2019,20,0,2,544
545,1022,2020,11,0,2,545
546,1022,2021,14,0,2,546
547,1022,2022,14,0,2,547
548,1022,2023,15,0,2,548
549,1022,2024,30,0,2,549
550,1022,2025,21,0,2,550
551,1023,2001,21,0,2,551
552,1023,2002,17,0,2,552
553,1023,2003,18,0,2,553
554,1023,2004,16,0,2,554
555,1023,2005,11,0,2,555
556,1023,2006,24,0,2,556
557,1023,2007,15,0,2,557
558,1023,2008,23,0,2,558
559,1023,2009,22,0,2,559
560,1023,2010,21,0,2,560
561,1023,2011,27,0,2,561
562,1023,2012,22,0,2,562
563,1023,2013,30,0,2,563
564,1023,2014,10,0,2,564
565,1023,2015,18,0,2,565
566,1023,2016,18,0,2,566
567,1023,2017,15,0,2,567
568,1023,2018,15,0,2,568
569,1023,2019,24,0,2,569
570,1023,2020,21,0,2,570
571,1023,2021,30,0,2,571
572,1023,2022,26,0,2,572
573,1023,2023,16,0,2,573
574,1023,2024,12,0,2,574
575,1023,2025,10,0,2,575
576,1024,2001,29,0,2,576
577,1024,2002,17,0,2,577
578,1024,2003,21,0,2,578
579,1024,2004,24,0,2,579
580,1024,2005,23,0,2,580
581,1024,2006,28,0,2,581
582,1024,2007,28,0,2,582
583,1024,2008,12,0,2,583
584,1024,2009,25,0,2,584
585,1024,2010,16,0,2,585
586,1024,2011,26,0,2,586
587,1024,2012,17,0,2,587
588,1024,2013,20,0,2,588
589,1024,2014,24,0,2,589
590,1024,2015,24,0,2,590
591,1024,2016,24,0,2,591
592,1024,2017,29,0,2,592
593,1024,2018,17,0,2,593
594,1024,2019,17,0,2,594
595,1024,2020,17,0,2,595
596,1024,2021,17,0,2,596
597,1024,2022,14,0,2,597
598,1024,2023,11,0,2,598
599,1024,2024,24,0,2,599
600,1024,2025,13,0,2,600
601,1025,2001,13,0,2,601
602,1025,2002,25,0,2,602
603,1025,2003,25,0,2,603
604,1025,2004,10,0,2,604
605,1025,2005,23,0,2,605
606,1025,2006,12,0,2,606
607,1025,2007,12,0,2,607
608,1025,2008,21,0,2,608
609,1025,2009,29,0,2,609
610,1025,2010,12,0,2,610
611,1025,2011,26,0,2,611
612,1025,2012,19,0,2,612
613,1025,2013,10,0,2,613
614,1025,2014,14,0,2,614
615,1025,2015,30,0,2,615
616,1025,2016,20,0,2,616
617,1025,2017,24,0,2,617
618,1025,2018,26,0,2,618
619,1025,2019,18,0,2,619
620,1025,2020,14,0,2,620
621,1025,2021,23,0,2,621
622,1025,2022,28,0,2,622
623,1025,2023,24,0,2,623
624,1025,2024,11,0,2,624
625,1025,2025,18,0,2,625
626,1026,2001,18,0,2,626
627,1026,2002,14,0,2,627
628,1026,2003,14,0,2,628
629,1026,2004,20,0,2,629
630,1026,2005,15,0,2,630
631,1026,2006,21,0,2,631
632,1026,2007,18,0,2,632
633,1026,2008,18,0,2,633
634,1026,2009,29,0,2,634
635,1026,2010,16,0,2,635
636,1026,2011,28,0,2,636
637,1026,2012,10,0,2,637
638,1026,2013,19,0,2,638
639,1026,2014,20,0,2,639
640,1026,2015,12,0,2,640
641,1026,2016,21,0,2,641
642,1026,2017,29,0,2,642
643,1026,2018,29,0,2,643
644,1026,2019,25,0,2,644
645,1026,2020,20,0,2,645
646,1026,2021,27,0,2,646
647,1026,2022,10,0,2,647
648,1026,2023,16,0,2,648
649,1026,2024,13,0,2,649
650,1026,2025,21,0,2,650
651,1027,2001,26,0,2,651
652,1027,2002,14,0,2,652
653,1027,2003,11,0,2,653
654,1027,2004,26,0,2,654
655,1027,2005,21,0,2,655
656,1027,2006,14,0,2,656
657,1027,2007,28,0,2,657
658,1027,2008,16,0,2,658
659,1027,2009,11,0,2,659
660,1027,2010,23,0,2,660
661,1027,2011,25,0,2,661
662,1027,2012,29,0,2,662
663,1027,2013,30,0,2,663
664,1027,2014,20,0,2,664
665,1027,2015,29,0,2,665
666,1027,2016,24,0,2,666
667,1027,2017,18,0,2,667
668,1027,2018,27,0,2,668
669,1027,2019,30,0,2,669
670,1027,2020,11,0,2,670
671,1027,2021,28,0,2,671
672,1027,2022,29,0,2,672
673,1027,2023,19,0,2,673
674,1027,2024,17,0,2,674
675,1027,2025,30,0,2,675
676,1028,2001,24,0,2,676
677,1028,2002,10,0,2,677
678,1028,2003,15,0,2,678
679,1028,2004,13,0,2,679
680,1028,2005,16,0,2,680
681,1028,2006,22,0,2,681
682,1028,2007,15,0,2,682
683,1028,2008,19,0,2,683
684,1028,2009,19,0,2,684
685,1028,2010,22,0,2,685
686,1028,2011,14,0,2,686
687,1028,2012,24,0,2,687
688,1028,2013,20,0,2,688
689,1028,2014,14,0,2,689
690,1028,2015,15,0,2,690
691,1028,2016,18,0,2,691
692,1028,2017,20,0,2,692
693,1028,2018,15,0,2,693
694,1028,2019,27,0,2,694
695,1028,2020,19,0,2,695
696,1028,2021,18,0,2,696
697,1028,2022,29,0,2,697
698,1028,2023,15,0,2,698
699,1028,2024,21,0,2,699
700,1028,2025,30,0,2,700
701,1029,2001,19,0,2,701
702,1029,2002,16,0,2,702
703,1029,2003,15,0,2,703
704,1029,2004,26,0,2,704
705,1029,2005,16,0,2,705
706,1029,2006,30,0,2,706
707,1029,2007,22,0,2,707
708,1029,2008,21,0,2,708
709,1029,2009,23,0,2,709
710,1029,2010,26,0,2,710
711,1029,2011,14,0,2,711
712,1029,2012,23,0,2,712
713,1029,2013,23,0,2,713
714,1029,2014,28,0,2,714
715,1029,2015,15,0,2,715
716,1029,2016,17,0,2,716
717,1029,2017,17,0,2,717
718,1029,2018,25,0,2,718
719,1029,2019,28,0,2,719
720,1029,2020,26,0,2,720
721,1029,2021,11,0,2,721
722,1029,2022,10,0,2,722
723,1029,2023,15,0,2,723
724,1029,2024,30,0,2,724
725,1029,2025,20,0,2,725
726,1030,2001,23,0,2,726
727,1030,2002,26,0,2,727
728,1030,2003,26,0,2,728
729,1030,2004,23,0,2,729
730,1030,2005,11,0,2,730
731,1030,2006,26,0,2,731
732,1030,2007,11,0,2,732
733,1030,2008,21,0,2,733
734,1030,2009,17,0,2,734
735,1030,2010,27,0,2,735
736,1030,2011,15,0,2,736
737,1030,2012,29,0,2,737
738,1030,2013,14,0,2,738
739,1030,2014,30,0,2,739
740,1030,2015,11,0,2,740
741,1030,2016,24,0,2,741
742,1030,2017,17,0,2,742
743,1030,2018,25,0,2,743
744,1030,2019,26,0,2,744
745,1030,2020,11,0,2,745
746,1030,2021,16,0,2,746
747,1030,2022,23,0,2,747
748,1030,2023,17,0,2,748
749,1030,2024,22,0,2,749
750,1030,2025,28,0,2,750
751,3001,4001,14,0,3,751
752,3002,4001,28,0,3,752
753,3003,4001,17,0,3,753
754,3004,4001,14,0,3,754
755,3005,4001,12,0,3,755
756,3006,4001,18,0,3,756
757,3007,4001,29,0,3,757
758,3008,4001,30,0,3,758
759,3009,4001,13,0,3,759
760,3010,4001,20,0,3,760
761,3011,4001,22,0,3,761
762,3012,4001,21,0,3,762
763,3013,4001,13,0,3,763
764,3014,4001,10,0,3,764
765,3015,4001,11,0,3,765
766,3016,4001,10,0,3,766
767,3017,4001,18,0,3,767
768,3018,4001,24,0,3,768
769,3019,4001,15,0,3,769
770,3020,4001,17,0,3,770
771,3021,4001,22,0,3,771
772,3022,4001,11,0,3,772
773,3023,4001,23,0,3,773
774,3024,4001,14,0,3,774
775,3025,4001,24,0,3,775
776,3001,4002,27,0,3,776
777,3002,4002,19,0,3,777
778,3003,4002,14,0,3,778
779,3004,4002,28,0,3,779
780,3005,4002,23,0,3,780
781,3006,4002,24,0,3,781
782,3007,4002,28,0,3,782
783,3008,4002,22,0,3,783
784,3009,4002,19,0,3,784
785,3010,4002,28,0,3,785
786,3011,4002,29,0,3,786
787,3012,4002,21,0,3,787
788,3013,4002,25,0,3,788
789,3014,4002,29,0,3,789
790,3015,4002,26,0,3,790
791,3016,4002,17,0,3,791
792,3017,4002,15,0,3,792
793,3018,4002,11,0,3,793
794,3019,4002,16,0,3,794
795,3020,4002,16,0,3,795
796,3021,4002,18,0,3,796
797,3022,4002,21,0,3,797
798,3023,4002,17,0,3,798
799,3024,4002,19,0,3,799
800,3025,4002,13,0,3,800
801,3001,4003,23,0,3,801
802,3002,4003,26,0,3,802
803,3003,4003,22,0,3,803
804,3004,4003,26,0,3,804
805,3005,4003,11,0,3,805
806,3006,4003,19,0,3,806
807,3007,4003,12,0,3,807
808,3008,4003,19,0,3,808
809,3009,4003,15,0,3,809
810,3010,4003,30,0,3,810
811,3011,4003,21,0,3,811
812,3012,4003,12,0,3,812
813,3013,4003,18,0,3,813
814,3014,4003,10,0,3,814
815,3015,4003,25,0,3,815
816,3016,4003,28,0,3,816
817,3017,4003,14,0,3,817
818,3018,4003,14,0,3,818
819,3019,4003,23,0,3,819
820,3020,4003,12,0,3,820
821,3021,4003,19,0,3,821
822,3022,4003,26,0,3,822
823,3023,4003,28,0,3,823
824,3024,4003,18,0,3,824
825,3025,4003,18,0,3,825
826,3001,4004,17,0,3,826
827,3002,4004,22,0,3,827
828,3003,4004,21,0,3,828
829,3004,4004,21,0,3,829
830,3005,4004,29,0,3,830
831,3006,4004,22,0,3,831
832,3007,4004,22,0,3,832
833,3008,4004,15,0,3,833
834,3009,4004,29,0,3,834
835,3010,4004,10,0,3,835
836,3011,4004,29,0,3,836
837,3012,4004,11,0,3,837
838,3013,4004,22,0,3,838
839,3014,4004,13,0,3,839
840,3015,4004,16,0,3,840
841,3016,4004,21,0,3,841
842,3017,4004,26,0,3,842
843,3018,4004,12,0,3,843
844,3019,4004,26,0,3,844
845,3020,4004,27,0,3,845
846,3021,4004,14,0,3,846
847,3022,4004,25,0,3,847
848,3023,4004,17,0,3,848
849,3024,4004,16,0,3,849
850,3025,4004,19,0,3,850
851,3001,4005,21,0,3,851
852,3002,4005,24,0,3,852
853,3003,4005,25,0,3,853
854,3004,4005,22,0,3,854
855,3005,4005,13,0,3,855
856,3006,4005,16,0,3,856
857,3007,4005,11,0,3,857
858,3008,4005,26,0,3,858
859,3009,4005,15,0,3,859
860,3010,4005,21,0,3,860
861,3011,4005,28,0,3,861
862,3012,4005,23,0,3,862
863,3013,4005,22,0,3,863
864,3014,4005,11,0,3,864
865,3015,4005,30,0,3,865
866,3016,4005,22,0,3,866
867,3017,4005,14,0,3,867
868,3018,4005,12,0,3,868
869,3019,4005,29,0,3,869
870,3020,4005,27,0,3,870
