agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value
125,1004,4005,1,1
126,1004,4006,1,1
127,1004,4007,1,0
128,1004,4008,1,8
129,1004,4009,1,8
130,1004,4010,1,4
131,1004,4011,1,4
132,1004,4012,1,1
133,1004,4013,1,3
134,1004,4014,1,6
135,1004,4015,1,9
136,1004,4016,1,8
137,1004,4017,1,4
138,1004,4018,1,5
139,1004,4019,1,7
140,1004,4020,1,6
141,1004,4021,1,4
142,1004,4022,1,8
143,1004,4023,1,1
144,1004,4024,1,6
145,1004,4025,1,9
146,1004,4026,1,9
147,1004,4027,1,3
148,1004,4028,1,0
149,1004,4029,1,6
150,1004,4030,1,0
151,1004,4031,1,4
152,1004,4032,1,4
153,1004,4033,1,2
154,1004,4034,1,6
155,1004,4035,1,3
156,1004,4036,1,8
157,1004,4037,1,0
158,1004,4038,1,7
159,1004,4039,1,8
160,1004,4040,1,4
161,1005,4001,1,7
162,1005,4002,1,2
163,1005,4003,1,5
164,1005,4004,1,8
165,1005,4005,1,7
166,1005,4006,1,8
167,1005,4007,1,10
168,1005,4008,1,0
169,1005,4009,1,0
170,1005,4010,1,8
171,1005,4011,1,9
172,1005,4012,1,10
173,1005,4013,1,10
174,1005,4014,1,10
175,1005,4015,1,8
176,1005,4016,1,8
177,1005,4017,1,6
178,1005,4018,1,0
179,1005,4019,1,1
180,1005,4020,1,9
181,1005,4021,1,9
182,1005,4022,1,0
183,1005,4023,1,1
184,1005,4024,1,5
185,1005,4025,1,7
186,1005,4026,1,0
187,1005,4027,1,2
188,1005,4028,1,4
189,1005,4029,1,8
190,1005,4030,1,10
191,1005,4031,1,0
192,1005,4032,1,3
193,1005,4033,1,10
194,1005,4034,1,2
195,1005,4035,1,5
196,1005,4036,1,8
197,1005,4037,1,0
198,1005,4038,1,10
199,1005,4039,1,8
200,1005,4040,1,4
201,1006,4001,1,2
202,1006,4002,1,5
203,1006,4003,1,0
204,1006,4004,1,2
205,1006,4005,1,3
206,1006,4006,1,0
207,1006,4007,1,2
208,1006,4008,1,4
209,1006,4009,1,2
210,1006,4010,1,4
211,1006,4011,1,0
212,1006,4012,1,3
213,1006,4013,1,7
214,1006,4014,1,4
215,1006,4015,1,3
216,1006,4016,1,2
217,1006,4017,1,5
218,1006,4018,1,1
219,1006,4019,1,5
220,1006,4020,1,0
221,1006,4021,1,9
222,1006,4022,1,5
223,1006,4023,1,1
224,1006,4024,1,9
225,1006,4025,1,2
226,1006,4026,1,10
227,1006,4027,1,1
228,1006,4028,1,3
229,1006,4029,1,3
230,1006,4030,1,4
231,1006,4031,1,1
232,1006,4032,1,0
233,1006,4033,1,8
234,1006,4034,1,10
235,1006,4035,1,3
236,1006,4036,1,5
237,1006,4037,1,9
238,1006,4038,1,2
239,1006,4039,1,8
240,1006,4040,1,0
241,1007,4001,1,3
242,1007,4002,1,7
243,1007,4003,1,1
244,1007,4004,1,1
245,1007,4005,1,2
246,1007,4006,1,5
247,1007,4007,1,7
248,1007,4008,1,3
249,1007,4009,1,4
250,1007,4010,1,10
251,1007,4011,1,6
252,1007,4012,1,2
253,1007,4013,1,2
254,1007,4014,1,3
255,1007,4015,1,10
256,1007,4016,1,6
257,1007,4017,1,0
258,1007,4018,1,7
259,1007,4019,1,10
260,1007,4020,1,6
261,1007,4021,1,0
262,1007,4022,1,7
263,1007,4023,1,1
264,1007,4024,1,9
265,1007,4025,1,6
266,1007,4026,1,4
267,1007,4027,1,1
268,1007,4028,1,6
269,1007,4029,1,9
270,1007,4030,1,9
271,1007,4031,1,9
272,1007,4032,1,5
273,1007,4033,1,2
274,1007,4034,1,0
275,1007,4035,1,3
276,1007,4036,1,3
277,1007,4037,1,6
278,1007,4038,1,5
279,1007,4039,1,6
280,1007,4040,1,0
281,1008,4001,1,6
282,1008,4002,1,9
283,1008,4003,1,10
284,1008,4004,1,8
285,1008,4005,1,3
286,1008,4006,1,0
287,1008,4007,1,1
288,1008,4008,1,9
289,1008,4009,1,7
290,1008,4010,1,4
291,1008,4011,1,5
292,1008,4012,1,4
293,1008,4013,1,2
294,1008,4014,1,0
295,1008,4015,1,8
296,1008,4016,1,2
297,1008,4017,1,6
298,1008,4018,1,6
299,1008,4019,1,8
300,1008,4020,1,10
301,1008,4021,1,9
302,1008,4022,1,5
303,1008,4023,1,0
304,1008,4024,1,8
305,1008,4025,1,10
306,1008,4026,1,3
307,1008,4027,1,10
308,1008,4028,1,2
309,1008,4029,1,1
310,1008,4030,1,3
311,1008,4031,1,8
312,1008,4032,1,1
313,1008,4033,1,5
314,1008,4034,1,1
315,1008,4035,1,0
316,1008,4036,1,1
317,1008,4037,1,7
318,1008,4038,1,0
319,1008,4039,1,2
320,1008,4040,1,10
321,1009,4001,1,0
322,1009,4002,1,3
323,1009,4003,1,2
324,1009,4004,1,7
325,1009,4005,1,2
326,1009,4006,1,7
327,1009,4007,1,10
328,1009,4008,1,7
329,1009,4009,1,1
330,1009,4010,1,3
331,1009,4011,1,3
332,1009,4012,1,10
333,1009,4013,1,6
334,1009,4014,1,3
335,1009,4015,1,1
336,1009,4016,1,4
337,1009,4017,1,10
338,1009,4018,1,7
339,1009,4019,1,0
340,1009,4020,1,3
341,1009,4021,1,2
342,1009,4022,1,7
343,1009,4023,1,8
344,1009,4024,1,3
345,1009,4025,1,0
346,1009,4026,1,2
347,1009,4027,1,1
348,1009,4028,1,2
349,1009,4029,1,4
350,1009,4030,1,6
351,1009,4031,1,9
352,1009,4032,1,3
353,1009,4033,1,10
354,1009,4034,1,5
355,1009,4035,1,10
356,1009,4036,1,7
357,1009,4037,1,1
358,1009,4038,1,9
359,1009,4039,1,6
360,1009,4040,1,5
361,1010,4001,1,4
362,1010,4002,1,7
363,1010,4003,1,10
364,1010,4004,1,7
365,1010,4005,1,10
366,1010,4006,1,9
367,1010,4007,1,2
368,1010,4008,1,0
369,1010,4009,1,10
370,1010,4010,1,4
371,1010,4011,1,4
372,1010,4012,1,3
373,1010,4013,1,5
374,1010,4014,1,9
375,1010,4015,1,4
376,1010,4016,1,5
377,1010,4017,1,3
378,1010,4018,1,1
379,1010,4019,1,7
380,1010,4020,1,3
381,1010,4021,1,10
382,1010,4022,1,7
383,1010,4023,1,9
384,1010,4024,1,1
385,1010,4025,1,6
386,1010,4026,1,1
387,1010,4027,1,4
388,1010,4028,1,0
389,1010,4029,1,10
390,1010,4030,1,5
391,1010,4031,1,9
392,1010,4032,1,0
393,1010,4033,1,6
394,1010,4034,1,8
395,1010,4035,1,2
396,1010,4036,1,0
397,1010,4037,1,4
398,1010,4038,1,1
399,1010,4039,1,7
400,1010,4040,1,2
401,1011,4001,1,7
402,1011,4002,1,8
403,1011,4003,1,2
404,1011,4004,1,7
405,1011,4005,1,10
406,1011,4006,1,5
407,1011,4007,1,6
408,1011,4008,1,10
409,1011,4009,1,0
410,1011,4010,1,10
411,1011,4011,1,3
412,1011,4012,1,4
413,1011,4013,1,10
414,1011,4014,1,4
415,1011,4015,1,8
416,1011,4016,1,0
417,1011,4017,1,9
418,1011,4018,1,9
419,1011,4019,1,9
420,1011,4020,1,6
421,1011,4021,1,6
422,1011,4022,1,3
423,1011,4023,1,10
424,1011,4024,1,9
425,1011,4025,1,10
426,1011,4026,1,3
427,1011,4027,1,6
428,1011,4028,1,5
429,1011,4029,1,8
430,1011,4030,1,3
431,1011,4031,1,0
432,1011,4032,1,8
433,1011,4033,1,4
434,1011,4034,1,9
435,1011,4035,1,2
436,1011,4036,1,7
437,1011,4037,1,9
438,1011,4038,1,0
439,1011,4039,1,8
440,1011,4040,1,5
441,1012,4001,1,3
442,1012,4002,1,5
443,1012,4003,1,4
444,1012,4004,1,8
445,1012,4005,1,6
446,1012,4006,1,7
447,1012,4007,1,2
448,1012,4008,1,3
449,1012,4009,1,6
450,1012,4010,1,10
451,1012,4011,1,3
452,1012,4012,1,0
453,1012,4013,1,1
454,1012,4014,1,7
455,1012,4015,1,6
456,1012,4016,1,7
457,1012,4017,1,8
458,1012,4018,1,6
459,1012,4019,1,8
460,1012,4020,1,1
461,1012,4021,1,10
462,1012,4022,1,6
463,1012,4023,1,7
464,1012,4024,1,6
465,1012,4025,1,5
466,1012,4026,1,9
467,1012,4027,1,6
468,1012,4028,1,4
469,1012,4029,1,8
470,1012,4030,1,5
471,1012,4031,1,10
472,1012,4032,1,1
473,1012,4033,1,3
474,1012,4034,1,0
475,1012,4035,1,1
476,1012,4036,1,3
477,1012,4037,1,1
478,1012,4038,1,1
479,1012,4039,1,3
480,1012,4040,1,6
481,1013,4001,1,9
482,1013,4002,1,9
483,1013,4003,1,6
484,1013,4004,1,3
485,1013,4005,1,1
486,1013,4006,1,9
487,1013,4007,1,9
488,1013,4008,1,10
489,1013,4009,1,3
490,1013,4010,1,6
491,1013,4011,1,9
492,1013,4012,1,5
493,1013,4013,1,0
494,1013,4014,1,7
495,1013,4015,1,7
496,1013,4016,1,8
497,1013,4017,1,3
498,1013,4018,1,2
499,1013,4019,1,3
500,1013,4020,1,4
501,1013,4021,1,3
502,1013,4022,1,0
503,1013,4023,1,10
504,1013,4024,1,8
505,1013,4025,1,4
506,1013,4026,1,10
507,1013,4027,1,2
508,1013,4028,1,3
509,1013,4029,1,5
510,1013,4030,1,10
511,1013,4031,1,2
512,1013,4032,1,5
513,1013,4033,1,10
514,1013,4034,1,2
515,1013,4035,1,1
516,1013,4036,1,4
517,1013,4037,1,2
518,1013,4038,1,3
519,1013,4039,1,10
520,1013,4040,1,9
521,1014,4001,1,7
522,1014,4002,1,7
523,1014,4003,1,10
524,1014,4004,1,10
525,1014,4005,1,4
526,1014,4006,1,3
527,1014,4007,1,6
528,1014,4008,1,7
529,1014,4009,1,1
530,1014,4010,1,2
531,1014,4011,1,5
532,1014,4012,1,2
533,1014,4013,1,5
534,1014,4014,1,3
535,1014,4015,1,10
536,1014,4016,1,1
537,1014,4017,1,10
538,1014,4018,1,7
539,1014,4019,1,0
540,1014,4020,1,3
541,1014,4021,1,2
542,1014,4022,1,4
543,1014,4023,1,7
544,1014,4024,1,1
545,1014,4025,1,2
546,1014,4026,1,9
547,1014,4027,1,10
548,1014,4028,1,5
549,1014,4029,1,6
550,1014,4030,1,5
551,1014,4031,1,4
552,1014,4032,1,3
553,1014,4033,1,7
554,1014,4034,1,7
555,1014,4035,1,8
556,1014,4036,1,6
557,1014,4037,1,10
558,1014,4038,1,7
559,1014,4039,1,3
560,1014,4040,1,10
561,1015,4001,1,2
562,1015,4002,1,1
563,1015,4003,1,6
564,1015,4004,1,8
565,1015,4005,1,5
566,1015,4006,1,5
567,1015,4007,1,3
568,1015,4008,1,4
569,1015,4009,1,6
570,1015,4010,1,0
571,1015,4011,1,4
572,1015,4012,1,1
573,1015,4013,1,0
574,1015,4014,1,3
575,1015,4015,1,8
576,1015,4016,1,0
577,1015,4017,1,7
578,1015,4018,1,8
579,1015,4019,1,6
580,1015,4020,1,1
581,1015,4021,1,6
582,1015,4022,1,8
583,1015,4023,1,7
584,1015,4024,1,5
585,1015,4025,1,9
586,1015,4026,1,7
587,1015,4027,1,6
588,1015,4028,1,0
589,1015,4029,1,7
590,1015,4030,1,3
591,1015,4031,1,9
592,1015,4032,1,9
593,1015,4033,1,9
594,1015,4034,1,2
595,1015,4035,1,2
596,1015,4036,1,9
597,1015,4037,1,1
598,1015,4038,1,2
599,1015,4039,1,10
600,1015,4040,1,1
601,1016,4001,1,7
602,1016,4002,1,3
603,1016,4003,1,0
604,1016,4004,1,10
605,1016,4005,1,8
606,1016,4006,1,10
607,1016,4007,1,8
608,1016,4008,1,10
609,1016,4009,1,8
610,1016,4010,1,8
611,1016,4011,1,1
612,1016,4012,1,7
613,1016,4013,1,7
614,1016,4014,1,5
615,1016,4015,1,4
616,1016,4016,1,0
617,1016,4017,1,7
618,1016,4018,1,6
619,1016,4019,1,10
620,1016,4020,1,5
621,1016,4021,1,0
622,1016,4022,1,1
623,1016,4023,1,6
624,1016,4024,1,3
625,1016,4025,1,4
626,1016,4026,1,3
627,1016,4027,1,2
628,1016,4028,1,3
629,1016,4029,1,7
630,1016,4030,1,7
631,1016,4031,1,0
632,1016,4032,1,6
633,1016,4033,1,10
634,1016,4034,1,8
635,1016,4035,1,7
636,1016,4036,1,7
637,1016,4037,1,6
638,1016,4038,1,8
639,1016,4039,1,3
640,1016,4040,1,10
641,1017,4001,1,2
642,1017,4002,1,1
643,1017,4003,1,4
644,1017,4004,1,1
645,1017,4005,1,1
646,1017,4006,1,3
647,1017,4007,1,9
648,1017,4008,1,6
649,1017,4009,1,7
650,1017,4010,1,7
651,1017,4011,1,4
652,1017,4012,1,10
653,1017,4013,1,3
654,1017,4014,1,0
655,1017,4015,1,2
656,1017,4016,1,5
657,1017,4017,1,5
658,1017,4018,1,2
659,1017,4019,1,7
660,1017,4020,1,6
661,1017,4021,1,1
662,1017,4022,1,1
663,1017,4023,1,3
664,1017,4024,1,6
665,1017,4025,1,5
666,1017,4026,1,10
667,1017,4027,1,3
668,1017,4028,1,5
669,1017,4029,1,1
670,1017,4030,1,3
671,1017,4031,1,7
672,1017,4032,1,6
673,1017,4033,1,6
674,1017,4034,1,3
675,1017,4035,1,2
676,1017,4036,1,3
677,1017,4037,1,8
678,1017,4038,1,3
679,1017,4039,1,5
680,1017,4040,1,0
681,1018,4001,1,10
682,1018,4002,1,7
683,1018,4003,1,6
684,1018,4004,1,2
685,1018,4005,1,3
686,1018,4006,1,5
687,1018,4007,1,1
688,1018,4008,1,1
689,1018,4009,1,7
690,1018,4010,1,2
691,1018,4011,1,6
692,1018,4012,1,8
693,1018,4013,1,4
694,1018,4014,1,5
695,1018,4015,1,8
696,1018,4016,1,4
697,1018,4017,1,9
698,1018,4018,1,7
699,1018,4019,1,7
700,1018,4020,1,8
701,1018,4021,1,4
702,1018,4022,1,9
703,1018,4023,1,6
704,1018,4024,1,10
705,1018,4025,1,10
706,1018,4026,1,9
707,1018,4027,1,4
708,1018,4028,1,1
709,1018,4029,1,5
710,1018,4030,1,9
711,1018,4031,1,3
712,1018,4032,1,2
713,1018,4033,1,6
714,1018,4034,1,7
715,1018,4035,1,1
716,1018,4036,1,6
717,1018,4037,1,8
718,1018,4038,1,1
719,1018,4039,1,7
720,1018,4040,1,9
721,1019,4001,1,3
722,1019,4002,1,1
723,1019,4003,1,6
724,1019,4004,1,3
725,1019,4005,1,0
726,1019,4006,1,8
727,1019,4007,1,5
728,1019,4008,1,4
729,1019,4009,1,0
730,1019,4010,1,3
731,1019,4011,1,7
732,1019,4012,1,6
733,1019,4013,1,6
734,1019,4014,1,9
735,1019,4015,1,5
736,1019,4016,1,3
737,1019,4017,1,1
738,1019,4018,1,3
739,1019,4019,1,5
740,1019,4020,1,3
741,1019,4021,1,0
742,1019,4022,1,3
743,1019,4023,1,5
744,1019,4024,1,10
745,1019,4025,1,9
746,1019,4026,1,10
747,1019,4027,1,1
748,1019,4028,1,5
749,1019,4029,1,6
750,1019,4030,1,4
751,1019,4031,1,2
752,1019,4032,1,9
753,1019,4033,1,0
754,1019,4034,1,0
755,1019,4035,1,2
756,1019,4036,1,0
757,1019,4037,1,1
758,1019,4038,1,10
759,1019,4039,1,10
760,1019,4040,1,9
761,1020,4001,1,7
762,1020,4002,1,9
763,1020,4003,1,8
764,1020,4004,1,1
765,1020,4005,1,4
766,1020,4006,1,5
767,1020,4007,1,9
768,1020,4008,1,1
769,1020,4009,1,1
770,1020,4010,1,1
771,1020,4011,1,3
772,1020,4012,1,9
773,1020,4013,1,0
774,1020,4014,1,9
775,1020,4015,1,10
776,1020,4016,1,2
777,1020,4017,1,6
778,1020,4018,1,8
779,1020,4019,1,8
780,1020,4020,1,8
781,1020,4021,1,10
782,1020,4022,1,3
783,1020,4023,1,5
784,1020,4024,1,3
785,1020,4025,1,0
786,1020,4026,1,5
787,1020,4027,1,8
788,1020,4028,1,8
789,1020,4029,1,0
790,1020,4030,1,7
791,1020,4031,1,8
792,1020,4032,1,8
793,1020,4033,1,4
794,1020,4034,1,9
795,1020,4035,1,5
796,1020,4036,1,6
797,1020,4037,1,2
798,1020,4038,1,0
799,1020,4039,1,9
800,1020,4040,1,4
801,1021,4001,1,9
802,1021,4002,1,9
803,1021,4003,1,0
804,1021,4004,1,6
805,1021,4005,1,1
806,1021,4006,1,6
807,1021,4007,1,3
808,1021,4008,1,3
809,1021,4009,1,0
810,1021,4010,1,0
811,1021,4011,1,2
812,1021,4012,1,7
813,1021,4013,1,4
814,1021,4014,1,4
815,1021,4015,1,2
816,1021,4016,1,4
817,1021,4017,1,2
818,1021,4018,1,2
819,1021,4019,1,0
820,1021,4020,1,8
821,1021,4021,1,3
822,1021,4022,1,1
823,1021,4023,1,3
824,1021,4024,1,5
825,1021,4025,1,3
826,1021,4026,1,8
827,1021,4027,1,8
828,1021,4028,1,3
829,1021,4029,1,9
830,1021,4030,1,4
831,1021,4031,1,9
832,1021,4032,1,6
833,1021,4033,1,10
834,1021,4034,1,9
835,1021,4035,1,7
836,1021,4036,1,8
837,1021,4037,1,5
838,1021,4038,1,1
839,1021,4039,1,3
840,1021,4040,1,3
841,1022,4001,1,1
842,1022,4002,1,1
843,1022,4003,1,1
844,1022,4004,1,3
845,1022,4005,1,9
846,1022,4006,1,0
847,1022,4007,1,0
848,1022,4008,1,6
849,1022,4009,1,0
850,1022,4010,1,3
851,1022,4011,1,1
852,1022,4012,1,0
853,1022,4013,1,4
854,1022,4014,1,0
855,1022,4015,1,3
856,1022,4016,1,9
857,1022,4017,1,6
858,1022,4018,1,4
859,1022,4019,1,10
860,1022,4020,1,2
861,1022,4021,1,4
862,1022,4022,1,10
863,1022,4023,1,6
864,1022,4024,1,6
865,1022,4025,1,8
866,1022,4026,1,3
867,1022,4027,1,5
868,1022,4028,1,5
869,1022,4029,1,10
870,1022,4030,1,0
871,1022,4031,1,7
872,1022,4032,1,10
873,1022,4033,1,0
874,1022,4034,1,3
875,1022,4035,1,7
876,1022,4036,1,2
877,1022,4037,1,6
878,1022,4038,1,8
879,1022,4039,1,0
880,1022,4040,1,8
881,1023,4001,1,6
882,1023,4002,1,8
883,1023,4003,1,1
884,1023,4004,1,0
885,1023,4005,1,2
886,1023,4006,1,9
887,1023,4007,1,10
888,1023,4008,1,5
889,1023,4009,1,2
890,1023,4010,1,4
891,1023,4011,1,10
892,1023,4012,1,3
893,1023,4013,1,10
894,1023,4014,1,3
895,1023,4015,1,2
896,1023,4016,1,4
897,1023,4017,1,1
898,1023,4018,1,9
899,1023,4019,1,1
900,1023,4020,1,4
901,1023,4021,1,6
902,1023,4022,1,7
903,1023,4023,1,2
904,1023,4024,1,3
905,1023,4025,1,7
906,1023,4026,1,8
907,1023,4027,1,6
908,1023,4028,1,7
909,1023,4029,1,10
910,1023,4030,1,2
911,1023,4031,1,10
912,1023,4032,1,0
913,1023,4033,1,0
914,1023,4034,1,5
915,1023,4035,1,10
916,1023,4036,1,6
917,1023,4037,1,5
918,1023,4038,1,0
919,1023,4039,1,8
920,1023,4040,1,1
921,1024,4001,1,1
922,1024,4002,1,0
923,1024,4003,1,8
924,1024,4004,1,0
925,1024,4005,1,9
926,1024,4006,1,10
927,1024,4007,1,0
928,1024,4008,1,8
929,1024,4009,1,3
930,1024,4010,1,5
931,1024,4011,1,2
932,1024,4012,1,4
933,1024,4013,1,6
934,1024,4014,1,3
935,1024,4015,1,9
936,1024,4016,1,2
937,1024,4017,1,8
938,1024,4018,1,10
939,1024,4019,1,6
940,1024,4020,1,8
941,1024,4021,1,5
942,1024,4022,1,10
943,1024,4023,1,5
944,1024,4024,1,8
945,1024,4025,1,10
946,1024,4026,1,2
947,1024,4027,1,3
948,1024,4028,1,7
949,1024,4029,1,10
950,1024,4030,1,2
951,1024,4031,1,3
952,1024,4032,1,7
953,1024,4033,1,2
954,1024,4034,1,3
955,1024,4035,1,3
956,1024,4036,1,1
957,1024,4037,1,0
958,1024,4038,1,4
959,1024,4039,1,9
960,1024,4040,1,3
961,1025,4001,1,7
962,1025,4002,1,9
963,1025,4003,1,3
964,1025,4004,1,10
965,1025,4005,1,9
966,1025,4006,1,9
967,1025,4007,1,4
968,1025,4008,1,9
969,1025,4009,1,2
970,1025,4010,1,1
971,1025,4011,1,4
972,1025,4012,1,7
973,1025,4013,1,8
974,1025,4014,1,10
975,1025,4015,1,5
976,1025,4016,1,3
977,1025,4017,1,9
978,1025,4018,1,10
979,1025,4019,1,5
980,1025,4020,1,7
981,1025,4021,1,5
982,1025,4022,1,4
983,1025,4023,1,0
984,1025,4024,1,0
985,1025,4025,1,3
986,1025,4026,1,7
987,1025,4027,1,4
988,1025,4028,1,7
989,1025,4029,1,6
990,1025,4030,1,3
991,1025,4031,1,3
992,1025,4032,1,3
993,1025,4033,1,4
994,1025,4034,1,2
995,1025,4035,1,2
996,1025,4036,1,2
997,1025,4037,1,9
998,1025,4038,1,5
999,1025,4039,1,8
1000,1025,4040,1,1
1001,1026,4001,1,1
1002,1026,4002,1,2
1003,1026,4003,1,7
1004,1026,4004,1,5
1005,1026,4005,1,7
1006,1026,4006,1,1
1007,1026,4007,1,1
1008,1026,4008,1,4
1009,1026,4009,1,6
1010,1026,4010,1,3
1011,1026,4011,1,2
1012,1026,4012,1,4
1013,1026,4013,1,2
1014,1026,4014,1,5
1015,1026,4015,1,3
1016,1026,4016,1,2
1017,1026,4017,1,4
1018,1026,4018,1,1
1019,1026,4019,1,7
1020,1026,4020,1,0
1021,1026,4021,1,9
1022,1026,4022,1,10
1023,1026,4023,1,1
1024,1026,4024,1,9
1025,1026,4025,1,2
1026,1026,4026,1,6
1027,1026,4027,1,7
1028,1026,4028,1,8
1029,1026,4029,1,0
1030,1026,4030,1,3
1031,1026,4031,1,2
1032,1026,4032,1,6
1033,1026,4033,1,10
1034,1026,4034,1,3
1035,1026,4035,1,3
1036,1026,4036,1,6
1037,1026,4037,1,7
1038,1026,4038,1,8
1039,1026,4039,1,3
1040,1026,4040,1,6
1041,1027,4001,1,5
1042,1027,4002,1,3
1043,1027,4003,1,0
1044,1027,4004,1,1
1045,1027,4005,1,2
1046,1027,4006,1,8
1047,1027,4007,1,0
1048,1027,4008,1,5
1049,1027,4009,1,1
1050,1027,4010,1,7
1051,1027,4011,1,8
1052,1027,4012,1,5
1053,1027,4013,1,9
1054,1027,4014,1,3
1055,1027,4015,1,0
1056,1027,4016,1,3
1057,1027,4017,1,8
1058,1027,4018,1,3
1059,1027,4019,1,2
1060,1027,4020,1,1
1061,1027,4021,1,9
1062,1027,4022,1,3
1063,1027,4023,1,3
1064,1027,4024,1,8
1065,1027,4025,1,6
1066,1027,4026,1,8
1067,1027,4027,1,8
1068,1027,4028,1,4
1069,1027,4029,1,9
1070,1027,4030,1,0
1071,1027,4031,1,10
1072,1027,4032,1,6
1073,1027,4033,1,6
1074,1027,4034,1,1
1075,1027,4035,1,7
1076,1027,4036,1,5
1077,1027,4037,1,1
1078,1027,4038,1,6
1079,1027,4039,1,8
1080,1027,4040,1,6
1081,1028,4001,1,5
1082,1028,4002,1,0
1083,1028,4003,1,10
1084,1028,4004,1,6
1085,1028,4005,1,8
1086,1028,4006,1,6
1087,1028,4007,1,0
1088,1028,4008,1,5
1089,1028,4009,1,6
1090,1028,4010,1,5
1091,1028,4011,1,2
1092,1028,4012,1,5
1093,1028,4013,1,0
1094,1028,4014,1,9
1095,1028,4015,1,1
1096,1028,4016,1,2
1097,1028,4017,1,0
1098,1028,4018,1,4
1099,1028,4019,1,9
1100,1028,4020,1,1
1101,1028,4021,1,0
1102,1028,4022,1,0
1103,1028,4023,1,10
1104,1028,4024,1,9
1105,1028,4025,1,5
1106,1028,4026,1,1
1107,1028,4027,1,7
1108,1028,4028,1,2
1109,1028,4029,1,1
1110,1028,4030,1,1
1111,1028,4031,1,0
1112,1028,4032,1,10
1113,1028,4033,1,4
1114,1028,4034,1,8
1115,1028,4035,1,10
1116,1028,4036,1,7
1117,1028,4037,1,6
1118,1028,4038,1,3
1119,1028,4039,1,10
1120,1028,4040,1,4
1121,1029,4001,1,6
1122,1029,4002,1,9
1123,1029,4003,1,3
1124,1029,4004,1,9
1125,1029,4005,1,3
1126,1029,4006,1,10
1127,1029,4007,1,5
1128,1029,4008,1,10
1129,1029,4009,1,9
1130,1029,4010,1,10
1131,1029,4011,1,7
1132,1029,4012,1,8
1133,1029,4013,1,6
1134,1029,4014,1,1
1135,1029,4015,1,6
1136,1029,4016,1,7
1137,1029,4017,1,1
1138,1029,4018,1,6
1139,1029,4019,1,0
1140,1029,4020,1,7
1141,1029,4021,1,4
1142,1029,4022,1,2
1143,1029,4023,1,7
1144,1029,4024,1,4
1145,1029,4025,1,6
1146,1029,4026,1,4
1147,1029,4027,1,1
