agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value
179,1003,4059,1,9
180,1003,4060,1,1
181,1004,4001,1,3
182,1004,4002,1,0
183,1004,4003,1,3
184,1004,4004,1,8
185,1004,4005,1,3
186,1004,4006,1,9
187,1004,4007,1,4
188,1004,4008,1,10
189,1004,4009,1,8
190,1004,4010,1,0
191,1004,4011,1,4
192,1004,4012,1,1
193,1004,4013,1,3
194,1004,4014,1,1
195,1004,4015,1,6
196,1004,4016,1,3
197,1004,4017,1,0
198,1004,4018,1,2
199,1004,4019,1,2
200,1004,4020,1,5
201,1004,4021,1,5
202,1004,4022,1,7
203,1004,4023,1,10
204,1004,4024,1,10
205,1004,4025,1,5
206,1004,4026,1,10
207,1004,4027,1,10
208,1004,4028,1,8
209,1004,4029,1,9
210,1004,4030,1,6
211,1004,4031,1,6
212,1004,4032,1,0
213,1004,4033,1,3
214,1004,4034,1,5
215,1004,4035,1,10
216,1004,4036,1,9
217,1004,4037,1,8
218,1004,4038,1,2
219,1004,4039,1,3
220,1004,4040,1,10
221,1004,4041,1,4
222,1004,4042,1,10
223,1004,4043,1,7
224,1004,4044,1,0
225,1004,4045,1,7
226,1004,4046,1,8
227,1004,4047,1,1
228,1004,4048,1,5
229,1004,4049,1,0
230,1004,4050,1,4
231,1004,4051,1,9
232,1004,4052,1,2
233,1004,4053,1,0
234,1004,4054,1,9
235,1004,4055,1,0
236,1004,4056,1,4
237,1004,4057,1,7
238,1004,4058,1,8
239,1004,4059,1,6
240,1004,4060,1,4
241,1005,4001,1,3
242,1005,4002,1,3
243,1005,4003,1,0
244,1005,4004,1,2
245,1005,4005,1,8
246,1005,4006,1,2
247,1005,4007,1,0
248,1005,4008,1,8
249,1005,4009,1,2
250,1005,4010,1,3
251,1005,4011,1,4
252,1005,4012,1,0
253,1005,4013,1,6
254,1005,4014,1,3
255,1005,4015,1,0
256,1005,4016,1,3
257,1005,4017,1,8
258,1005,4018,1,7
259,1005,4019,1,7
260,1005,4020,1,7
261,1005,4021,1,2
262,1005,4022,1,2
263,1005,4023,1,9
264,1005,4024,1,10
265,1005,4025,1,8
266,1005,4026,1,9
267,1005,4027,1,4
268,1005,4028,1,8
269,1005,4029,1,3
270,1005,4030,1,6
271,1005,4031,1,8
272,1005,4032,1,7
273,1005,4033,1,9
274,1005,4034,1,0
275,1005,4035,1,4
276,1005,4036,1,6
277,1005,4037,1,9
278,1005,4038,1,8
279,1005,4039,1,8
280,1005,4040,1,1
281,1005,4041,1,1
282,1005,4042,1,5
283,1005,4043,1,4
284,1005,4044,1,1
285,1005,4045,1,8
286,1005,4046,1,4
287,1005,4047,1,7
288,1005,4048,1,0
289,1005,4049,1,6
290,1005,4050,1,8
291,1005,4051,1,2
292,1005,4052,1,3
293,1005,4053,1,0
294,1005,4054,1,7
295,1005,4055,1,4
296,1005,4056,1,10
297,1005,4057,1,3
298,1005,4058,1,0
299,1005,4059,1,10
300,1005,4060,1,3
301,1006,4001,1,10
302,1006,4002,1,4
303,1006,4003,1,5
304,1006,4004,1,5
305,1006,4005,1,1
306,1006,4006,1,10
307,1006,4007,1,10
308,1006,4008,1,0
309,1006,4009,1,0
310,1006,4010,1,4
311,1006,4011,1,5
312,1006,4012,1,7
313,1006,4013,1,9
314,1006,4014,1,1
315,1006,4015,1,5
316,1006,4016,1,8
317,1006,4017,1,3
318,1006,4018,1,1
319,1006,4019,1,6
320,1006,4020,1,6
321,1006,4021,1,3
322,1006,4022,1,8
323,1006,4023,1,2
324,1006,4024,1,10
325,1006,4025,1,9
326,1006,4026,1,9
327,1006,4027,1,5
328,1006,4028,1,6
329,1006,4029,1,7
330,1006,4030,1,10
331,1006,4031,1,5
332,1006,4032,1,9
333,1006,4033,1,1
334,1006,4034,1,9
335,1006,4035,1,7
336,1006,4036,1,2
337,1006,4037,1,10
338,1006,4038,1,6
339,1006,4039,1,2
340,1006,4040,1,0
341,1006,4041,1,3
342,1006,4042,1,8
343,1006,4043,1,8
344,1006,4044,1,5
345,1006,4045,1,9
346,1006,4046,1,1
347,1006,4047,1,1
348,1006,4048,1,0
349,1006,4049,1,8
350,1006,4050,1,2
351,1006,4051,1,1
352,1006,4052,1,9
353,1006,4053,1,1
354,1006,4054,1,10
355,1006,4055,1,10
356,1006,4056,1,8
357,1006,4057,1,9
358,1006,4058,1,7
359,1006,4059,1,5
360,1006,4060,1,7
361,1007,4001,1,2
362,1007,4002,1,0
363,1007,4003,1,9
364,1007,4004,1,10
365,1007,4005,1,9
366,1007,4006,1,3
367,1007,4007,1,3
368,1007,4008,1,9
369,1007,4009,1,6
370,1007,4010,1,10
371,1007,4011,1,3
372,1007,4012,1,1
373,1007,4013,1,9
374,1007,4014,1,8
375,1007,4015,1,0
376,1007,4016,1,10
377,1007,4017,1,2
378,1007,4018,1,7
379,1007,4019,1,6
380,1007,4020,1,0
381,1007,4021,1,0
382,1007,4022,1,4
383,1007,4023,1,3
384,1007,4024,1,9
385,1007,4025,1,3
386,1007,4026,1,0
387,1007,4027,1,1
388,1007,4028,1,1
389,1007,4029,1,3
390,1007,4030,1,3
391,1007,4031,1,9
392,1007,4032,1,6
393,1007,4033,1,9
394,1007,4034,1,2
395,1007,4035,1,7
396,1007,4036,1,6
397,1007,4037,1,1
398,1007,4038,1,4
399,1007,4039,1,5
400,1007,4040,1,7
401,1007,4041,1,3
402,1007,4042,1,10
403,1007,4043,1,3
404,1007,4044,1,7
405,1007,4045,1,5
406,1007,4046,1,3
407,1007,4047,1,6
408,1007,4048,1,10
409,1007,4049,1,1
410,1007,4050,1,3
411,1007,4051,1,5
412,1007,4052,1,2
413,1007,4053,1,0
414,1007,4054,1,0
415,1007,4055,1,5
416,1007,4056,1,1
417,1007,4057,1,0
418,1007,4058,1,8
419,1007,4059,1,8
420,1007,4060,1,7
421,1008,4001,1,10
422,1008,4002,1,9
423,1008,4003,1,8
424,1008,4004,1,2
425,1008,4005,1,3
426,1008,4006,1,2
427,1008,4007,1,5
428,1008,4008,1,5
429,1008,4009,1,8
430,1008,4010,1,6
431,1008,4011,1,2
432,1008,4012,1,1
433,1008,4013,1,4
434,1008,4014,1,10
435,1008,4015,1,1
436,1008,4016,1,1
437,1008,4017,1,10
438,1008,4018,1,2
439,1008,4019,1,7
440,1008,4020,1,2
441,1008,4021,1,0
442,1008,4022,1,8
443,1008,4023,1,8
444,1008,4024,1,1
445,1008,4025,1,5
446,1008,4026,1,9
447,1008,4027,1,4
448,1008,4028,1,10
449,1008,4029,1,1
450,1008,4030,1,3
451,1008,4031,1,1
452,1008,4032,1,2
453,1008,4033,1,6
454,1008,4034,1,9
455,1008,4035,1,8
456,1008,4036,1,4
457,1008,4037,1,2
458,1008,4038,1,9
459,1008,4039,1,1
460,1008,4040,1,6
461,1008,4041,1,9
462,1008,4042,1,6
463,1008,4043,1,5
464,1008,4044,1,9
465,1008,4045,1,2
466,1008,4046,1,1
467,1008,4047,1,3
468,1008,4048,1,5
469,1008,4049,1,8
470,1008,4050,1,10
471,1008,4051,1,7
472,1008,4052,1,6
473,1008,4053,1,2
474,1008,4054,1,0
475,1008,4055,1,3
476,1008,4056,1,1
477,1008,4057,1,5
478,1008,4058,1,6
479,1008,4059,1,3
480,1008,4060,1,8
481,1009,4001,1,6
482,1009,4002,1,9
483,1009,4003,1,4
484,1009,4004,1,10
485,1009,4005,1,1
486,1009,4006,1,8
487,1009,4007,1,8
488,1009,4008,1,9
489,1009,4009,1,3
490,1009,4010,1,3
491,1009,4011,1,0
492,1009,4012,1,1
493,1009,4013,1,10
494,1009,4014,1,7
495,1009,4015,1,10
496,1009,4016,1,8
497,1009,4017,1,7
498,1009,4018,1,10
499,1009,4019,1,4
500,1009,4020,1,6
501,1009,4021,1,3
502,1009,4022,1,3
503,1009,4023,1,6
504,1009,4024,1,0
505,1009,4025,1,10
506,1009,4026,1,0
507,1009,4027,1,9
508,1009,4028,1,0
509,1009,4029,1,9
510,1009,4030,1,9
511,1009,4031,1,9
512,1009,4032,1,5
513,1009,4033,1,7
514,1009,4034,1,3
515,1009,4035,1,10
516,1009,4036,1,9
517,1009,4037,1,2
518,1009,4038,1,3
519,1009,4039,1,3
520,1009,4040,1,0
521,1009,4041,1,10
522,1009,4042,1,3
523,1009,4043,1,5
524,1009,4044,1,1
525,1009,4045,1,5
526,1009,4046,1,4
527,1009,4047,1,3
528,1009,4048,1,4
529,1009,4049,1,10
530,1009,4050,1,1
531,1009,4051,1,1
532,1009,4052,1,10
533,1009,4053,1,3
534,1009,4054,1,2
535,1009,4055,1,10
536,1009,4056,1,9
537,1009,4057,1,9
538,1009,4058,1,3
539,1009,4059,1,7
540,1009,4060,1,0
541,1010,4001,1,6
542,1010,4002,1,6
543,1010,4003,1,3
544,1010,4004,1,2
545,1010,4005,1,10
546,1010,4006,1,1
547,1010,4007,1,7
548,1010,4008,1,1
549,1010,4009,1,2
550,1010,4010,1,8
551,1010,4011,1,6
552,1010,4012,1,5
553,1010,4013,1,6
554,1010,4014,1,8
555,1010,4015,1,3
556,1010,4016,1,2
557,1010,4017,1,9
558,1010,4018,1,4
559,1010,4019,1,4
560,1010,4020,1,8
561,1010,4021,1,6
562,1010,4022,1,10
563,1010,4023,1,2
564,1010,4024,1,10
565,1010,4025,1,4
566,1010,4026,1,4
567,1010,4027,1,7
568,1010,4028,1,5
569,1010,4029,1,0
570,1010,4030,1,5
571,1010,4031,1,0
572,1010,4032,1,8
573,1010,4033,1,3
574,1010,4034,1,9
575,1010,4035,1,8
576,1010,4036,1,1
577,1010,4037,1,7
578,1010,4038,1,3
579,1010,4039,1,7
580,1010,4040,1,0
581,1010,4041,1,3
582,1010,4042,1,8
583,1010,4043,1,8
584,1010,4044,1,0
585,1010,4045,1,5
586,1010,4046,1,3
587,1010,4047,1,8
588,1010,4048,1,0
589,1010,4049,1,4
590,1010,4050,1,8
591,1010,4051,1,0
592,1010,4052,1,4
593,1010,4053,1,2
594,1010,4054,1,2
595,1010,4055,1,10
596,1010,4056,1,2
597,1010,4057,1,3
598,1010,4058,1,5
599,1010,4059,1,5
600,1010,4060,1,6
601,1011,4001,1,3
602,1011,4002,1,5
603,1011,4003,1,5
604,1011,4004,1,1
605,1011,4005,1,4
606,1011,4006,1,10
607,1011,4007,1,7
608,1011,4008,1,6
609,1011,4009,1,7
610,1011,4010,1,6
611,1011,4011,1,0
612,1011,4012,1,7
613,1011,4013,1,2
614,1011,4014,1,10
615,1011,4015,1,5
616,1011,4016,1,9
617,1011,4017,1,4
618,1011,4018,1,0
619,1011,4019,1,9
620,1011,4020,1,3
621,1011,4021,1,3
622,1011,4022,1,7
623,1011,4023,1,1
624,1011,4024,1,2
625,1011,4025,1,0
626,1011,4026,1,8
627,1011,4027,1,1
628,1011,4028,1,6
629,1011,4029,1,0
630,1011,4030,1,10
631,1011,4031,1,8
632,1011,4032,1,2
633,1011,4033,1,2
634,1011,4034,1,2
635,1011,4035,1,9
636,1011,4036,1,2
637,1011,4037,1,3
638,1011,4038,1,8
639,1011,4039,1,2
640,1011,4040,1,7
641,1011,4041,1,8
642,1011,4042,1,7
643,1011,4043,1,9
644,1011,4044,1,0
645,1011,4045,1,2
646,1011,4046,1,10
647,1011,4047,1,6
648,1011,4048,1,1
649,1011,4049,1,6
650,1011,4050,1,6
651,1011,4051,1,6
652,1011,4052,1,2
653,1011,4053,1,10
654,1011,4054,1,7
655,1011,4055,1,10
656,1011,4056,1,1
657,1011,4057,1,6
658,1011,4058,1,7
659,1011,4059,1,0
660,1011,4060,1,9
661,1012,4001,1,2
662,1012,4002,1,9
663,1012,4003,1,0
664,1012,4004,1,10
665,1012,4005,1,10
666,1012,4006,1,8
667,1012,4007,1,1
668,1012,4008,1,10
669,1012,4009,1,0
670,1012,4010,1,4
671,1012,4011,1,5
672,1012,4012,1,3
673,1012,4013,1,8
674,1012,4014,1,8
675,1012,4015,1,8
676,1012,4016,1,8
677,1012,4017,1,7
678,1012,4018,1,2
679,1012,4019,1,2
680,1012,4020,1,9
681,1012,4021,1,7
682,1012,4022,1,3
683,1012,4023,1,9
684,1012,4024,1,4
685,1012,4025,1,1
686,1012,4026,1,4
687,1012,4027,1,1
688,1012,4028,1,1
689,1012,4029,1,3
690,1012,4030,1,6
691,1012,4031,1,7
692,1012,4032,1,3
693,1012,4033,1,0
694,1012,4034,1,0
695,1012,4035,1,8
696,1012,4036,1,1
697,1012,4037,1,5
698,1012,4038,1,0
699,1012,4039,1,9
700,1012,4040,1,9
701,1012,4041,1,6
702,1012,4042,1,2
703,1012,4043,1,1
704,1012,4044,1,3
705,1012,4045,1,4
706,1012,4046,1,6
707,1012,4047,1,3
708,1012,4048,1,5
709,1012,4049,1,7
710,1012,4050,1,6
711,1012,4051,1,7
712,1012,4052,1,2
713,1012,4053,1,10
714,1012,4054,1,6
715,1012,4055,1,8
716,1012,4056,1,6
717,1012,4057,1,2
718,1012,4058,1,2
719,1012,4059,1,7
720,1012,4060,1,4
721,1013,4001,1,7
722,1013,4002,1,6
723,1013,4003,1,2
724,1013,4004,1,8
725,1013,4005,1,8
726,1013,4006,1,10
727,1013,4007,1,2
728,1013,4008,1,1
729,1013,4009,1,8
730,1013,4010,1,6
731,1013,4011,1,2
732,1013,4012,1,2
733,1013,4013,1,9
734,1013,4014,1,6
735,1013,4015,1,0
736,1013,4016,1,6
737,1013,4017,1,8
738,1013,4018,1,8
739,1013,4019,1,8
740,1013,4020,1,7
741,1013,4021,1,7
742,1013,4022,1,1
743,1013,4023,1,1
744,1013,4024,1,0
745,1013,4025,1,7
746,1013,4026,1,7
747,1013,4027,1,10
748,1013,4028,1,2
749,1013,4029,1,10
750,1013,4030,1,9
751,1013,4031,1,8
752,1013,4032,1,0
753,1013,4033,1,6
754,1013,4034,1,3
755,1013,4035,1,1
756,1013,4036,1,4
757,1013,4037,1,2
758,1013,4038,1,3
759,1013,4039,1,1
760,1013,4040,1,0
761,1013,4041,1,9
762,1013,4042,1,6
763,1013,4043,1,0
764,1013,4044,1,8
765,1013,4045,1,6
766,1013,4046,1,5
767,1013,4047,1,1
768,1013,4048,1,2
769,1013,4049,1,3
770,1013,4050,1,10
771,1013,4051,1,3
772,1013,4052,1,10
773,1013,4053,1,10
774,1013,4054,1,3
775,1013,4055,1,1
776,1013,4056,1,10
777,1013,4057,1,0
778,1013,4058,1,3
779,1013,4059,1,10
780,1013,4060,1,5
781,1014,4001,1,4
782,1014,4002,1,8
783,1014,4003,1,10
784,1014,4004,1,4
785,1014,4005,1,2
786,1014,4006,1,5
787,1014,4007,1,2
788,1014,4008,1,1
789,1014,4009,1,3
790,1014,4010,1,10
791,1014,4011,1,10
792,1014,4012,1,9
793,1014,4013,1,10
794,1014,4014,1,1
795,1014,4015,1,0
796,1014,4016,1,4
797,1014,4017,1,1
798,1014,4018,1,1
799,1014,4019,1,3
800,1014,4020,1,4
801,1014,4021,1,6
802,1014,4022,1,3
803,1014,4023,1,2
804,1014,4024,1,2
805,1014,4025,1,10
806,1014,4026,1,6
807,1014,4027,1,1
808,1014,4028,1,9
809,1014,4029,1,5
810,1014,4030,1,10
811,1014,4031,1,6
812,1014,4032,1,2
813,1014,4033,1,0
814,1014,4034,1,1
815,1014,4035,1,3
816,1014,4036,1,2
817,1014,4037,1,9
818,1014,4038,1,5
819,1014,4039,1,9
820,1014,4040,1,6
821,1014,4041,1,2
822,1014,4042,1,4
823,1014,4043,1,3
824,1014,4044,1,4
825,1014,4045,1,0
826,1014,4046,1,1
827,1014,4047,1,4
828,1014,4048,1,5
829,1014,4049,1,10
830,1014,4050,1,0
831,1014,4051,1,0
832,1014,4052,1,5
833,1014,4053,1,2
834,1014,4054,1,4
835,1014,4055,1,7
836,1014,4056,1,8
837,1014,4057,1,5
838,1014,4058,1,8
839,1014,4059,1,1
840,1014,4060,1,10
841,1015,4001,1,4
842,1015,4002,1,6
843,1015,4003,1,8
844,1015,4004,1,1
845,1015,4005,1,2
846,1015,4006,1,7
847,1015,4007,1,6
848,1015,4008,1,7
849,1015,4009,1,3
850,1015,4010,1,8
851,1015,4011,1,1
852,1015,4012,1,10
853,1015,4013,1,6
854,1015,4014,1,10
855,1015,4015,1,7
856,1015,4016,1,4
857,1015,4017,1,2
858,1015,4018,1,3
859,1015,4019,1,3
860,1015,4020,1,1
861,1015,4021,1,7
862,1015,4022,1,5
863,1015,4023,1,9
864,1015,4024,1,3
865,1015,4025,1,10
866,1015,4026,1,9
867,1015,4027,1,6
868,1015,4028,1,10
869,1015,4029,1,1
870,1015,4030,1,5
871,1015,4031,1,5
872,1015,4032,1,4
873,1015,4033,1,2
874,1015,4034,1,10
875,1015,4035,1,0
876,1015,4036,1,0
877,1015,4037,1,5
878,1015,4038,1,7
879,1015,4039,1,5
880,1015,4040,1,4
881,1015,4041,1,5
882,1015,4042,1,8
883,1015,4043,1,8
884,1015,4044,1,6
885,1015,4045,1,8
886,1015,4046,1,4
887,1015,4047,1,3
888,1015,4048,1,3
889,1015,4049,1,1
890,1015,4050,1,4
891,1015,4051,1,0
892,1015,4052,1,3
893,1015,4053,1,10
894,1015,4054,1,7
895,1015,4055,1,1
896,1015,4056,1,4
897,1015,4057,1,3
898,1015,4058,1,0
899,1015,4059,1,8
900,1015,4060,1,6
901,1016,4001,1,10
902,1016,4002,1,7
903,1016,4003,1,6
904,1016,4004,1,2
905,1016,4005,1,6
906,1016,4006,1,6
907,1016,4007,1,6
908,1016,4008,1,3
909,1016,4009,1,0
910,1016,4010,1,9
911,1016,4011,1,6
912,1016,4012,1,8
913,1016,4013,1,9
914,1016,4014,1,10
915,1016,4015,1,9
916,1016,4016,1,3
917,1016,4017,1,0
918,1016,4018,1,6
919,1016,4019,1,8
920,1016,4020,1,2
921,1016,4021,1,9
922,1016,4022,1,0
923,1016,4023,1,6
924,1016,4024,1,4
925,1016,4025,1,2
926,1016,4026,1,3
927,1016,4027,1,0
928,1016,4028,1,0
929,1016,4029,1,2
930,1016,4030,1,5
931,1016,4031,1,3
932,1016,4032,1,3
933,1016,4033,1,1
934,1016,4034,1,5
935,1016,4035,1,1
936,1016,4036,1,10
937,1016,4037,1,5
938,1016,4038,1,2
939,1016,4039,1,7
940,1016,4040,1,5
941,1016,4041,1,6
942,1016,4042,1,4
943,1016,4043,1,9
944,1016,4044,1,5
945,1016,4045,1,10
946,1016,4046,1,3
947,1016,4047,1,2
948,1016,4048,1,10
949,1016,4049,1,5
950,1016,4050,1,5
951,1016,4051,1,10
952,1016,4052,1,6
953,1016,4053,1,0
954,1016,4054,1,8
955,1016,4055,1,4
956,1016,4056,1,1
957,1016,4057,1,7
958,1016,4058,1,10
959,1016,4059,1,8
960,1016,4060,1,8
961,1017,4001,1,9
962,1017,4002,1,2
963,1017,4003,1,1
964,1017,4004,1,2
965,1017,4005,1,7
966,1017,4006,1,6
967,1017,4007,1,4
968,1017,4008,1,9
969,1017,4009,1,5
970,1017,4010,1,0
971,1017,4011,1,8
972,1017,4012,1,1
973,1017,4013,1,4
974,1017,4014,1,9
975,1017,4015,1,5
976,1017,4016,1,0
977,1017,4017,1,5
978,1017,4018,1,5
979,1017,4019,1,5
980,1017,4020,1,7
981,1017,4021,1,3
982,1017,4022,1,5
983,1017,4023,1,7
984,1017,4024,1,3
985,1017,4025,1,8
986,1017,4026,1,1
987,1017,4027,1,1
988,1017,4028,1,9
989,1017,4029,1,2
990,1017,4030,1,9
991,1017,4031,1,9
992,1017,4032,1,3
993,1017,4033,1,3
994,1017,4034,1,8
995,1017,4035,1,4
996,1017,4036,1,4
997,1017,4037,1,4
998,1017,4038,1,2
999,1017,4039,1,2
1000,1017,4040,1,8
1001,1017,4041,1,3
1002,1017,4042,1,10
1003,1017,4043,1,2
1004,1017,4044,1,3
1005,1017,4045,1,2
1006,1017,4046,1,8
1007,1017,4047,1,9
1008,1017,4048,1,3
1009,1017,4049,1,9
1010,1017,4050,1,3
1011,1017,4051,1,6
1012,1017,4052,1,5
1013,1017,4053,1,2
1014,1017,4054,1,4
1015,1017,4055,1,9
1016,1017,4056,1,4
1017,1017,4057,1,4
1018,1017,4058,1,10
1019,1017,4059,1,5
1020,1017,4060,1,3
1021,1018,4001,1,6
1022,1018,4002,1,2
1023,1018,4003,1,0
1024,1018,4004,1,2
1025,1018,4005,1,10
1026,1018,4006,1,3
1027,1018,4007,1,2
1028,1018,4008,1,1
1029,1018,4009,1,3
1030,1018,4010,1,9
1031,1018,4011,1,10
1032,1018,4012,1,2
1033,1018,4013,1,1
1034,1018,4014,1,5
1035,1018,4015,1,9
1036,1018,4016,1,9
1037,1018,4017,1,5
1038,1018,4018,1,2
1039,1018,4019,1,1
1040,1018,4020,1,10
1041,1018,4021,1,2
1042,1018,4022,1,6
1043,1018,4023,1,9
1044,1018,4024,1,4
1045,1018,4025,1,10
1046,1018,4026,1,3
1047,1018,4027,1,2
1048,1018,4028,1,3
1049,1018,4029,1,2
1050,1018,4030,1,1
1051,1018,4031,1,10
1052,1018,4032,1,1
1053,1018,4033,1,7
1054,1018,4034,1,6
1055,1018,4035,1,3
1056,1018,4036,1,0
1057,1018,4037,1,4
1058,1018,4038,1,9
1059,1018,4039,1,5
1060,1018,4040,1,0
1061,1018,4041,1,10
1062,1018,4042,1,1
1063,1018,4043,1,0
1064,1018,4044,1,2
1065,1018,4045,1,10
1066,1018,4046,1,1
1067,1018,4047,1,7
1068,1018,4048,1,3
1069,1018,4049,1,1
1070,1018,4050,1,5
1071,1018,4051,1,3
1072,1018,4052,1,7
1073,1018,4053,1,9
1074,1018,4054,1,2
1075,1018,4055,1,6
1076,1018,4056,1,10
1077,1018,4057,1,8
1078,1018,4058,1,10
1079,1018,4059,1,9
1080,1018,4060,1,8
1081,1019,4001,1,3
1082,1019,4002,1,4
1083,1019,4003,1,8
1084,1019,4004,1,6
1085,1019,4005,1,6
1086,1019,4006,1,5
1087,1019,4007,1,6
1088,1019,4008,1,5
1089,1019,4009,1,10
1090,1019,4010,1,6
1091,1019,4011,1,6
1092,1019,4012,1,0
1093,1019,4013,1,1
1094,1019,4014,1,1
1095,1019,4015,1,8
1096,1019,4016,1,1
1097,1019,4017,1,8
1098,1019,4018,1,1
1099,1019,4019,1,4
1100,1019,4020,1,6
1101,1019,4021,1,10
1102,1019,4022,1,5
1103,1019,4023,1,9
1104,1019,4024,1,8
1105,1019,4025,1,9
1106,1019,4026,1,4
1107,1019,4027,1,7
1108,1019,4028,1,3
1109,1019,4029,1,8
1110,1019,4030,1,2
1111,1019,4031,1,9
1112,1019,4032,1,10
1113,1019,4033,1,2
1114,1019,4034,1,10
1115,1019,4035,1,4
1116,1019,4036,1,6
1117,1019,4037,1,10
1118,1019,4038,1,1
1119,1019,4039,1,7
1120,1019,4040,1,3
1121,1019,4041,1,7
1122,1019,4042,1,10
1123,1019,4043,1,6
1124,1019,4044,1,9
1125,1019,4045,1,9
1126,1019,4046,1,6
1127,1019,4047,1,1
1128,1019,4048,1,0
1129,1019,4049,1,6
1130,1019,4050,1,10
1131,1019,4051,1,1
1132,1019,4052,1,4
1133,1019,4053,1,10
1134,1019,4054,1,2
1135,1019,4055,1,2
1136,1019,4056,1,6
1137,1019,4057,1,4
1138,1019,4058,1,6
1139,1019,4059,1,0
1140,1019,4060,1,6
1141,1020,4001,1,8
1142,1020,4002,1,2
1143,1020,4003,1,4
1144,1020,4004,1,6
1145,1020,4005,1,6
1146,1020,4006,1,7
1147,1020,4007,1,7
