link_id,from_node_id,to_node_id,built_cost,trans_cost,link_type,acting_link_id
83,1009,2003,2,0,2,83
84,1009,2004,3,0,2,84
85,1009,2005,4,0,2,85
86,1009,2006,5,0,2,86
87,1009,2007,6,0,2,87
88,1009,2008,7,0,2,88
89,1009,2009,8,0,2,89
90,1009,2010,9,0,2,90
91,1010,2001,9,0,2,91
92,1010,2002,8,0,2,92
93,1010,2003,7,0,2,93
94,1010,2004,6,0,2,94
95,1010,2005,5,0,2,95
96,1010,2006,4,0,2,96
97,1010,2007,3,0,2,97
98,1010,2008,2,0,2,98
99,1010,2009,1,0,2,99
100,1010,2010,1,0,2,100
101,3001,4001,2,0,3,101
102,3002,4001,3,0,3,102
103,3003,4001,4,0,3,103
104,3004,4001,5,0,3,104
105,3005,4001,6,0,3,105
106,3006,4001,7,0,3,106
107,3007,4001,8,0,3,107
108,3008,4001,9,0,3,108
109,3009,4001,9,0,3,109
110,3010,4001,8,0,3,110
111,3001,4002,7,0,3,111
112,3002,4002,6,0,3,112
113,3003,4002,5,0,3,113
114,3004,4002,4,0,3,114
115,3005,4002,3,0,3,115
116,3006,4002,2,0,3,116
117,3007,4002,1,0,3,117
118,3008,4002,1,0,3,118
119,3009,4002,2,0,3,119
120,3010,4002,3,0,3,120
121,3001,4003,4,0,3,121
122,3002,4003,5,0,3,122
123,3003,4003,6,0,3,123
124,3004,4003,7,0,3,124
125,3005,4003,8,0,3,125
126,3006,4003,9,0,3,126
127,3007,4003,9,0,3,127
128,3008,4003,8,0,3,128
129,3009,4003,7,0,3,129
130,3010,4003,6,0,3,130
131,3001,4004,5,0,3,131
132,3002,4004,4,0,3,132
133,3003,4004,3,0,3,133
134,3004,4004,2,0,3,134
135,3005,4004,1,0,3,135
136,3006,4004,1,0,3,136
137,3007,4004,2,0,3,137
138,3008,4004,3,0,3,138
139,3009,4004,4,0,3,139
140,3010,4004,5,0,3,140
141,3001,4005,6,0,3,141
142,3002,4005,7,0,3,142
143,3003,4005,8,0,3,143
144,3004,4005,9,0,3,144
145,3005,4005,9,0,3,145
146,3006,4005,8,0,3,146
147,3007,4005,7,0,3,147
148,3008,4005,6,0,3,148
149,3009,4005,5,0,3,149
150,3010,4005,4,0,3,150
151,3001,4006,3,0,3,151
152,3002,4006,2,0,3,152
153,3003,4006,1,0,3,153
154,3004,4006,1,0,3,154
155,3005,4006,2,0,3,155
156,3006,4006,3,0,3,156
157,3007,4006,4,0,3,157
158,3008,4006,5,0,3,158
159,3009,4006,6,0,3,159
160,3010,4006,7,0,3,160
161,3001,4007,8,0,3,161
162,3002,4007,9,0,3,162
163,3003,4007,8,0,3,163
164,3004,4007,7,0,3,164
165,3005,4007,6,0,3,165
166,3006,4007,5,0,3,166
167,3007,4007,4,0,3,167
168,3008,4007,3,0,3,168
169,3009,4007,2,0,3,169
170,3010,4007,1,0,3,170
171,3001,4008,1,0,3,171
172,3002,4008,2,0,3,172
173,3003,4008,3,0,3,173
174,3004,4008,4,0,3,174
175,3005,4008,5,0,3,175
176,3006,4008,6,0,3,176
177,3007,4008,7,0,3,177
178,3008,4008,8,0,3,178
179,3009,4008,9,0,3,179
180,3010,4008,8,0,3,180
181,3001,4009,7,0,3,181
182,3002,4009,6,0,3,182
183,3003,4009,5,0,3,183
184,3004,4009,4,0,3,184
185,3005,4009,3,0,3,185
186,3006,4009,2,0,3,186
187,3007,4009,1,0,3,187
188,3008,4009,1,0,3,188
189,3009,4009,2,0,3,189
190,3010,4009,3,0,3,190
191,3001,4010,4,0,3,191
192,3002,4010,5,0,3,192
193,3003,4010,6,0,3,193
194,3004,4010,7,0,3,194
195,3005,4010,8,0,3,195
196,3006,4010,9,0,3,196
197,3007,4010,2,0,3,197
198,3008,4010,3,0,3,198
199,3009,4010,4,0,3,199
200,3010,4010,5,0,3,200
201,2001,3001,0,69,1,201
202,2001,3002,0,53,1,202
203,2001,3003,0,70,1,203
204,2001,3004,0,65,1,204
205,2001,3005,0,49,1,205
206,2001,3006,0,36,1,206
207,2001,3007,0,38,1,207
208,2001,3008,0,31,1,208
209,2001,3009,0,31,1,209
210,2001,3010,0,32,1,210
211,2002,3001,0,75,1,211
212,2002,3002,0,82,1,212
213,2002,3003,0,79,1,213
214,2002,3004,0,65,1,214
215,2002,3005,0,69,1,215
216,2002,3006,0,31,1,216
217,2002,3007,0,30,1,217
218,2002,3008,0,36,1,218
219,2002,3009,0,40,1,219
220,2002,3010,0,47,1,220
221,2003,3001,0,55,1,221
222,2003,3002,0,65,1,222
223,2003,3003,0,53,1,223
224,2003,3004,0,32,1,224
225,2003,3005,0,36,1,225
226,2003,3006,0,28,1,226
227,2003,3007,0,31,1,227
228,2003,3008,0,32,1,228
229,2003,3009,0,75,1,229
230,2003,3010,0,82,1,230
231,2004,3001,0,79,1,231
232,2004,3002,0,65,1,232
233,2004,3003,0,69,1,233
234,2004,3004,0,31,1,234
235,2004,3005,0,30,1,235
236,2004,3006,0,36,1,236
237,2004,3007,0,40,1,237
238,2004,3008,0,47,1,238
239,2004,3009,0,55,1,239
240,2004,3010,0,65,1,240
241,2005,3001,0,53,1,241
242,2005,3002,0,32,1,242
243,2005,3003,0,26,1,243
244,2005,3004,0,25,1,244
245,2005,3005,0,69,1,245
246,2005,3006,0,31,1,246
247,2005,3007,0,30,1,247
248,2005,3008,0,36,1,248
249,2005,3009,0,40,1,249
250,2005,3010,0,47,1,250
251,2006,3001,0,55,1,251
252,2006,3002,0,65,1,252
253,2006,3003,0,53,1,253
254,2006,3004,0,32,1,254
255,2006,3005,0,36,1,255
256,2006,3006,0,28,1,256
257,2006,3007,0,31,1,257
258,2006,3008,0,32,1,258
259,2006,3009,0,75,1,259
260,2006,3010,0,47,1,260
261,2007,3001,0,55,1,261
262,2007,3002,0,65,1,262
263,2007,3003,0,53,1,263
264,2007,3004,0,32,1,264
265,2007,3005,0,36,1,265
266,2007,3006,0,28,1,266
267,2007,3007,0,31,1,267
268,2007,3008,0,32,1,268
269,2007,3009,0,75,1,269
270,2007,3010,0,34,1,270
271,2008,3001,0,69,1,271
272,2008,3002,0,31,1,272
273,2008,3003,0,30,1,273
274,2008,3004,0,36,1,274
275,2008,3005,0,40,1,275
276,2008,3006,0,47,1,276
277,2008,3007,0,55,1,277
278,2008,3008,0,65,1,278
279,2008,3009,0,53,1,279
280,2008,3010,0,32,1,280
281,2009,3001,0,36,1,281
282,2009,3002,0,28,1,282
283,2009,3003,0,31,1,283
284,2009,3004,0,32,1,284
285,2009,3005,0,75,1,285
286,2009,3006,0,69,1,286
287,2009,3007,0,31,1,287
288,2009,3008,0,30,1,288
289,2009,3009,0,36,1,289
290,2009,3010,0,40,1,290
291,2010,3001,0,47,1,291
292,2010,3002,0,55,1,292
293,2010,3003,0,65,1,293
294,2010,3004,0,53,1,294
295,2010,3005,0,32,1,295
296,2010,3006,0,36,1,296
297,2010,3007,0,28,1,297
298,2010,3008,0,27,1,298
299,2010,3009,0,26,1,299
300,2010,3010,0,25,1,300
