agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value
179,1004,4029,1,9
180,1004,4030,1,1
181,1004,4031,1,3
182,1004,4032,1,0
183,1004,4033,1,3
184,1004,4034,1,8
185,1004,4035,1,3
186,1004,4036,1,9
187,1004,4037,1,4
188,1004,4038,1,10
189,1004,4039,1,8
190,1004,4040,1,0
191,1004,4041,1,4
192,1004,4042,1,1
193,1004,4043,1,3
194,1004,4044,1,1
195,1004,4045,1,6
196,1004,4046,1,3
197,1004,4047,1,0
198,1004,4048,1,2
199,1004,4049,1,2
200,1004,4050,1,5
201,1005,4001,1,5
202,1005,4002,1,7
203,1005,4003,1,10
204,1005,4004,1,10
205,1005,4005,1,5
206,1005,4006,1,10
207,1005,4007,1,10
208,1005,4008,1,8
209,1005,4009,1,9
210,1005,4010,1,6
211,1005,4011,1,6
212,1005,4012,1,0
213,1005,4013,1,3
214,1005,4014,1,5
215,1005,4015,1,10
216,1005,4016,1,9
217,1005,4017,1,8
218,1005,4018,1,2
219,1005,4019,1,3
220,1005,4020,1,10
221,1005,4021,1,4
222,1005,4022,1,10
223,1005,4023,1,7
224,1005,4024,1,0
225,1005,4025,1,7
226,1005,4026,1,8
227,1005,4027,1,1
228,1005,4028,1,5
229,1005,4029,1,0
230,1005,4030,1,4
231,1005,4031,1,9
232,1005,4032,1,2
233,1005,4033,1,0
234,1005,4034,1,9
235,1005,4035,1,0
236,1005,4036,1,4
237,1005,4037,1,7
238,1005,4038,1,8
239,1005,4039,1,6
240,1005,4040,1,4
241,1005,4041,1,3
242,1005,4042,1,3
243,1005,4043,1,0
244,1005,4044,1,2
245,1005,4045,1,8
246,1005,4046,1,2
247,1005,4047,1,0
248,1005,4048,1,8
249,1005,4049,1,2
250,1005,4050,1,3
251,1006,4001,1,4
252,1006,4002,1,0
253,1006,4003,1,6
254,1006,4004,1,3
255,1006,4005,1,0
256,1006,4006,1,3
257,1006,4007,1,8
258,1006,4008,1,7
259,1006,4009,1,7
260,1006,4010,1,7
261,1006,4011,1,2
262,1006,4012,1,2
263,1006,4013,1,9
264,1006,4014,1,10
265,1006,4015,1,8
266,1006,4016,1,9
267,1006,4017,1,4
268,1006,4018,1,8
269,1006,4019,1,3
270,1006,4020,1,6
271,1006,4021,1,8
272,1006,4022,1,7
273,1006,4023,1,9
274,1006,4024,1,0
275,1006,4025,1,4
276,1006,4026,1,6
277,1006,4027,1,9
278,1006,4028,1,8
279,1006,4029,1,8
280,1006,4030,1,1
281,1006,4031,1,1
282,1006,4032,1,5
283,1006,4033,1,4
284,1006,4034,1,1
285,1006,4035,1,8
286,1006,4036,1,4
287,1006,4037,1,7
288,1006,4038,1,0
289,1006,4039,1,6
290,1006,4040,1,8
291,1006,4041,1,2
292,1006,4042,1,3
293,1006,4043,1,0
294,1006,4044,1,7
295,1006,4045,1,4
296,1006,4046,1,10
297,1006,4047,1,3
298,1006,4048,1,0
299,1006,4049,1,10
300,1006,4050,1,3
301,1007,4001,1,10
302,1007,4002,1,4
303,1007,4003,1,5
304,1007,4004,1,5
305,1007,4005,1,1
306,1007,4006,1,10
307,1007,4007,1,10
308,1007,4008,1,0
309,1007,4009,1,0
310,1007,4010,1,4
311,1007,4011,1,5
312,1007,4012,1,7
313,1007,4013,1,9
314,1007,4014,1,1
315,1007,4015,1,5
316,1007,4016,1,8
317,1007,4017,1,3
318,1007,4018,1,1
319,1007,4019,1,6
320,1007,4020,1,6
321,1007,4021,1,3
322,1007,4022,1,8
323,1007,4023,1,2
324,1007,4024,1,10
325,1007,4025,1,9
326,1007,4026,1,9
327,1007,4027,1,5
328,1007,4028,1,6
329,1007,4029,1,7
330,1007,4030,1,10
331,1007,4031,1,5
332,1007,4032,1,9
333,1007,4033,1,1
334,1007,4034,1,9
335,1007,4035,1,7
336,1007,4036,1,2
337,1007,4037,1,10
338,1007,4038,1,6
339,1007,4039,1,2
340,1007,4040,1,0
341,1007,4041,1,3
342,1007,4042,1,8
343,1007,4043,1,8
344,1007,4044,1,5
345,1007,4045,1,9
346,1007,4046,1,1
347,1007,4047,1,1
348,1007,4048,1,0
349,1007,4049,1,8
350,1007,4050,1,2
351,1008,4001,1,1
352,1008,4002,1,9
353,1008,4003,1,1
354,1008,4004,1,10
355,1008,4005,1,10
356,1008,4006,1,8
357,1008,4007,1,9
358,1008,4008,1,7
359,1008,4009,1,5
360,1008,4010,1,7
361,1008,4011,1,2
362,1008,4012,1,0
363,1008,4013,1,9
364,1008,4014,1,10
365,1008,4015,1,9
366,1008,4016,1,3
367,1008,4017,1,3
368,1008,4018,1,9
369,1008,4019,1,6
370,1008,4020,1,10
371,1008,4021,1,3
372,1008,4022,1,1
373,1008,4023,1,9
374,1008,4024,1,8
375,1008,4025,1,0
376,1008,4026,1,10
377,1008,4027,1,2
378,1008,4028,1,7
379,1008,4029,1,6
380,1008,4030,1,0
381,1008,4031,1,0
382,1008,4032,1,4
383,1008,4033,1,3
384,1008,4034,1,9
385,1008,4035,1,3
386,1008,4036,1,0
387,1008,4037,1,1
388,1008,4038,1,1
389,1008,4039,1,3
390,1008,4040,1,3
391,1008,4041,1,9
392,1008,4042,1,6
393,1008,4043,1,9
394,1008,4044,1,2
395,1008,4045,1,7
396,1008,4046,1,6
397,1008,4047,1,1
398,1008,4048,1,4
399,1008,4049,1,5
400,1008,4050,1,7
401,1009,4001,1,3
402,1009,4002,1,10
403,1009,4003,1,3
404,1009,4004,1,7
405,1009,4005,1,5
406,1009,4006,1,3
407,1009,4007,1,6
408,1009,4008,1,10
409,1009,4009,1,1
410,1009,4010,1,3
411,1009,4011,1,5
412,1009,4012,1,2
413,1009,4013,1,0
414,1009,4014,1,0
415,1009,4015,1,5
416,1009,4016,1,1
417,1009,4017,1,0
418,1009,4018,1,8
419,1009,4019,1,8
420,1009,4020,1,7
421,1009,4021,1,10
422,1009,4022,1,9
423,1009,4023,1,8
424,1009,4024,1,2
425,1009,4025,1,3
426,1009,4026,1,2
427,1009,4027,1,5
428,1009,4028,1,5
429,1009,4029,1,8
430,1009,4030,1,6
431,1009,4031,1,2
432,1009,4032,1,1
433,1009,4033,1,4
434,1009,4034,1,10
435,1009,4035,1,1
436,1009,4036,1,1
437,1009,4037,1,10
438,1009,4038,1,2
439,1009,4039,1,7
440,1009,4040,1,2
441,1009,4041,1,0
442,1009,4042,1,8
443,1009,4043,1,8
444,1009,4044,1,1
445,1009,4045,1,5
446,1009,4046,1,9
447,1009,4047,1,4
448,1009,4048,1,10
449,1009,4049,1,1
450,1009,4050,1,3
451,1010,4001,1,1
452,1010,4002,1,2
453,1010,4003,1,6
454,1010,4004,1,9
455,1010,4005,1,8
456,1010,4006,1,4
457,1010,4007,1,2
458,1010,4008,1,9
459,1010,4009,1,1
460,1010,4010,1,6
461,1010,4011,1,9
462,1010,4012,1,6
463,1010,4013,1,5
464,1010,4014,1,9
465,1010,4015,1,2
466,1010,4016,1,1
467,1010,4017,1,3
468,1010,4018,1,5
469,1010,4019,1,8
470,1010,4020,1,10
471,1010,4021,1,7
472,1010,4022,1,6
473,1010,4023,1,2
474,1010,4024,1,0
475,1010,4025,1,3
476,1010,4026,1,1
477,1010,4027,1,5
478,1010,4028,1,6
479,1010,4029,1,3
480,1010,4030,1,8
481,1010,4031,1,6
482,1010,4032,1,9
483,1010,4033,1,4
484,1010,4034,1,10
485,1010,4035,1,1
486,1010,4036,1,8
487,1010,4037,1,8
488,1010,4038,1,9
489,1010,4039,1,3
490,1010,4040,1,3
491,1010,4041,1,0
492,1010,4042,1,1
493,1010,4043,1,10
494,1010,4044,1,7
495,1010,4045,1,10
496,1010,4046,1,8
497,1010,4047,1,7
498,1010,4048,1,10
499,1010,4049,1,4
500,1010,4050,1,6
501,1011,4001,1,3
502,1011,4002,1,3
503,1011,4003,1,6
504,1011,4004,1,0
505,1011,4005,1,10
506,1011,4006,1,0
507,1011,4007,1,9
508,1011,4008,1,0
509,1011,4009,1,9
510,1011,4010,1,9
511,1011,4011,1,9
512,1011,4012,1,5
513,1011,4013,1,7
514,1011,4014,1,3
515,1011,4015,1,10
516,1011,4016,1,9
517,1011,4017,1,2
518,1011,4018,1,3
519,1011,4019,1,3
520,1011,4020,1,0
521,1011,4021,1,10
522,1011,4022,1,3
523,1011,4023,1,5
524,1011,4024,1,1
525,1011,4025,1,5
526,1011,4026,1,4
527,1011,4027,1,3
528,1011,4028,1,4
529,1011,4029,1,10
530,1011,4030,1,1
531,1011,4031,1,1
532,1011,4032,1,10
533,1011,4033,1,3
534,1011,4034,1,2
535,1011,4035,1,10
536,1011,4036,1,9
537,1011,4037,1,9
538,1011,4038,1,3
539,1011,4039,1,7
540,1011,4040,1,0
541,1011,4041,1,6
542,1011,4042,1,6
543,1011,4043,1,3
544,1011,4044,1,2
545,1011,4045,1,10
546,1011,4046,1,1
547,1011,4047,1,7
548,1011,4048,1,1
549,1011,4049,1,2
550,1011,4050,1,8
551,1012,4001,1,6
552,1012,4002,1,5
553,1012,4003,1,6
554,1012,4004,1,8
555,1012,4005,1,3
556,1012,4006,1,2
557,1012,4007,1,9
558,1012,4008,1,4
559,1012,4009,1,4
560,1012,4010,1,8
561,1012,4011,1,6
562,1012,4012,1,10
563,1012,4013,1,2
564,1012,4014,1,10
565,1012,4015,1,4
566,1012,4016,1,4
567,1012,4017,1,7
568,1012,4018,1,5
569,1012,4019,1,0
570,1012,4020,1,5
571,1012,4021,1,0
572,1012,4022,1,8
573,1012,4023,1,3
574,1012,4024,1,9
575,1012,4025,1,8
576,1012,4026,1,1
577,1012,4027,1,7
578,1012,4028,1,3
579,1012,4029,1,7
580,1012,4030,1,0
581,1012,4031,1,3
582,1012,4032,1,8
583,1012,4033,1,8
584,1012,4034,1,0
585,1012,4035,1,5
586,1012,4036,1,3
587,1012,4037,1,8
588,1012,4038,1,0
589,1012,4039,1,4
590,1012,4040,1,8
591,1012,4041,1,0
592,1012,4042,1,4
593,1012,4043,1,2
594,1012,4044,1,2
595,1012,4045,1,10
596,1012,4046,1,2
597,1012,4047,1,3
598,1012,4048,1,5
599,1012,4049,1,5
600,1012,4050,1,6
601,1013,4001,1,3
602,1013,4002,1,5
603,1013,4003,1,5
604,1013,4004,1,1
605,1013,4005,1,4
606,1013,4006,1,10
607,1013,4007,1,7
608,1013,4008,1,6
609,1013,4009,1,7
610,1013,4010,1,6
611,1013,4011,1,0
612,1013,4012,1,7
613,1013,4013,1,2
614,1013,4014,1,10
615,1013,4015,1,5
616,1013,4016,1,9
617,1013,4017,1,4
618,1013,4018,1,0
619,1013,4019,1,9
620,1013,4020,1,3
621,1013,4021,1,3
622,1013,4022,1,7
623,1013,4023,1,1
624,1013,4024,1,2
625,1013,4025,1,0
626,1013,4026,1,8
627,1013,4027,1,1
628,1013,4028,1,6
629,1013,4029,1,0
630,1013,4030,1,10
631,1013,4031,1,8
632,1013,4032,1,2
633,1013,4033,1,2
634,1013,4034,1,2
635,1013,4035,1,9
636,1013,4036,1,2
637,1013,4037,1,3
638,1013,4038,1,8
639,1013,4039,1,2
640,1013,4040,1,7
641,1013,4041,1,8
642,1013,4042,1,7
643,1013,4043,1,9
644,1013,4044,1,0
645,1013,4045,1,2
646,1013,4046,1,10
647,1013,4047,1,6
648,1013,4048,1,1
649,1013,4049,1,6
650,1013,4050,1,6
651,1014,4001,1,6
652,1014,4002,1,2
653,1014,4003,1,10
654,1014,4004,1,7
655,1014,4005,1,10
656,1014,4006,1,1
657,1014,4007,1,6
658,1014,4008,1,7
659,1014,4009,1,0
660,1014,4010,1,9
661,1014,4011,1,2
662,1014,4012,1,9
663,1014,4013,1,0
664,1014,4014,1,10
665,1014,4015,1,10
666,1014,4016,1,8
667,1014,4017,1,1
668,1014,4018,1,10
669,1014,4019,1,0
670,1014,4020,1,4
671,1014,4021,1,5
672,1014,4022,1,3
673,1014,4023,1,8
674,1014,4024,1,8
675,1014,4025,1,8
676,1014,4026,1,8
677,1014,4027,1,7
678,1014,4028,1,2
679,1014,4029,1,2
680,1014,4030,1,9
681,1014,4031,1,7
682,1014,4032,1,3
683,1014,4033,1,9
684,1014,4034,1,4
685,1014,4035,1,1
686,1014,4036,1,4
687,1014,4037,1,1
688,1014,4038,1,1
689,1014,4039,1,3
690,1014,4040,1,6
691,1014,4041,1,7
692,1014,4042,1,3
693,1014,4043,1,0
694,1014,4044,1,0
695,1014,4045,1,8
696,1014,4046,1,1
697,1014,4047,1,5
698,1014,4048,1,0
699,1014,4049,1,9
700,1014,4050,1,9
701,1015,4001,1,6
702,1015,4002,1,2
703,1015,4003,1,1
704,1015,4004,1,3
705,1015,4005,1,4
706,1015,4006,1,6
707,1015,4007,1,3
708,1015,4008,1,5
709,1015,4009,1,7
710,1015,4010,1,6
711,1015,4011,1,7
712,1015,4012,1,2
713,1015,4013,1,10
714,1015,4014,1,6
715,1015,4015,1,8
716,1015,4016,1,6
717,1015,4017,1,2
718,1015,4018,1,2
719,1015,4019,1,7
720,1015,4020,1,4
721,1015,4021,1,7
722,1015,4022,1,6
723,1015,4023,1,2
724,1015,4024,1,8
725,1015,4025,1,8
726,1015,4026,1,10
727,1015,4027,1,2
728,1015,4028,1,1
729,1015,4029,1,8
730,1015,4030,1,6
731,1015,4031,1,2
732,1015,4032,1,2
733,1015,4033,1,9
734,1015,4034,1,6
735,1015,4035,1,0
736,1015,4036,1,6
737,1015,4037,1,8
738,1015,4038,1,8
739,1015,4039,1,8
740,1015,4040,1,7
741,1015,4041,1,7
742,1015,4042,1,1
743,1015,4043,1,1
744,1015,4044,1,0
745,1015,4045,1,7
746,1015,4046,1,7
747,1015,4047,1,10
748,1015,4048,1,2
749,1015,4049,1,10
750,1015,4050,1,9
751,1016,4001,1,8
752,1016,4002,1,0
753,1016,4003,1,6
754,1016,4004,1,3
755,1016,4005,1,1
756,1016,4006,1,4
757,1016,4007,1,2
758,1016,4008,1,3
759,1016,4009,1,1
760,1016,4010,1,0
761,1016,4011,1,9
762,1016,4012,1,6
763,1016,4013,1,0
764,1016,4014,1,8
765,1016,4015,1,6
766,1016,4016,1,5
767,1016,4017,1,1
768,1016,4018,1,2
769,1016,4019,1,3
770,1016,4020,1,10
771,1016,4021,1,3
772,1016,4022,1,10
773,1016,4023,1,10
774,1016,4024,1,3
775,1016,4025,1,1
776,1016,4026,1,10
777,1016,4027,1,0
778,1016,4028,1,3
779,1016,4029,1,10
780,1016,4030,1,5
781,1016,4031,1,4
782,1016,4032,1,8
783,1016,4033,1,10
784,1016,4034,1,4
785,1016,4035,1,2
786,1016,4036,1,5
787,1016,4037,1,2
788,1016,4038,1,1
789,1016,4039,1,3
790,1016,4040,1,10
791,1016,4041,1,10
792,1016,4042,1,9
793,1016,4043,1,10
794,1016,4044,1,1
795,1016,4045,1,0
796,1016,4046,1,4
797,1016,4047,1,1
798,1016,4048,1,1
799,1016,4049,1,3
800,1016,4050,1,4
801,1017,4001,1,6
802,1017,4002,1,3
803,1017,4003,1,2
804,1017,4004,1,2
805,1017,4005,1,10
806,1017,4006,1,6
807,1017,4007,1,1
808,1017,4008,1,9
809,1017,4009,1,5
810,1017,4010,1,10
811,1017,4011,1,6
812,1017,4012,1,2
813,1017,4013,1,0
814,1017,4014,1,1
815,1017,4015,1,3
816,1017,4016,1,2
817,1017,4017,1,9
818,1017,4018,1,5
819,1017,4019,1,9
820,1017,4020,1,6
821,1017,4021,1,2
822,1017,4022,1,4
823,1017,4023,1,3
824,1017,4024,1,4
825,1017,4025,1,0
826,1017,4026,1,1
827,1017,4027,1,4
828,1017,4028,1,5
829,1017,4029,1,10
830,1017,4030,1,0
831,1017,4031,1,0
832,1017,4032,1,5
833,1017,4033,1,2
834,1017,4034,1,4
835,1017,4035,1,7
836,1017,4036,1,8
837,1017,4037,1,5
838,1017,4038,1,8
839,1017,4039,1,1
840,1017,4040,1,10
841,1017,4041,1,4
842,1017,4042,1,6
843,1017,4043,1,8
844,1017,4044,1,1
845,1017,4045,1,2
846,1017,4046,1,7
847,1017,4047,1,6
848,1017,4048,1,7
849,1017,4049,1,3
850,1017,4050,1,8
851,1018,4001,1,1
852,1018,4002,1,10
853,1018,4003,1,6
854,1018,4004,1,10
855,1018,4005,1,7
856,1018,4006,1,4
857,1018,4007,1,2
858,1018,4008,1,3
859,1018,4009,1,3
860,1018,4010,1,1
861,1018,4011,1,7
862,1018,4012,1,5
863,1018,4013,1,9
864,1018,4014,1,3
865,1018,4015,1,10
866,1018,4016,1,9
867,1018,4017,1,6
868,1018,4018,1,10
869,1018,4019,1,1
870,1018,4020,1,5
871,1018,4021,1,5
872,1018,4022,1,4
873,1018,4023,1,2
874,1018,4024,1,10
875,1018,4025,1,0
876,1018,4026,1,0
877,1018,4027,1,5
878,1018,4028,1,7
879,1018,4029,1,5
880,1018,4030,1,4
881,1018,4031,1,5
882,1018,4032,1,8
883,1018,4033,1,8
884,1018,4034,1,6
885,1018,4035,1,8
886,1018,4036,1,4
887,1018,4037,1,3
888,1018,4038,1,3
889,1018,4039,1,1
890,1018,4040,1,4
891,1018,4041,1,0
892,1018,4042,1,3
893,1018,4043,1,10
894,1018,4044,1,7
895,1018,4045,1,1
896,1018,4046,1,4
897,1018,4047,1,3
898,1018,4048,1,0
899,1018,4049,1,8
900,1018,4050,1,6
901,1019,4001,1,10
902,1019,4002,1,7
903,1019,4003,1,6
904,1019,4004,1,2
905,1019,4005,1,6
906,1019,4006,1,6
907,1019,4007,1,6
908,1019,4008,1,3
909,1019,4009,1,0
910,1019,4010,1,9
911,1019,4011,1,6
912,1019,4012,1,8
913,1019,4013,1,9
914,1019,4014,1,10
915,1019,4015,1,9
916,1019,4016,1,3
917,1019,4017,1,0
918,1019,4018,1,6
919,1019,4019,1,8
920,1019,4020,1,2
921,1019,4021,1,9
922,1019,4022,1,0
923,1019,4023,1,6
924,1019,4024,1,4
925,1019,4025,1,2
926,1019,4026,1,3
927,1019,4027,1,0
928,1019,4028,1,0
929,1019,4029,1,2
930,1019,4030,1,5
931,1019,4031,1,3
932,1019,4032,1,3
933,1019,4033,1,1
934,1019,4034,1,5
935,1019,4035,1,1
936,1019,4036,1,10
937,1019,4037,1,5
938,1019,4038,1,2
939,1019,4039,1,7
940,1019,4040,1,5
941,1019,4041,1,6
942,1019,4042,1,4
943,1019,4043,1,9
944,1019,4044,1,5
945,1019,4045,1,10
946,1019,4046,1,3
947,1019,4047,1,2
948,1019,4048,1,10
949,1019,4049,1,5
950,1019,4050,1,5
951,1020,4001,1,10
952,1020,4002,1,6
953,1020,4003,1,0
954,1020,4004,1,8
955,1020,4005,1,4
956,1020,4006,1,1
957,1020,4007,1,7
958,1020,4008,1,10
959,1020,4009,1,8
960,1020,4010,1,8
961,1020,4011,1,9
962,1020,4012,1,2
963,1020,4013,1,1
964,1020,4014,1,2
965,1020,4015,1,7
966,1020,4016,1,6
967,1020,4017,1,4
968,1020,4018,1,9
969,1020,4019,1,5
970,1020,4020,1,0
971,1020,4021,1,8
972,1020,4022,1,1
973,1020,4023,1,4
974,1020,4024,1,9
975,1020,4025,1,5
976,1020,4026,1,0
977,1020,4027,1,5
978,1020,4028,1,5
979,1020,4029,1,5
980,1020,4030,1,7
981,1020,4031,1,3
982,1020,4032,1,5
983,1020,4033,1,7
984,1020,4034,1,3
985,1020,4035,1,8
986,1020,4036,1,1
987,1020,4037,1,1
988,1020,4038,1,9
989,1020,4039,1,2
990,1020,4040,1,9
991,1020,4041,1,9
992,1020,4042,1,3
993,1020,4043,1,3
994,1020,4044,1,8
995,1020,4045,1,4
996,1020,4046,1,4
997,1020,4047,1,4
998,1020,4048,1,2
999,1020,4049,1,2
1000,1020,4050,1,8
1001,1021,4001,1,3
1002,1021,4002,1,10
1003,1021,4003,1,2
1004,1021,4004,1,3
1005,1021,4005,1,2
1006,1021,4006,1,8
1007,1021,4007,1,9
1008,1021,4008,1,3
1009,1021,4009,1,9
1010,1021,4010,1,3
1011,1021,4011,1,6
1012,1021,4012,1,5
1013,1021,4013,1,2
1014,1021,4014,1,4
1015,1021,4015,1,9
1016,1021,4016,1,4
1017,1021,4017,1,4
1018,1021,4018,1,10
1019,1021,4019,1,5
1020,1021,4020,1,3
1021,1021,4021,1,6
1022,1021,4022,1,2
1023,1021,4023,1,0
1024,1021,4024,1,2
1025,1021,4025,1,10
1026,1021,4026,1,3
1027,1021,4027,1,2
1028,1021,4028,1,1
1029,1021,4029,1,3
1030,1021,4030,1,9
1031,1021,4031,1,10
1032,1021,4032,1,2
1033,1021,4033,1,1
1034,1021,4034,1,5
1035,1021,4035,1,9
1036,1021,4036,1,9
1037,1021,4037,1,5
1038,1021,4038,1,2
1039,1021,4039,1,1
1040,1021,4040,1,10
1041,1021,4041,1,2
1042,1021,4042,1,6
1043,1021,4043,1,9
1044,1021,4044,1,4
1045,1021,4045,1,10
1046,1021,4046,1,3
1047,1021,4047,1,2
1048,1021,4048,1,3
1049,1021,4049,1,2
1050,1021,4050,1,1
1051,1022,4001,1,10
1052,1022,4002,1,1
1053,1022,4003,1,7
1054,1022,4004,1,6
1055,1022,4005,1,3
1056,1022,4006,1,0
1057,1022,4007,1,4
1058,1022,4008,1,9
1059,1022,4009,1,5
1060,1022,4010,1,0
1061,1022,4011,1,10
1062,1022,4012,1,1
1063,1022,4013,1,0
1064,1022,4014,1,2
1065,1022,4015,1,10
1066,1022,4016,1,1
1067,1022,4017,1,7
1068,1022,4018,1,3
1069,1022,4019,1,1
1070,1022,4020,1,5
1071,1022,4021,1,3
1072,1022,4022,1,7
1073,1022,4023,1,9
1074,1022,4024,1,2
1075,1022,4025,1,6
1076,1022,4026,1,10
1077,1022,4027,1,8
1078,1022,4028,1,10
1079,1022,4029,1,9
1080,1022,4030,1,8
1081,1022,4031,1,3
1082,1022,4032,1,4
1083,1022,4033,1,8
1084,1022,4034,1,6
1085,1022,4035,1,6
1086,1022,4036,1,5
1087,1022,4037,1,6
1088,1022,4038,1,5
1089,1022,4039,1,10
1090,1022,4040,1,6
1091,1022,4041,1,6
1092,1022,4042,1,0
1093,1022,4043,1,1
1094,1022,4044,1,1
1095,1022,4045,1,8
1096,1022,4046,1,1
1097,1022,4047,1,8
1098,1022,4048,1,1
1099,1022,4049,1,4
1100,1022,4050,1,6
1101,1023,4001,1,10
1102,1023,4002,1,5
1103,1023,4003,1,9
1104,1023,4004,1,8
1105,1023,4005,1,9
1106,1023,4006,1,4
1107,1023,4007,1,7
1108,1023,4008,1,3
1109,1023,4009,1,8
1110,1023,4010,1,2
1111,1023,4011,1,9
1112,1023,4012,1,10
1113,1023,4013,1,2
1114,1023,4014,1,10
1115,1023,4015,1,4
1116,1023,4016,1,6
1117,1023,4017,1,10
1118,1023,4018,1,1
1119,1023,4019,1,7
1120,1023,4020,1,3
1121,1023,4021,1,7
1122,1023,4022,1,10
1123,1023,4023,1,6
1124,1023,4024,1,9
1125,1023,4025,1,9
1126,1023,4026,1,6
1127,1023,4027,1,1
1128,1023,4028,1,0
1129,1023,4029,1,6
1130,1023,4030,1,10
1131,1023,4031,1,1
1132,1023,4032,1,4
1133,1023,4033,1,10
1134,1023,4034,1,2
1135,1023,4035,1,2
1136,1023,4036,1,6
1137,1023,4037,1,4
1138,1023,4038,1,6
1139,1023,4039,1,0
1140,1023,4040,1,6
1141,1023,4041,1,8
1142,1023,4042,1,2
1143,1023,4043,1,4
1144,1023,4044,1,6
1145,1023,4045,1,6
1146,1023,4046,1,7
1147,1023,4047,1,7
